p.value	odds_ratio	overlap	adj_p.value	genes
Drug ADME R-HSA-9748784	0.328384426158727	1.15047774198286	19/109	0.622968025035927	CYP2C19;ACSM2B;ACSM5;CNDP2;XDH;SULT1C4;PON1;GUK1;GLYAT;SULT1E1;NME2;ABCC3;RAC1;BCHE;ACSM2A;NME1;ABCC4;UGT2B15;SLCO1A2
Anti-inflammatory response favouring Leishmania parasite infection R-HSA-9662851	0.333583067545599	1.12929476140425	23/134	0.63147607793582	ADCY1;GNG11;DPEP1;SYK;ADCY3;ADCY7;CALM1;ADCY4;FCGR2A;MAPK14;GNB2;GNB4;GNAI3;PRKACA;SRC;GNG2;CREB1;FCGR1A;FURIN;FCGR3A;HCK;GNAI2;IL10
Golgi-to-ER retrograde transport R-HSA-8856688	0.333583067545599	1.12929476140425	23/134	0.63147607793582	COPB1;DCTN1;GALNT1;PLA2G6;TMED3;TUBB4B;SEC22B;KIF2A;TUBA1A;COPZ2;ARFGAP2;TMED7;RACGAP1;RAB1A;KLC1;ARFGAP1;CAPZA1;ARF1;ARF4;TUBA1B;TMED2;KIF5B;DYNLL1
Leishmania parasite growth and survival R-HSA-9664433	0.333583067545599	1.12929476140425	23/134	0.63147607793582	ADCY1;GNG11;DPEP1;SYK;ADCY3;ADCY7;CALM1;ADCY4;FCGR2A;MAPK14;GNB2;GNB4;GNAI3;PRKACA;SRC;GNG2;CREB1;FCGR1A;FURIN;FCGR3A;HCK;GNAI2;IL10
Ephrin signaling R-HSA-3928664	0.339841159576973	1.45220253393059	4/19	0.639219303697581	RAC1;SRC;ARHGEF7;MYL12A
Glyoxylate metabolism and glycine degradation R-HSA-389661	0.339841159576973	1.45220253393059	4/19	0.639219303697581	DLD;AMT;DLST;AGXT2
LDL clearance R-HSA-8964038	0.339841159576973	1.45220253393059	4/19	0.639219303697581	CLTC;AP2M1;AP2S1;CLTA
Na+/Cl- dependent neurotransmitter transporters R-HSA-442660	0.339841159576973	1.45220253393059	4/19	0.639219303697581	SLC6A20;SLC6A13;SLC6A1;SLC6A6
Other semaphorin interactions R-HSA-416700	0.339841159576973	1.45220253393059	4/19	0.639219303697581	ITGB1;PTPRC;TYROBP;SEMA4A
Plasma lipoprotein assembly R-HSA-8963898	0.339841159576973	1.45220253393059	4/19	0.639219303697581	PRKACA;APOA2;BMP1;ABCA1
Processive synthesis on the C-strand of the telomere R-HSA-174414	0.339841159576973	1.45220253393059	4/19	0.639219303697581	RPA3;DNA2;POLD2;PCNA
Prostacyclin signalling through prostacyclin receptor R-HSA-392851	0.339841159576973	1.45220253393059	4/19	0.639219303697581	GNB4;GNG11;GNG2;GNB2
Signaling by FGFR2 IIIa TM R-HSA-8851708	0.339841159576973	1.45220253393059	4/19	0.639219303697581	POLR2F;POLR2K;POLR2L;NCBP1
RNA Polymerase II Transcription Termination R-HSA-73856	0.342776508610961	1.18862005303951	12/67	0.644283890831084	CPSF7;SRSF9;SRSF4;SNRPE;SNRPG;MAGOHB;SLBP;SNRPB;NCBP1;WDR33;LSM10;SNRPD3
Basigin interactions R-HSA-210991	0.345285312098998	1.36151483636482	5/25	0.646709398949005	ITGB1;ITGA3;SLC7A9;PPIA;ATP1B3
Cyclin A/B1/B2 associated events during G2/M transition R-HSA-69273	0.345285312098998	1.36151483636482	5/25	0.646709398949005	CDK1;CDC25B;PPP2R3B;FOXM1;CCNA2
Downstream signaling of activated FGFR3 R-HSA-5654708	0.345285312098998	1.36151483636482	5/25	0.646709398949005	FGF5;NRAS;SOS1;GRB2;GAB1
Gamma carboxylation, hypusinylation, hydroxylation, and arylsulfatase activation R-HSA-163841	0.344525876820793	1.19846934243839	11/61	0.646709398949005	FURIN;DPH1;ASPH;ARSG;RPL27A;RPL8;RPS6;F7;RPS23;DPH3;DPH2
MicroRNA (miRNA) biogenesis R-HSA-203927	0.345285312098998	1.36151483636482	5/25	0.646709398949005	POLR2F;RAN;DGCR8;POLR2K;POLR2L
Detoxification of Reactive Oxygen Species R-HSA-3299685	0.348450080364263	1.27087743392665	7/37	0.650342133113048	PRDX3;PRDX1;PRDX6;CYCS;NCF2;GPX1;NCF4
Fatty acyl-CoA biosynthesis R-HSA-75105	0.348450080364263	1.27087743392665	7/37	0.650342133113048	ELOVL5;ACSBG1;HSD17B8;ACSF3;ELOVL7;ELOVL2;CBR4
Maturation of spike protein R-HSA-9694548	0.348450080364263	1.27087743392665	7/37	0.650342133113048	RPN1;MAGT1;ST3GAL1;MGAT5;DDOST;CANX;RPN2
Plasma lipoprotein clearance R-HSA-8964043	0.348450080364263	1.27087743392665	7/37	0.650342133113048	NR1H3;CLTC;RPS27A;AP2M1;UBA52;AP2S1;CLTA
RNA Polymerase I Transcription Termination R-HSA-73863	0.347695485540547	1.30712226190669	6/31	0.650342133113048	POLR2F;CAVIN1;POLR2K;POLR2L;TBP;UBTF
Activation of C3 and C5 R-HSA-174577	0.359374628375581	1.81484457971836	2/8	0.664655236034001	C3;C4B
CDC6 association with the ORC:origin complex R-HSA-68689	0.359374628375581	1.81484457971836	2/8	0.664655236034001	MCM8;CDC6
Defective CHST14 causes EDS, musculocontractural type R-HSA-3595174	0.359374628375581	1.81484457971836	2/8	0.664655236034001	VCAN;DCN
Defective CHSY1 causes TPBS R-HSA-3595177	0.359374628375581	1.81484457971836	2/8	0.664655236034001	VCAN;DCN
Defects in biotin (Btn) metabolism R-HSA-3323169	0.359374628375581	1.81484457971836	2/8	0.664655236034001	PCCB;MCCC1
HuR (ELAVL1) binds and stabilizes mRNA R-HSA-450520	0.359374628375581	1.81484457971836	2/8	0.664655236034001	ELAVL1;PRKCA
Inhibition of Signaling by Overexpressed EGFR R-HSA-5638303	0.359374628375581	1.81484457971836	2/8	0.664655236034001	EGFR;EREG
Linoleic acid (LA) metabolism R-HSA-2046105	0.359374628375581	1.81484457971836	2/8	0.664655236034001	ELOVL2;ELOVL5
RUNX1 regulates transcription of genes involved in differentiation of keratinocytes R-HSA-8939242	0.359374628375581	1.81484457971836	2/8	0.664655236034001	CBFB;RUNX1
Signaling by Overexpressed Wild-Type EGFR in Cancer R-HSA-5638302	0.359374628375581	1.81484457971836	2/8	0.664655236034001	EGFR;EREG
Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET) R-HSA-2142670	0.359374628375581	1.81484457971836	2/8	0.664655236034001	CYP2C19;EPHX2
VEGF binds to VEGFR leading to receptor dimerization R-HSA-195399	0.359374628375581	1.81484457971836	2/8	0.664655236034001	KDR;VEGFA
VEGF ligand-receptor interactions R-HSA-194313	0.359374628375581	1.81484457971836	2/8	0.664655236034001	KDR;VEGFA
Glycolysis R-HSA-70171	0.359922390443468	1.16094381717718	13/74	0.665204752254153	PFKFB1;ENO2;PGAM2;NUP54;ENO3;GCKR;PRKACA;PKM;BPGM;PGP;SEC13;PGK1;AAAS
TP53 Regulates Transcription of DNA Repair Genes R-HSA-6796648	0.365445283376516	1.17484302266099	11/62	0.674942089131018	POLR2F;ATF2;ATM;JUN;SUPT4H1;TP53;FOS;MDC1;POLR2L;POLR2K;BRCA1
Aspirin ADME R-HSA-9749641	0.373296646346635	1.21027625768243	8/44	0.684297061559961	CYP2C19;BCHE;ACSM2B;ABCC3;ACSM5;ACSM2A;GLYAT;UGT2B15
Erythropoietin activates RAS R-HSA-9027284	0.373604537377688	1.48497651501126	3/14	0.684297061559961	SOS1;GRB2;NRAS
Glycogen synthesis R-HSA-3322077	0.373604537377688	1.48497651501126	3/14	0.684297061559961	RPS27A;PGM1;UBA52
Leading Strand Synthesis R-HSA-69109	0.373604537377688	1.48497651501126	3/14	0.684297061559961	POLD2;PCNA;POLA2
Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta) R-HSA-5358606	0.373604537377688	1.48497651501126	3/14	0.684297061559961	POLD2;PCNA;RPA3
Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha) R-HSA-5358565	0.373604537377688	1.48497651501126	3/14	0.684297061559961	POLD2;PCNA;RPA3
PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases R-HSA-8849471	0.373604537377688	1.48497651501126	3/14	0.684297061559961	RAC1;RHOA;NRAS
Physiological factors R-HSA-5578768	0.373604537377688	1.48497651501126	3/14	0.684297061559961	HIPK2;WWTR1;NKX2-5
Polymerase switching R-HSA-69091	0.373604537377688	1.48497651501126	3/14	0.684297061559961	POLD2;PCNA;POLA2
Regulation of TP53 Activity through Association with Co-factors R-HSA-6804759	0.373604537377688	1.48497651501126	3/14	0.684297061559961	AKT1;AKT2;TP53
Retinoid metabolism and transport R-HSA-975634	0.373296646346635	1.21027625768243	8/44	0.684297061559961	SDC3;GPC3;LRP1;LPL;APOA2;HSPG2;AKR1B10;GPC4
TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest R-HSA-6804116	0.373604537377688	1.48497651501126	3/14	0.684297061559961	E2F1;CCNA2;TP53
Resolution of Abasic Sites (AP sites) R-HSA-73933	0.375537697181999	1.22973939471799	7/38	0.686889764521727	RPA3;POLE3;POLE;APEX1;LIG3;POLD2;PCNA
Triglyceride metabolism R-HSA-8979227	0.375537697181999	1.22973939471799	7/38	0.686889764521727	MOGAT1;DGAT1;PRKACA;PPP1CB;LPIN3;FABP4;DGAT2
FRS-mediated FGFR3 signaling R-HSA-5654706	0.377720236224338	1.36130706587212	4/20	0.688036724049	FGF5;NRAS;SOS1;GRB2
G beta:gamma signalling through PLC beta R-HSA-418217	0.377720236224338	1.36130706587212	4/20	0.688036724049	GNB4;GNG11;GNG2;GNB2
Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane R-HSA-190840	0.377720236224338	1.36130706587212	4/20	0.688036724049	TUBB4B;TUBA1B;GJA1;TUBA1A
RIPK1-mediated regulated necrosis R-HSA-5213460	0.377332890129346	1.25672124452452	6/32	0.688036724049	RPS27A;UBE2L3;OGT;UBA52;CFLAR;ITCH
Regulation of necroptotic cell death R-HSA-5675482	0.377332890129346	1.25672124452452	6/32	0.688036724049	RPS27A;UBE2L3;OGT;UBA52;CFLAR;ITCH
Sealing of the nuclear envelope (NE) by ESCRT-III R-HSA-9668328	0.377332890129346	1.25672124452452	6/32	0.688036724049	CHMP2B;TUBB4B;TUBA1B;TUBA1A;CC2D1B;CHMP3
APC-Cdc20 mediated degradation of Nek2A R-HSA-179409	0.378317575802349	1.29655146253977	5/26	0.688652157873412	BUB3;CDC26;RPS27A;UBA52;ANAPC16
Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal R-HSA-141444	0.385976088533555	1.11742661206952	16/94	0.701150266234124	MAPRE1;BUB3;SEC13;SPC25;CENPC;RCC2;NSL1;CKAP5;KIF2A;AURKB;ZWINT;NDEL1;BUB1;DYNLL1;AHCTF1;RPS27
Amplification of signal from the kinetochores R-HSA-141424	0.385976088533555	1.11742661206952	16/94	0.701150266234124	MAPRE1;BUB3;SEC13;SPC25;CENPC;RCC2;NSL1;CKAP5;KIF2A;AURKB;ZWINT;NDEL1;BUB1;DYNLL1;AHCTF1;RPS27
RAC3 GTPase cycle R-HSA-9013423	0.385976088533555	1.11742661206952	16/94	0.701150266234124	LAMTOR1;ARHGAP32;NCF4;ABR;ITGB1;ARHGAP5;RACGAP1;NCKAP1;DOCK10;NCKAP1L;BCR;ABL2;TRIO;CDC42;NCF2;PREX1
Activation of BMF and translocation to mitochondria R-HSA-139910	0.39716927776551	2.72157464662229	1/3	0.707441116234673	MAPK8
Adrenaline signalling through Alpha-2 adrenergic receptor R-HSA-392023	0.39716927776551	2.72157464662229	1/3	0.707441116234673	ADRA2A
Beta oxidation of myristoyl-CoA to lauroyl-CoA R-HSA-77285	0.39716927776551	2.72157464662229	1/3	0.707441116234673	ACADL
Biosynthesis of aspirin-triggered D-series resolvins R-HSA-9020265	0.39716927776551	2.72157464662229	1/3	0.707441116234673	GPX4
Cargo trafficking to the periciliary membrane R-HSA-5620920	0.394384781595927	1.16697930555829	9/51	0.707441116234673	CCT8;ARF4;SMO;CCT3;CCT5;CCT2;TCP1;CCT4;BBS1
Defective F8 cleavage by thrombin R-HSA-9672391	0.39716927776551	2.72157464662229	1/3	0.707441116234673	VWF
Diseases of DNA repair R-HSA-9675135	0.394384781595927	1.16697930555829	9/51	0.707441116234673	BRIP1;RPA3;ATM;NBN;BRCA1;KAT5;DNA2;RAD50;RAD51AP1
G alpha (s) signalling events R-HSA-418555	0.392158744087406	1.08133360351092	26/157	0.707441116234673	ADCY1;CALCB;GCGR;GNG11;RAMP1;ITGB1;PDE1A;ADCY3;ADCY7;ADCY4;ADORA2A;GNB2;GNB4;GNAI3;TSHR;PRKACA;SRC;GNG2;PDE3A;PDE4D;PDE8A;TSHB;FN1;PDE3B;GNAI2;IAPP
Heparan sulfate/heparin (HS-GAG) metabolism R-HSA-1638091	0.390392324048884	1.15875618441883	10/57	0.707441116234673	SDC3;GPC3;B3GAT1;DCN;VCAN;HGSNAT;HSPG2;B3GAT3;GPC4;SGSH
Inhibition of TSC complex formation by PKB R-HSA-165181	0.39716927776551	2.72157464662229	1/3	0.707441116234673	AKT2
Intracellular metabolism of fatty acids regulates insulin secretion R-HSA-434313	0.39716927776551	2.72157464662229	1/3	0.707441116234673	CD36
MECP2 regulates transcription of genes involved in GABA signaling R-HSA-9022927	0.39716927776551	2.72157464662229	1/3	0.707441116234673	MECP2
NFE2L2 regulating TCA cycle genes R-HSA-9818025	0.39716927776551	2.72157464662229	1/3	0.707441116234673	NFE2L2
NTRK3 as a dependence receptor R-HSA-9603505	0.39716927776551	2.72157464662229	1/3	0.707441116234673	BAX
Nucleotide salvage defects R-HSA-9734207	0.39716927776551	2.72157464662229	1/3	0.707441116234673	APRT
Oligomerization of connexins into connexons R-HSA-190704	0.39716927776551	2.72157464662229	1/3	0.707441116234673	GJA1
PLC-gamma1 signalling R-HSA-167021	0.39716927776551	2.72157464662229	1/3	0.707441116234673	NTRK1
Post-translational protein phosphorylation R-HSA-8957275	0.394637811662605	1.10171536497463	18/107	0.707441116234673	SERPINC1;IGFBP4;LGALS1;APOA2;IGFBP5;FAM20C;C3;SPP1;FBN1;CCN1;CDH2;APP;PDIA6;MEN1;VCAN;GPC3;FN1;MBTPS1
Potassium transport channels R-HSA-1296067	0.39716927776551	2.72157464662229	1/3	0.707441116234673	KCNJ16
Pyrimidine biosynthesis R-HSA-500753	0.39716927776551	2.72157464662229	1/3	0.707441116234673	CAD
RAS GTPase cycle mutants R-HSA-9649913	0.39716927776551	2.72157464662229	1/3	0.707441116234673	NRAS
SUMOylation of nuclear envelope proteins R-HSA-9793242	0.39716927776551	2.72157464662229	1/3	0.707441116234673	SUMO1
Signaling by RAS GAP mutants R-HSA-9753510	0.39716927776551	2.72157464662229	1/3	0.707441116234673	NRAS
Signaling by RAS GTPase mutants R-HSA-9753512	0.39716927776551	2.72157464662229	1/3	0.707441116234673	NRAS
Signaling by TCF7L2 mutants R-HSA-5339700	0.39716927776551	2.72157464662229	1/3	0.707441116234673	TCF7L2
Signaling by plasma membrane FGFR1 fusions R-HSA-8853336	0.39716927776551	2.72157464662229	1/3	0.707441116234673	ERLIN2
Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK) R-HSA-1299308	0.39716927776551	2.72157464662229	1/3	0.707441116234673	KCNK6
The NLRP1 inflammasome R-HSA-844455	0.39716927776551	2.72157464662229	1/3	0.707441116234673	BCL2
Transport of connexins along the secretory pathway R-HSA-190827	0.39716927776551	2.72157464662229	1/3	0.707441116234673	GJA1
PKR-mediated signaling R-HSA-9833482	0.398416610335492	1.12392007728143	13/76	0.70918691068437	CDK1;TUBB4B;TUBA1B;SPHK1;STAT3;TP53;TUBA1A;HSPA8;STAT1;HSPA2;SUMO1;EIF2S2;UBE2L6
Ovarian tumor domain proteases R-HSA-5689896	0.402714219056274	1.19118229048914	7/39	0.715876448342499	CDK1;RHOA;VCP;RPS27A;UBA52;ESR1;TP53
SUMOylation of ubiquitinylation proteins R-HSA-3232142	0.402714219056274	1.19118229048914	7/39	0.715876448342499	NUP54;MDM2;SEC13;SUMO1;PIAS1;AAAS;PML
Amino acid transport across the plasma membrane R-HSA-352230	0.407009389155254	1.21003448905956	6/33	0.723027388767098	SLC16A10;SLC6A20;SLC38A2;SLC7A9;SLC7A2;SLC6A6
FGFR2 alternative splicing R-HSA-6803529	0.411299205698126	1.23747759358807	5/27	0.729671184440392	POLR2F;HNRNPH1;POLR2K;POLR2L;NCBP1
Postmitotic nuclear pore complex (NPC) reformation R-HSA-9615933	0.411299205698126	1.23747759358807	5/27	0.729671184440392	NUP54;RAN;AHCTF1;SEC13;SUMO1
Adrenoceptors R-HSA-390696	0.418584044356179	1.55544384194649	2/9	0.730408327921788	ADRA2A;ADRA1A
Apoptotic execution phase R-HSA-75153	0.418015968883146	1.13971482502439	9/52	0.730408327921788	PTK2;CDH1;CTNNB1;PRKCQ;SATB1;GSN;PLEC;VIM;DSG1
Aquaporin-mediated transport R-HSA-445717	0.418015968883146	1.13971482502439	9/52	0.730408327921788	GNB4;ADCY1;PRKACA;ADCY3;ADCY7;GNG11;ADCY4;GNG2;GNB2
CTLA4 inhibitory signaling R-HSA-389513	0.415369839039243	1.28110420499101	4/21	0.730408327921788	SRC;AKT2;AKT1;CD86
Ca2+ activated K+ channels R-HSA-1296052	0.418584044356179	1.55544384194649	2/9	0.730408327921788	KCNN3;KCNN2
Constitutive Signaling by NOTCH1 HD Domain Mutants R-HSA-2691232	0.418594976175222	1.36109953405374	3/15	0.730408327921788	RPS27A;NOTCH1;UBA52
Defective factor IX causes hemophilia B R-HSA-9668250	0.418584044356179	1.55544384194649	2/9	0.730408327921788	GP1BA;F11
E2F-enabled inhibition of pre-replication complex formation R-HSA-113507	0.418584044356179	1.55544384194649	2/9	0.730408327921788	MCM8;CDK1
EGFR interacts with phospholipase C-gamma R-HSA-212718	0.418584044356179	1.55544384194649	2/9	0.730408327921788	EGFR;EREG
Fatty acids R-HSA-211935	0.418594976175222	1.36109953405374	3/15	0.730408327921788	CYP4F11;CYP4F3;CYP2A7
Integration of provirus R-HSA-162592	0.418584044356179	1.55544384194649	2/9	0.730408327921788	PPIA;LIG4
MAPK1 (ERK2) activation R-HSA-112411	0.418584044356179	1.55544384194649	2/9	0.730408327921788	TYK2;MAPK1
Maturation of nucleoprotein R-HSA-9694631	0.418594976175222	1.36109953405374	3/15	0.730408327921788	GSK3B;SUMO1;GSK3A
Maturation of protein 3a R-HSA-9683673	0.418584044356179	1.55544384194649	2/9	0.730408327921788	ST3GAL1;GALNT1
Maturation of protein 3a R-HSA-9694719	0.418584044356179	1.55544384194649	2/9	0.730408327921788	ST3GAL1;GALNT1
Mismatch Repair R-HSA-5358508	0.418594976175222	1.36109953405374	3/15	0.730408327921788	POLD2;PCNA;RPA3
Myoclonic epilepsy of Lafora R-HSA-3785653	0.418584044356179	1.55544384194649	2/9	0.730408327921788	RPS27A;UBA52
Presynaptic function of Kainate receptors R-HSA-500657	0.415369839039243	1.28110420499101	4/21	0.730408327921788	GNB4;GNG11;GNG2;GNB2
ROBO receptors bind AKAP5 R-HSA-9010642	0.418584044356179	1.55544384194649	2/9	0.730408327921788	PRKACA;PRKCA
SHC-mediated cascade:FGFR1 R-HSA-5654688	0.415369839039243	1.28110420499101	4/21	0.730408327921788	FGF5;NRAS;SOS1;GRB2
Signaling by NOTCH1 HD Domain Mutants in Cancer R-HSA-2691230	0.418594976175222	1.36109953405374	3/15	0.730408327921788	RPS27A;NOTCH1;UBA52
Synaptic adhesion-like molecules R-HSA-8849932	0.415369839039243	1.28110420499101	4/21	0.730408327921788	GRIN1;DLG1;PTPRF;DLG3
Synthesis of bile acids and bile salts via 27-hydroxycholesterol R-HSA-193807	0.418594976175222	1.36109953405374	3/15	0.730408327921788	NCOA1;NCOA2;RXRA
TRIF-mediated programmed cell death R-HSA-2562578	0.418584044356179	1.55544384194649	2/9	0.730408327921788	LY96;TLR4
Transport of connexons to the plasma membrane R-HSA-190872	0.415369839039243	1.28110420499101	4/21	0.730408327921788	TUBB4B;TUBA1B;GJA1;TUBA1A
SUMOylation of DNA replication proteins R-HSA-4615885	0.423706815699871	1.14632718989035	8/46	0.738842239728947	TOP2A;NUP54;AURKA;SEC13;SUMO1;AURKB;PCNA;AAAS
Cell-cell junction organization R-HSA-421270	0.425837954575081	1.08919966818673	15/90	0.742070867657429	PARD6A;JUP;CTNNB1;CDH11;CDH8;CDH2;SP1;ADAM19;CTNND1;CDH1;CLDN5;CDH5;SNAI1;ZEB2;CDH6
Diseases of carbohydrate metabolism R-HSA-5663084	0.436558725892886	1.16669128317149	6/34	0.759257443328781	RPS27A;HGSNAT;UBA52;TALDO1;GNS;SGSH
Late endosomal microautophagy R-HSA-9615710	0.436558725892886	1.16669128317149	6/34	0.759257443328781	CHMP2B;RPS27A;HSPA8;UBA52;VIM;CHMP3
Metabolic disorders of biological oxidation enzymes R-HSA-5579029	0.436558725892886	1.16669128317149	6/34	0.759257443328781	OPLAH;MAT1A;GSS;GCLM;GCLC;AHCY
Budding and maturation of HIV virion R-HSA-162588	0.444009468724707	1.18354665928568	5/28	0.76868958251492	CHMP2B;RPS27A;UBA52;PPIA;CHMP3
Keratan sulfate biosynthesis R-HSA-2022854	0.444009468724707	1.18354665928568	5/28	0.76868958251492	ACAN;PRELP;ST3GAL1;B4GALT2;LUM
RNA Polymerase III Transcription Initiation From Type 1 Promoter R-HSA-76061	0.444009468724707	1.18354665928568	5/28	0.76868958251492	POLR2F;GTF3A;POLR2K;POLR2L;TBP
RNA Polymerase III Transcription Initiation From Type 3 Promoter R-HSA-76071	0.444009468724707	1.18354665928568	5/28	0.76868958251492	POLR2F;SNAPC4;POLR2K;POLR2L;TBP
Sulfur amino acid metabolism R-HSA-1614635	0.444009468724707	1.18354665928568	5/28	0.76868958251492	MAT1A;MTAP;BHMT2;ADI1;AHCY
TRP channels R-HSA-3295583	0.444009468724707	1.18354665928568	5/28	0.76868958251492	TRPM1;TRPM3;TRPM7;TRPV2;TRPV1
Translocation of SLC2A4 (GLUT4) to the plasma membrane R-HSA-1445148	0.443375497519848	1.0890452823448	12/72	0.76868958251492	TUBB4B;PRKAG2;TUBA1B;VAMP2;RAC1;AKT2;YWHAB;TUBA1A;AKT1;PRKAA2;CALM1;YWHAQ
CD28 dependent PI3K/Akt signaling R-HSA-389357	0.452478904485395	1.20979327679887	4/22	0.78182227376578	RICTOR;AKT2;AKT1;CD86
Common Pathway of Fibrin Clot Formation R-HSA-140875	0.452478904485395	1.20979327679887	4/22	0.78182227376578	SERPINC1;CD177;SERPINE2;F13A1
Defects in vitamin and cofactor metabolism R-HSA-3296482	0.452478904485395	1.20979327679887	4/22	0.78182227376578	MMAA;PCCB;MCCC1;MMUT
EML4 and NUDC in mitotic spindle formation R-HSA-9648025	0.454011650469362	1.05571109574992	19/117	0.783960260472145	MAPRE1;BUB3;SEC13;SPC25;CENPC;RCC2;NSL1;TUBB4B;CKAP5;KIF2A;TUBA1A;AURKB;ZWINT;NDEL1;BUB1;TUBA1B;DYNLL1;AHCTF1;RPS27
RSV-host interactions R-HSA-9833110	0.455363537320993	1.06245097731208	16/98	0.785783373244418	IRF3;RBX1;EP300;H2BC15;UBE2L6;SDC3;STAT2;RPS27A;TYK2;HSPG2;OAS2;GPC3;TLR4;LY96;UBA52;GPC4
Mitotic Spindle Checkpoint R-HSA-69618	0.459916298232717	1.05386838796606	18/111	0.793124012676823	MAPRE1;BUB3;CDC26;SEC13;SPC25;CENPC;RCC2;NSL1;CKAP5;KIF2A;AURKB;ZWINT;NDEL1;BUB1;DYNLL1;AHCTF1;RPS27;ANAPC16
Caspase activation via Death Receptors in the presence of ligand R-HSA-140534	0.462451863193099	1.25627887370735	3/16	0.794914018726998	CFLAR;LY96;TLR4
NRIF signals cell death from the nucleus R-HSA-205043	0.462451863193099	1.25627887370735	3/16	0.794914018726998	RPS27A;MAPK8;UBA52
Polo-like kinase mediated events R-HSA-156711	0.462451863193099	1.25627887370735	3/16	0.794914018726998	MYBL2;EP300;FOXM1
Sema3A PAK dependent Axon repulsion R-HSA-399954	0.462451863193099	1.25627887370735	3/16	0.794914018726998	RAC1;NRP1;HSP90AB1
cGMP effects R-HSA-418457	0.462451863193099	1.25627887370735	3/16	0.794914018726998	PDE1A;PDE5A;PRKG1
Acetylcholine regulates insulin secretion R-HSA-399997	0.474858306230844	1.36089224049865	2/10	0.810987094425135	GNAQ;PRKCA
Chylomicron remodeling R-HSA-8963901	0.474858306230844	1.36089224049865	2/10	0.810987094425135	APOA2;LPL
Cohesin Loading onto Chromatin R-HSA-2470946	0.474858306230844	1.36089224049865	2/10	0.810987094425135	WAPL;SMC1A
IRAK2 mediated activation of TAK1 complex R-HSA-937042	0.474858306230844	1.36089224049865	2/10	0.810987094425135	RPS27A;UBA52
IRS-mediated signalling R-HSA-112399	0.473768384791172	1.08884026505852	8/48	0.810987094425135	FGF5;NRAS;SOS1;PDE3B;GRB2;AKT2;GAB1;IRS1
Metabolism of fat-soluble vitamins R-HSA-6806667	0.473768384791172	1.08884026505852	8/48	0.810987094425135	SDC3;GPC3;LRP1;LPL;APOA2;HSPG2;AKR1B10;GPC4
Organic cation transport R-HSA-549127	0.474858306230844	1.36089224049865	2/10	0.810987094425135	RSC1A1;RUNX1
Processing and activation of SUMO R-HSA-3215018	0.474858306230844	1.36089224049865	2/10	0.810987094425135	SAE1;SUMO1
Protein lipoylation R-HSA-9857492	0.474858306230844	1.36089224049865	2/10	0.810987094425135	NDUFAB1;DLST
Removal of aminoterminal propeptides from gamma-carboxylated proteins R-HSA-159782	0.474858306230844	1.36089224049865	2/10	0.810987094425135	F7;FURIN
Mitophagy R-HSA-5205647	0.476249815417989	1.13410425437184	5/29	0.812840520977069	SRC;RPS27A;UBA52;ULK1;TOMM20
Activated NTRK2 signals through PLCG1 R-HSA-9026527	0.490771199024142	1.81437707482517	1/4	0.819186642899417	NTRK2
Activation of AKT2 R-HSA-165158	0.490771199024142	1.81437707482517	1/4	0.819186642899417	AKT2
Antiviral mechanism by IFN-stimulated genes R-HSA-1169410	0.484408284397506	1.02882322769486	24/151	0.819186642899417	IRF3;HSPA8;STAT1;SEC13;UBE2L6;CDK1;TUBB4B;KPNA2;STAT3;OAS3;TUBA1A;EIF2S2;AAAS;SPHK1;NUP54;MAPK3;RPS27A;OAS1;SUMO1;TP53;OAS2;TUBA1B;UBA52;HSPA2
Astrocytic Glutamate-Glutamine Uptake And Metabolism R-HSA-210455	0.490771199024142	1.81437707482517	1/4	0.819186642899417	SLC1A3
Attachment and Entry R-HSA-9678110	0.490771199024142	1.81437707482517	1/4	0.819186642899417	VCP
Axonal growth stimulation R-HSA-209563	0.490771199024142	1.81437707482517	1/4	0.819186642899417	RHOA
Biosynthesis of D-series resolvins R-HSA-9018676	0.490771199024142	1.81437707482517	1/4	0.819186642899417	GPX4
Biosynthesis of E-series 18(R)-resolvins R-HSA-9023661	0.490771199024142	1.81437707482517	1/4	0.819186642899417	GPX4
Catecholamine biosynthesis R-HSA-209905	0.490771199024142	1.81437707482517	1/4	0.819186642899417	TH
Classical Kir channels R-HSA-1296053	0.490771199024142	1.81437707482517	1/4	0.819186642899417	KCNJ14
DSCAM interactions R-HSA-376172	0.490771199024142	1.81437707482517	1/4	0.819186642899417	NTN1
Diseases of nucleotide metabolism R-HSA-9735804	0.490771199024142	1.81437707482517	1/4	0.819186642899417	APRT
Dopamine Neurotransmitter Release Cycle R-HSA-212676	0.488779588810312	1.1459910089413	4/23	0.819186642899417	PPFIA1;TSPOAP1;SYT1;VAMP2
