p.value	odds_ratio	overlap	adj_p.value	genes
MHC class II antigen presentation R-HSA-2132295	0.807813888199776	0.609162039295566	1/66	1	CTSB
MITF-M-dependent gene expression R-HSA-9856651	1	0	0/47	1	
MITF-M-regulated melanocyte development R-HSA-9730414	1	0	0/64	1	
MPS I - Hurler syndrome R-HSA-2206302	1	0	0/1	1	
MPS II - Hunter syndrome R-HSA-2206296	1	0	0/0	1	
MPS IIIA - Sanfilippo syndrome A R-HSA-2206307	1	0	0/1	1	
MPS IIIB - Sanfilippo syndrome B R-HSA-2206282	1	0	0/1	1	
MPS IIIC - Sanfilippo syndrome C R-HSA-2206291	1	0	0/1	1	
MPS IIID - Sanfilippo syndrome D R-HSA-2206305	1	0	0/1	1	
MPS IV - Morquio syndrome A R-HSA-2206290	1	0	0/0	1	
MPS IV - Morquio syndrome B R-HSA-2206308	1	0	0/0	1	
MPS IX - Natowicz syndrome R-HSA-2206280	1	0	0/0	1	
MPS VI - Maroteaux-Lamy syndrome R-HSA-2206285	1	0	0/0	1	
MPS VII - Sly syndrome R-HSA-2206292	1	0	0/0	1	
MTF1 activates gene expression R-HSA-5660489	1	0	0/0	1	
MTOR signalling R-HSA-165159	1	0	0/34	1	
Macroautophagy R-HSA-1632852	0.874894326077274	0.480774983445604	1/83	1	MTMR3
Major pathway of rRNA processing in the nucleolus and cytosol R-HSA-6791226	1	0	0/118	1	
Malate-aspartate shuttle R-HSA-9856872	1	0	0/3	1	
Manipulation of host energy metabolism R-HSA-9636667	1	0	0/2	1	
Masitinib-resistant KIT mutants R-HSA-9669924	1	0	0/1	1	
Maternal to zygotic transition (MZT) R-HSA-9816359	1	0	0/88	1	
Maturation of TCA enzymes and regulation of TCA cycle R-HSA-9854311	1	0	0/5	1	
Maturation of hRSV A proteins R-HSA-9828806	1	0	0/12	1	
Maturation of nucleoprotein R-HSA-9683610	1	0	0/8	1	
Maturation of nucleoprotein R-HSA-9694631	1	0	0/10	1	
Maturation of protein 3a R-HSA-9683673	0.094419081422319	13.3756306771223	1/4	1	ST3GAL1
Maturation of protein 3a R-HSA-9694719	0.094419081422319	13.3756306771223	1/4	1	ST3GAL1
Maturation of protein E R-HSA-9683683	1	0	0/4	1	
Maturation of protein E R-HSA-9694493	1	0	0/4	1	
Maturation of replicase proteins R-HSA-9694301	1	0	0/0	1	
Maturation of spike protein R-HSA-9683686	1	0	0/2	1	
Maturation of spike protein R-HSA-9694548	0.293590960101484	3.08479237796147	1/14	1	ST3GAL1
Meiosis R-HSA-1500620	1	0	0/81	1	
Meiotic recombination R-HSA-912446	1	0	0/68	1	
Meiotic synapsis R-HSA-1221632	1	0	0/55	1	
Melanin biosynthesis R-HSA-5662702	1	0	0/1	1	
Membrane Trafficking R-HSA-199991	0.999376990958901	0.130578614639485	1/287	1	PACSIN3
Membrane binding and targetting of GAG proteins R-HSA-174490	1	0	0/7	1	
Metabolic disorders of biological oxidation enzymes R-HSA-5579029	0.0234905383582548	10.128204074833	2/10	1	MAT1A;AHCY
Metabolism R-HSA-1430728	0.137898507742653	1.31949022510365	27/900	1	ABCB11;ACACB;NCOR2;CACNB2;PDK2;PON1;ST3GAL1;BCHE;MTMR3;SLC10A1;SLCO1A2;MAT1A;SULT1E1;AHCY;HIBADH;MTAP;PRELP;CA2;RIMKLA;ACSS3;AASS;MOCS1;PIK3C2G;GCAT;PSAT1;PI4KA;KYNU
Metabolism of RNA R-HSA-8953854	0.99995484421965	0.0949244234783462	1/384	1	NSUN6
Metabolism of amine-derived hormones R-HSA-209776	1	0	0/5	1	
Metabolism of amino acids and derivatives R-HSA-71291	0.0802459439819629	1.80541518299108	9/216	1	MAT1A;AHCY;HIBADH;MTAP;RIMKLA;AASS;GCAT;PSAT1;KYNU
Metabolism of carbohydrates R-HSA-71387	0.744268155791073	0.754093126925498	2/107	1	ST3GAL1;PRELP
Metabolism of cofactors R-HSA-8978934	1	0	0/6	1	
Metabolism of fat-soluble vitamins R-HSA-6806667	1	0	0/13	1	
Metabolism of folate and pterines R-HSA-196757	1	0	0/9	1	
Metabolism of ingested H2SeO4 and H2SeO3 into H2Se R-HSA-2408550	1	0	0/3	1	
Metabolism of ingested MeSeO2H into MeSeH R-HSA-5263617	1	0	0/1	1	
Metabolism of lipids R-HSA-556833	0.117584439147968	1.56936388091512	11/302	1	ABCB11;ACACB;NCOR2;PON1;BCHE;MTMR3;SLC10A1;SLCO1A2;ACSS3;PIK3C2G;PI4KA
Metabolism of nitric oxide: NOS3 activation and regulation R-HSA-202131	1	0	0/7	1	
Metabolism of non-coding RNA R-HSA-194441	1	0	0/21	1	
Metabolism of nucleotides R-HSA-15869	1	0	0/40	1	
Metabolism of polyamines R-HSA-351202	1	0	0/51	1	
Metabolism of porphyrins R-HSA-189445	1	0	0/13	1	
Metabolism of proteins R-HSA-392499	0.579849389946993	0.97609491256728	24/998	1	MDM2;PLG;TFAP2A;TFAP2C;CDH2;NCOR2;IAPP;GNE;ST3GAL1;BCHE;MUC20;DPH1;TFAM;IGF1;IGF2;ANPEP;PCSK1;REN;PAPPA;IGFBP4;PAPPA2;CLPX;CLPP;IGFBP5
Metabolism of serotonin R-HSA-380612	1	0	0/1	1	
Metabolism of steroid hormones R-HSA-196071	1	0	0/7	1	
Metabolism of steroids R-HSA-8957322	0.037335154948041	3.4165221222849	4/52	1	ABCB11;ACACB;SLC10A1;SLCO1A2
Metabolism of vitamin K R-HSA-6806664	1	0	0/0	1	
Metabolism of vitamins and cofactors R-HSA-196854	0.459801452831771	1.31272516216044	2/63	1	ACACB;MOCS1
Metabolism of water-soluble vitamins and cofactors R-HSA-196849	0.293035947808891	1.91564864775518	2/44	1	ACACB;MOCS1
Metal ion SLC transporters R-HSA-425410	1	0	0/3	1	
Metal sequestration by antimicrobial proteins R-HSA-6799990	1	0	0/3	1	
Metalloprotease DUBs R-HSA-5689901	1	0	0/24	1	
Metallothioneins bind metals R-HSA-5661231	1	0	0/0	1	
Methionine salvage pathway R-HSA-1237112	0.094419081422319	13.3756306771223	1/4	1	MTAP
Methylation of MeSeH for excretion R-HSA-2408552	1	0	0/1	1	
MicroRNA (miRNA) biogenesis R-HSA-203927	1	0	0/18	1	
Microbial modulation of RIPK1-mediated regulated necrosis R-HSA-9686347	1	0	0/4	1	
Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane R-HSA-190840	1	0	0/20	1	
Mineralocorticoid biosynthesis R-HSA-193993	1	0	0/0	1	
Minus-strand DNA synthesis R-HSA-164516	1	0	0/1	1	
Miro GTPase Cycle R-HSA-9715370	1	0	0/1	1	
Miscellaneous substrates R-HSA-211958	1	0	0/5	1	
Miscellaneous transport and binding events R-HSA-5223345	1	0	0/8	1	
Mismatch Repair R-HSA-5358508	1	0	0/5	1	
Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta) R-HSA-5358606	1	0	0/4	1	
Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha) R-HSA-5358565	1	0	0/5	1	
Mitochondrial ABC transporters R-HSA-1369007	1	0	0/3	1	
Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289	1	0	0/21	1	
Mitochondrial RNA degradation R-HSA-9836573	1	0	0/0	1	
Mitochondrial Uncoupling R-HSA-166187	1	0	0/0	1	
Mitochondrial biogenesis R-HSA-1592230	0.476119896375385	1.27040970978702	2/65	1	MAPK12;TFAM
Mitochondrial calcium ion transport R-HSA-8949215	1	0	0/13	1	
Mitochondrial iron-sulfur cluster biogenesis R-HSA-1362409	1	0	0/1	1	
Mitochondrial protein degradation R-HSA-9837999	0.122519087266741	2.59078596353958	3/50	1	TFAM;CLPX;CLPP
Mitochondrial protein import R-HSA-1268020	1	0	0/26	1	
Mitochondrial tRNA aminoacylation R-HSA-379726	1	0	0/6	1	
Mitochondrial transcription initiation R-HSA-163282	0.0483680259172354	40.0116231311688	1/2	1	TFAM
Mitochondrial transcription termination R-HSA-163316	1	0	0/0	1	
Mitochondrial translation R-HSA-5368287	1	0	0/55	1	
Mitochondrial translation elongation R-HSA-5389840	1	0	0/54	1	
Mitochondrial translation initiation R-HSA-5368286	1	0	0/54	1	
Mitochondrial translation termination R-HSA-5419276	1	0	0/53	1	
Mitophagy R-HSA-5205647	1	0	0/16	1	
Mitotic Anaphase R-HSA-68882	0.974927561521579	0.267467983948332	1/146	1	CENPC
Mitotic G1 phase and G1/S transition R-HSA-453279	0.941619069287589	0.349274633827782	1/113	1	MYBL2
Mitotic G2-G2/M phases R-HSA-453274	0.422627240176673	1.22580458899323	4/135	1	ODF2;HAUS4;MYBL2;TUBGCP4
Mitotic Metaphase and Anaphase R-HSA-2555396	0.974927561521579	0.267467983948332	1/146	1	CENPC
Mitotic Metaphase/Anaphase Transition R-HSA-68881	1	0	0/1	1	
Mitotic Prometaphase R-HSA-68877	0.0877649852708059	2.22711899301102	5/97	1	ODF2;HAUS4;CENPC;TUBGCP4;NUMA1
Mitotic Prophase R-HSA-68875	0.902898800697641	0.427413561373661	1/93	1	NUMA1
Mitotic Spindle Checkpoint R-HSA-69618	0.71261499607604	0.811365833033814	1/50	1	CENPC
Mitotic Telophase/Cytokinesis R-HSA-68884	1	0	0/11	1	
Modulation by Mtb of host immune system R-HSA-9637628	1	0	0/6	1	
Molecules associated with elastic fibres R-HSA-2129379	1	0	0/17	1	
Molybdenum cofactor biosynthesis R-HSA-947581	0.0483680259172354	40.0116231311688	1/2	1	MOCS1
Mtb iron assimilation by chelation R-HSA-1222449	1	0	0/0	1	
Mucopolysaccharidoses R-HSA-2206281	1	0	0/5	1	
Multifunctional anion exchangers R-HSA-427601	1	0	0/2	1	
Muscarinic acetylcholine receptors R-HSA-390648	1	0	0/0	1	
Muscle contraction R-HSA-397014	0.0877649852708059	2.22711899301102	5/97	1	CACNB2;SCN9A;DMD;MYH3;TPM2
MyD88 cascade initiated on plasma membrane R-HSA-975871	0.846850157542315	0.533842746620411	1/75	1	NFKB1
MyD88 deficiency (TLR2/4) R-HSA-5602498	1	0	0/13	1	
MyD88 deficiency (TLR5) R-HSA-5602680	1	0	0/1	1	
MyD88 dependent cascade initiated on endosome R-HSA-975155	0.868400656011059	0.493043622092002	1/81	1	NFKB1
MyD88-independent TLR4 cascade  R-HSA-166166	0.895222047512518	0.442163039806798	1/90	1	NFKB1
MyD88:MAL(TIRAP) cascade initiated on plasma membrane R-HSA-166058	0.892531949665977	0.447302984134742	1/89	1	NFKB1
Myoclonic epilepsy of Lafora R-HSA-3785653	1	0	0/6	1	
N-Glycan antennae elongation R-HSA-975577	1	0	0/3	1	
N-glycan antennae elongation in the medial/trans-Golgi R-HSA-975576	1	0	0/5	1	
N-glycan trimming and elongation in the cis-Golgi R-HSA-964739	1	0	0/0	1	
N-glycan trimming in the ER and Calnexin/Calreticulin cycle R-HSA-532668	1	0	0/19	1	
NADE modulates death signalling R-HSA-205025	1	0	0/4	1	
NADPH regeneration R-HSA-389542	1	0	0/0	1	
NCAM signaling for neurite out-growth R-HSA-375165	0.0456904142726108	4.07530449134072	3/33	1	NRAS;CACNB2;PTK2
NCAM1 interactions R-HSA-419037	0.391579993155526	2.10789506975962	1/20	1	CACNB2
NEIL3-mediated resolution of ICLs R-HSA-9636003	1	0	0/0	1	
NEP/NS2 Interacts with the Cellular Export Machinery R-HSA-168333	1	0	0/11	1	
NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10 R-HSA-933543	1	0	0/11	1	
NF-kB is activated and signals survival R-HSA-209560	0.257575809211835	3.64679299205737	1/12	1	NFKB1
NFE2L2 regulates pentose phosphate pathway genes R-HSA-9818028	1	0	0/8	1	
NFE2L2 regulating ER-stress associated genes R-HSA-9818035	1	0	0/5	1	
NFE2L2 regulating MDR associated enzymes R-HSA-9818032	1	0	0/7	1	
NFE2L2 regulating TCA cycle genes R-HSA-9818025	1	0	0/1	1	
NFE2L2 regulating anti-oxidant/detoxification enzymes R-HSA-9818027	1	0	0/19	1	
NFE2L2 regulating inflammation associated genes R-HSA-9818026	1	0	0/5	1	
NFE2L2 regulating tumorigenic genes R-HSA-9818030	1	0	0/11	1	
NFG and proNGF binds to p75NTR R-HSA-205017	1	0	0/1	1	
NGF processing R-HSA-167060	1	0	0/2	1	
NGF-independant TRKA activation R-HSA-187024	1	0	0/3	1	
NGF-stimulated transcription R-HSA-9031628	0.591884589725756	1.13990129269864	1/36	1	SGK1
NIK-->noncanonical NF-kB signaling R-HSA-5676590	1	0	0/57	1	
NOD1/2 Signaling Pathway R-HSA-168638	0.537563527052307	1.33152259035122	1/31	1	MAPK12
NOSIP mediated eNOS trafficking R-HSA-203754	1	0	0/0	1	
NOSTRIN mediated eNOS trafficking R-HSA-203641	1	0	0/2	1	
NOTCH1 Intracellular Domain Regulates Transcription R-HSA-2122947	0.697826057008644	0.84631917742269	1/48	1	NCOR2
NOTCH2 Activation and Transmission of Signal to the Nucleus R-HSA-2979096	1	0	0/13	1	
NOTCH2 intracellular domain regulates transcription R-HSA-2197563	1	0	0/12	1	
NOTCH3 Activation and Transmission of Signal to the Nucleus R-HSA-9013507	1	0	0/16	1	
NOTCH3 Intracellular Domain Regulates Transcription R-HSA-9013508	1	0	0/24	1	
NOTCH4 Activation and Transmission of Signal to the Nucleus R-HSA-9013700	1	0	0/8	1	
NOTCH4 Intracellular Domain Regulates Transcription R-HSA-9013695	1	0	0/20	1	
NPAS4 regulates expression of target genes R-HSA-9768919	0.275804974610652	3.34253800995413	1/13	1	MDM2
NR1D1 (REV-ERBA) represses gene expression R-HSA-1368071	1	0	0/3	1	
NR1H2 & NR1H3 regulate gene expression linked to gluconeogenesis  R-HSA-9632974	1	0	0/4	1	
NR1H2 & NR1H3 regulate gene expression linked to lipogenesis R-HSA-9029558	1	0	0/5	1	
NR1H2 & NR1H3 regulate gene expression linked to triglyceride lipolysis in adipose R-HSA-9031528	1	0	0/3	1	
NR1H2 & NR1H3 regulate gene expression to control bile acid homeostasis R-HSA-9623433	0.138263077540289	8.02961050373643	1/6	1	NCOR2
NR1H2 & NR1H3 regulate gene expression to limit cholesterol uptake  R-HSA-9031525	1	0	0/4	1	
NR1H2 and NR1H3-mediated signaling R-HSA-9024446	0.435400637187904	1.81912800312983	1/23	1	NCOR2
NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux R-HSA-9029569	0.391579993155526	2.10789506975962	1/20	1	NCOR2
NRAGE signals death through JNK R-HSA-193648	0.148974904370538	3.10628755646206	2/28	1	TRIO;FGD4
NRIF signals cell death from the nucleus R-HSA-205043	1	0	0/12	1	
NS1 Mediated Effects on Host Pathways R-HSA-168276	1	0	0/14	1	
NTF3 activates NTRK2 (TRKB) signaling R-HSA-9025046	1	0	0/1	1	
NTF3 activates NTRK3 signaling R-HSA-9034013	1	0	0/0	1	
NTF4 activates NTRK2 (TRKB) signaling R-HSA-9026357	1	0	0/1	1	
NTRK2 activates RAC1 R-HSA-9032759	1	0	0/3	1	
NTRK3 as a dependence receptor R-HSA-9603505	1	0	0/1	1	
NVP-TAE684-resistant ALK mutants R-HSA-9717301	1	0	0/0	1	
Na+/Cl- dependent neurotransmitter transporters R-HSA-442660	1	0	0/4	1	
Nectin/Necl  trans heterodimerization R-HSA-420597	1	0	0/2	1	
Neddylation R-HSA-8951664	1	0	0/133	1	
Nef Mediated CD4 Down-regulation R-HSA-167590	1	0	0/6	1	
Nef Mediated CD8 Down-regulation R-HSA-182218	1	0	0/4	1	
Nef and signal transduction R-HSA-164944	1	0	0/7	1	
Nef mediated downregulation of CD28 cell surface expression R-HSA-164939	1	0	0/1	1	
Nef mediated downregulation of MHC class I complex cell surface expression R-HSA-164940	1	0	0/5	1	
Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters R-HSA-164938	1	0	0/12	1	
Negative epigenetic regulation of rRNA expression R-HSA-5250941	1	0	0/80	1	
Negative feedback regulation of MAPK pathway R-HSA-5674499	0.094419081422319	13.3756306771223	1/4	1	BRAF
Negative regulation of FGFR1 signaling R-HSA-5654726	0.344395243375533	2.50494933943993	1/17	1	BRAF
Negative regulation of FGFR2 signaling R-HSA-5654727	0.37623776679852	2.2256215733046	1/19	1	BRAF
Negative regulation of FGFR3 signaling R-HSA-5654732	0.344395243375533	2.50494933943993	1/17	1	BRAF
Negative regulation of FGFR4 signaling R-HSA-5654733	0.344395243375533	2.50494933943993	1/17	1	BRAF
Negative regulation of FLT3 R-HSA-9706369	1	0	0/8	1	
Negative regulation of MET activity R-HSA-6807004	1	0	0/13	1	
Negative regulation of NMDA receptor-mediated neuronal transmission R-HSA-9617324	1	0	0/12	1	
Negative regulation of NOTCH4 signaling R-HSA-9604323	1	0	0/52	1	
Negative regulation of TCF-dependent signaling by DVL-interacting proteins R-HSA-5368598	1	0	0/2	1	
Negative regulation of TCF-dependent signaling by WNT ligand antagonists R-HSA-3772470	1	0	0/6	1	
Negative regulation of the PI3K/AKT network R-HSA-199418	0.467997086568092	1.2912262637197	2/64	1	ERBB3;INSR
Negative regulators of DDX58/IFIH1 signaling R-HSA-936440	1	0	0/27	1	
Nephrin family interactions R-HSA-373753	1	0	0/15	1	
Nephron development R-HSA-9831926	1	0	0/7	1	
Nervous system development R-HSA-9675108	0.880465503089507	0.662730393560962	6/356	1	NRAS;CDC42;CACNB2;PTK2;TRIO;SCN9A
Netrin mediated repulsion signals R-HSA-418886	1	0	0/5	1	
Neurexins and neuroligins R-HSA-6794361	1	0	0/16	1	
Neurodegenerative Diseases R-HSA-8863678	1	0	0/13	1	
Neurofascin interactions R-HSA-447043	1	0	0/4	1	
Neuronal System R-HSA-112316	0.0542392397352516	2.18030140482364	7/140	1	MDM2;NRAS;NCALD;CACNB2;SLC38A2;BCHE;ABAT
Neurophilin interactions with VEGF and VEGFR R-HSA-194306	1	0	0/2	1	
Neurotoxicity of clostridium toxins R-HSA-168799	1	0	0/3	1	
Neurotransmitter clearance R-HSA-112311	0.0483680259172354	40.0116231311688	1/2	1	BCHE
Neurotransmitter receptors and postsynaptic signal transmission R-HSA-112314	0.399465220113365	1.33842961691896	3/93	1	MDM2;NRAS;NCALD
Neurotransmitter release cycle R-HSA-112310	0.0506423424093393	6.22921855381313	2/15	1	SLC38A2;ABAT
Neurotransmitter uptake and metabolism In glial cells R-HSA-112313	1	0	0/2	1	
Neutrophil degranulation R-HSA-6798695	0.510132308400863	1.06896464509049	5/192	1	NRAS;NFKB1;CTSB;IQGAP2;ANPEP
Nicotinamide salvaging R-HSA-197264	1	0	0/7	1	
Nicotinate metabolism R-HSA-196807	1	0	0/12	1	
Nilotinib-resistant KIT mutants R-HSA-9669926	1	0	0/1	1	
Nitric oxide stimulates guanylate cyclase R-HSA-392154	1	0	0/7	1	
NoRC negatively regulates rRNA expression R-HSA-427413	1	0	0/79	1	
Non-integrin membrane-ECM interactions R-HSA-3000171	0.192825819219267	2.60227176024381	2/33	1	LAMA5;DMD
Noncanonical activation of NOTCH3 R-HSA-9017802	1	0	0/6	1	
Nonhomologous End-Joining (NHEJ) R-HSA-5693571	1	0	0/50	1	
Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC) R-HSA-975957	1	0	0/92	1	
Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC) R-HSA-975956	1	0	0/84	1	
Nonsense-Mediated Decay (NMD) R-HSA-927802	1	0	0/92	1	
Norepinephrine Neurotransmitter Release Cycle R-HSA-181430	1	0	0/6	1	
Notch-HLH transcription pathway R-HSA-350054	0.501596961931804	1.48052304495297	1/28	1	NCOR2
NrCAM interactions R-HSA-447038	1	0	0/3	1	
Nuclear Envelope (NE) Reassembly R-HSA-2995410	1	0	0/43	1	
Nuclear Envelope Breakdown R-HSA-2980766	1	0	0/19	1	
Nuclear Events (kinase and transcription factor activation) R-HSA-198725	0.726687093339407	0.779153373418167	1/52	1	SGK1
Nuclear Pore Complex (NPC) Disassembly R-HSA-3301854	1	0	0/12	1	
Nuclear Receptor transcription pathway R-HSA-383280	0.560101313454734	1.24768986946656	1/33	1	NCOR2
Nuclear events mediated by NFE2L2 R-HSA-9759194	0.897845471209094	0.43713730375868	1/91	1	NFKB1
Nuclear events stimulated by ALK signaling in cancer R-HSA-9725371	1	0	0/27	1	
Nuclear import of Rev protein R-HSA-180746	1	0	0/12	1	
Nuclear signaling by ERBB4 R-HSA-1251985	0.421152526833991	1.90631137706994	1/22	1	WWOX
Nucleosome assembly R-HSA-774815	0.697826057008644	0.84631917742269	1/48	1	CENPC
Nucleotide Excision Repair R-HSA-5696398	1	0	0/57	1	
Nucleotide biosynthesis R-HSA-8956320	1	0	0/5	1	
Nucleotide catabolism R-HSA-8956319	1	0	0/17	1	
Nucleotide catabolism defects R-HSA-9735786	1	0	0/1	1	
Nucleotide salvage R-HSA-8956321	1	0	0/9	1	
Nucleotide salvage defects R-HSA-9734207	1	0	0/1	1	
Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways R-HSA-168643	0.338484070748653	1.70972583286839	2/49	1	NFKB1;MAPK12
Nucleotide-like (purinergic) receptors R-HSA-418038	1	0	0/5	1	
O-glycosylation of TSR domain-containing proteins R-HSA-5173214	1	0	0/15	1	
O-linked glycosylation R-HSA-5173105	0.238101755416999	2.23828175289541	2/38	1	ST3GAL1;MUC20
O-linked glycosylation of mucins R-HSA-913709	0.0998656265904723	4.04361097501896	2/22	1	ST3GAL1;MUC20
O2/CO2 exchange in erythrocytes R-HSA-1480926	0.159390357214264	6.69070020831284	1/7	1	CA2
OAS antiviral response R-HSA-8983711	1	0	0/5	1	
OGDH complex synthesizes succinyl-CoA from 2-OG R-HSA-9853506	1	0	0/2	1	
Oleoyl-phe metabolism R-HSA-9673163	1	0	0/0	1	
Olfactory Signaling Pathway R-HSA-381753	1	0	0/3	1	
Oligomerization of connexins into connexons R-HSA-190704	1	0	0/2	1	
Oncogene Induced Senescence R-HSA-2559585	0.47609475064607	1.599748180421	1/26	1	MDM2
Oncogenic MAPK signaling R-HSA-6802957	0.0822818701192229	3.1282233270832	3/42	1	BRAF;NRAS;SPRED2
Opioid Signalling R-HSA-111885	1	0	0/50	1	
Opsins R-HSA-419771	1	0	0/1	1	
Orc1 removal from chromatin R-HSA-68949	1	0	0/60	1	
Orexin and neuropeptides FF and QRFP bind to their respective receptors R-HSA-389397	1	0	0/3	1	
Organelle biogenesis and maintenance R-HSA-1852241	0.561056193987461	1.01588849800936	4/161	1	ODF2;HAUS4;MAPK12;TFAM
Organic anion transport R-HSA-561048	1	0	0/0	1	
Organic anion transporters R-HSA-428643	1	0	0/4	1	
Organic cation transport R-HSA-549127	1	0	0/4	1	
Organic cation/anion/zwitterion transport R-HSA-549132	1	0	0/4	1	
Other interleukin signaling R-HSA-449836	1	0	0/11	1	
Other semaphorin interactions R-HSA-416700	1	0	0/13	1	
Ovarian tumor domain proteases R-HSA-5689896	1	0	0/26	1	
Oxidative Stress Induced Senescence R-HSA-2559580	0.936978820182324	0.359167620849608	1/110	1	MDM2
Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha R-HSA-1234176	1	0	0/60	1	
P2Y receptors R-HSA-417957	1	0	0/3	1	
PAOs oxidise polyamines to amines R-HSA-141334	1	0	0/0	1	
PCNA-Dependent Long Patch Base Excision Repair R-HSA-5651801	1	0	0/8	1	
PCP/CE pathway R-HSA-4086400	1	0	0/76	1	
PD-1 signaling R-HSA-389948	1	0	0/18	1	
PDE3B signalling R-HSA-165160	1	0	0/2	1	
PDGFR mutants bind TKIs R-HSA-9674428	1	0	0/1	1	
PDH complex synthesizes acetyl-CoA from PYR R-HSA-9861559	1	0	0/2	1	
PECAM1 interactions R-HSA-210990	1	0	0/11	1	
PERK regulates gene expression R-HSA-381042	1	0	0/28	1	
PI Metabolism R-HSA-1483255	0.0689769696957165	3.39134754862314	3/39	1	MTMR3;PIK3C2G;PI4KA
PI and PC transport between ER and Golgi membranes R-HSA-1483196	1	0	0/0	1	
PI-3K cascade:FGFR1 R-HSA-5654689	1	0	0/7	1	
PI-3K cascade:FGFR2 R-HSA-5654695	1	0	0/9	1	
PI-3K cascade:FGFR3 R-HSA-5654710	1	0	0/7	1	
PI-3K cascade:FGFR4 R-HSA-5654720	1	0	0/7	1	
PI3K Cascade R-HSA-109704	1	0	0/21	1	
PI3K events in ERBB2 signaling R-HSA-1963642	0.238892536489916	4.01256817960167	1/11	1	ERBB3
PI3K events in ERBB4 signaling R-HSA-1250342	1	0	0/6	1	
PI3K/AKT Signaling in Cancer R-HSA-2219528	0.238105349211754	1.83636081148319	3/69	1	MDM2;RICTOR;ERBB3
PI3K/AKT activation R-HSA-198203	1	0	0/8	1	
PI5P Regulates TP53 Acetylation R-HSA-6811555	1	0	0/6	1	
PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling R-HSA-6811558	0.426322129241512	1.40624253136664	2/59	1	ERBB3;INSR
PINK1-PRKN Mediated Mitophagy R-HSA-5205685	1	0	0/10	1	
PIP3 activates AKT signaling R-HSA-1257604	0.537977057058145	1.03406549129472	5/198	1	MDM2;RICTOR;ERBB3;SGK1;INSR
PIWI-interacting RNA (piRNA) biogenesis R-HSA-5601884	1	0	0/18	1	
PKA activation R-HSA-163615	1	0	0/10	1	
PKA activation in glucagon signalling R-HSA-164378	1	0	0/8	1	
PKA-mediated phosphorylation of CREB R-HSA-111931	1	0	0/12	1	
PKA-mediated phosphorylation of key metabolic factors R-HSA-163358	1	0	0/5	1	
PKB-mediated events R-HSA-109703	1	0	0/2	1	
PKMTs methylate histone lysines R-HSA-3214841	0.746525981005574	0.735307789897911	1/55	1	NFKB1
PKR-mediated signaling R-HSA-9833482	1	0	0/72	1	
PLC beta mediated events R-HSA-112043	1	0	0/28	1	
PLC-gamma1 signalling R-HSA-167021	1	0	0/2	1	
PLCG1 events in ERBB2 signaling R-HSA-1251932	1	0	0/3	1	
POLB-Dependent Long Patch Base Excision Repair R-HSA-110362	1	0	0/2	1	
POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation R-HSA-2892247	1	0	0/6	1	
POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation R-HSA-2892245	1	0	0/4	1	
PP2A-mediated dephosphorylation of key metabolic factors R-HSA-163767	1	0	0/6	1	
PPARA activates gene expression R-HSA-1989781	0.812596800484397	0.599778981027542	1/67	1	NCOR2
PRC2 methylates histones and DNA R-HSA-212300	1	0	0/65	1	
PTEN Loss of Function in Cancer R-HSA-5674404	1	0	0/1	1	
PTEN Regulation R-HSA-6807070	1	0	0/119	1	
PTK6 Activates STAT3 R-HSA-8849474	1	0	0/3	1	
PTK6 Down-Regulation R-HSA-8849472	1	0	0/2	1	
PTK6 Expression R-HSA-8849473	1	0	0/5	1	
PTK6 Regulates Cell Cycle R-HSA-8849470	1	0	0/6	1	
PTK6 Regulates Proteins Involved in RNA Processing R-HSA-8849468	1	0	0/1	1	
PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases R-HSA-8849471	0.257575809211835	3.64679299205737	1/12	1	NRAS
PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1 R-HSA-8849469	1	0	0/8	1	
PTK6 promotes HIF1A stabilization R-HSA-8857538	1	0	0/6	1	
Packaging Of Telomere Ends R-HSA-171306	1	0	0/41	1	
Paracetamol ADME R-HSA-9753281	0.257575809211835	3.64679299205737	1/12	1	SULT1E1
Paradoxical activation of RAF signaling by kinase inactive BRAF R-HSA-6802955	0.140472024952437	3.23128010563197	2/27	1	BRAF;NRAS
Parasite infection R-HSA-9664407	0.219883740053785	2.37094555845883	2/36	1	CDC42;PTK2
Parasitic Infection Pathways R-HSA-9824443	0.439105920713249	1.25285037741769	3/99	1	NFKB1;CDC42;PTK2
Passive transport by Aquaporins R-HSA-432047	1	0	0/3	1	
