p.value	odds_ratio	overlap	adj_p.value	genes
Formation of the Editosome R-HSA-75094	1	0	0/0	1	
Formation of the HIV-1 Early Elongation Complex R-HSA-167158	1	0	0/22	1	
Formation of the active cofactor, UDP-glucuronate R-HSA-173599	1	0	0/0	1	
Formation of the anterior neural plate R-HSA-9823739	1	0	0/4	1	
Formation of the beta-catenin:TCF transactivating complex R-HSA-201722	1	0	0/81	1	
Formation of the cornified envelope R-HSA-6809371	1	0	0/11	1	
Formation of the nephric duct R-HSA-9830364	1	0	0/9	1	
Formation of the posterior neural plate R-HSA-9832991	1	0	0/5	1	
Formation of the ternary complex, and subsequently, the 43S complex R-HSA-72695	1	0	0/43	1	
Formation of the ureteric bud R-HSA-9830674	1	0	0/8	1	
Formation of xylulose-5-phosphate R-HSA-5661270	1	0	0/1	1	
Formyl peptide receptors bind formyl peptides and many other ligands R-HSA-444473	1	0	0/5	1	
Free fatty acid receptors R-HSA-444209	1	0	0/0	1	
Free fatty acids regulate insulin secretion R-HSA-400451	1	0	0/4	1	
Frs2-mediated activation R-HSA-170968	1	0	0/7	1	
Fructose biosynthesis R-HSA-5652227	1	0	0/1	1	
Fructose catabolism R-HSA-70350	1	0	0/2	1	
Fructose metabolism R-HSA-5652084	1	0	0/3	1	
G alpha (12/13) signalling events R-HSA-416482	1	0	0/38	1	
G alpha (i) signalling events R-HSA-418594	0.282824729325703	1.44137868698395	5/109	1	PRKACA;KPNA2;CXCR3;CXCL9;CXCL10
G alpha (q) signalling events R-HSA-416476	0.926748724175587	0.380252513649918	1/78	1	GRB2
G alpha (s) signalling events R-HSA-418555	0.784595479192748	0.656032738849267	1/46	1	PRKACA
G alpha (z) signalling events R-HSA-418597	1	0	0/25	1	
G beta:gamma signalling through BTK R-HSA-8964315	1	0	0/9	1	
G beta:gamma signalling through CDC42 R-HSA-8964616	1	0	0/11	1	
G beta:gamma signalling through PI3Kgamma R-HSA-392451	0.392656936762207	2.12481668814913	1/15	1	AKT1
G beta:gamma signalling through PLC beta R-HSA-418217	1	0	0/8	1	
G protein gated Potassium channels R-HSA-1296059	1	0	0/11	1	
G-protein activation R-HSA-202040	1	0	0/13	1	
G-protein beta:gamma signalling R-HSA-397795	0.4684492817453	1.65112796528382	1/19	1	AKT1
G-protein mediated events R-HSA-112040	0.25636184175497	2.13345551296356	2/30	1	PRKACA;KPNA2
G0 and Early G1 R-HSA-1538133	0.51906178616069	1.41423070518002	1/22	1	TOP2A
G1 Phase R-HSA-69236	1	0	0/43	1	
G1/S-Specific Transcription R-HSA-69205	1	0	0/16	1	
G2 Phase R-HSA-68911	1	0	0/5	1	
G2/M DNA damage checkpoint R-HSA-69473	1	0	0/62	1	
G2/M DNA replication checkpoint R-HSA-69478	1	0	0/2	1	
GAB1 signalosome R-HSA-180292	0.392656936762207	2.12481668814913	1/15	1	GRB2
GABA B receptor activation R-HSA-977444	1	0	0/18	1	
GABA receptor activation R-HSA-977443	1	0	0/18	1	
GABA synthesis R-HSA-888568	1	0	0/0	1	
GABA synthesis, release, reuptake and degradation R-HSA-888590	0.180645600448662	5.95924542920011	1/6	1	HSPA8
GDP-fucose biosynthesis R-HSA-6787639	1	0	0/1	1	
GLI proteins bind promoters of Hh responsive genes to promote transcription R-HSA-5635851	1	0	0/7	1	
GP1b-IX-V activation signalling R-HSA-430116	1	0	0/9	1	
GPCR downstream signalling R-HSA-388396	0.554466530832078	1.002318314813	7/214	1	PRKACA;AKT1;GRB2;KPNA2;CXCR3;CXCL9;CXCL10
GPCR ligand binding R-HSA-500792	0.753605389336725	0.761066216190569	3/119	1	CXCR3;CXCL9;CXCL10
GPER1 signaling R-HSA-9634597	0.51906178616069	1.41423070518002	1/22	1	PRKACA
GPVI-mediated activation cascade R-HSA-114604	0.57917897597711	1.18681416726991	1/26	1	RAC2
GRB2 events in EGFR signaling R-HSA-179812	0.350832379282665	2.47995827758472	1/13	1	GRB2
GRB2 events in ERBB2 signaling R-HSA-1963640	0.306150886106038	2.97723305650971	1/11	1	GRB2
GRB2:SOS provides linkage to MAPK signaling for Integrins  R-HSA-354194	0.207429845307695	4.96540189488741	1/7	1	GRB2
GRB7 events in ERBB2 signaling R-HSA-1306955	1	0	0/2	1	
GTP hydrolysis and joining of the 60S ribosomal subunit R-HSA-72706	1	0	0/95	1	
Gain-of-function MRAS complexes activate RAF signaling R-HSA-9726842	1	0	0/5	1	
Galactose catabolism R-HSA-70370	1	0	0/1	1	
Gamma carboxylation, hypusinylation, hydroxylation, and arylsulfatase activation R-HSA-163841	1	0	0/21	1	
Gamma-carboxylation of protein precursors R-HSA-159740	1	0	0/3	1	
Gamma-carboxylation, transport, and amino-terminal cleavage of proteins R-HSA-159854	1	0	0/4	1	
Gap junction degradation R-HSA-190873	0.258418896963325	3.72249508442804	1/9	1	CLTC
Gap-filling DNA repair synthesis and ligation in GG-NER R-HSA-5696397	1	0	0/12	1	
Gap-filling DNA repair synthesis and ligation in TC-NER R-HSA-6782210	0.677939541485213	0.897315948784547	1/34	1	RBX1
Gastrin-CREB signalling pathway via PKC and MAPK R-HSA-881907	0.412554996912961	1.98274326594573	1/16	1	GRB2
Gene Silencing by RNA R-HSA-211000	0.794539963333574	0.676441663054763	2/89	1	SEC13;RAN
Gene expression (Transcription) R-HSA-74160	0.906790296825954	0.746742076102284	20/775	1	PSMA4;PSME2;PSMD10;PSMC4;PSMB8;PSMB9;PSMD6;PSMB10;PSME1;PRKACA;AKT1;GSK3B;SEC13;RBX1;LAMTOR5;STAT1;MAGOHB;RAN;SPI1;PIP4K2A
Generic Transcription Pathway R-HSA-212436	0.865990837540385	0.773073445842316	17/645	1	PSMA4;PSME2;PSMD10;PSMC4;PSMB8;PSMB9;PSMD6;PSMB10;PSME1;PRKACA;AKT1;GSK3B;RBX1;LAMTOR5;STAT1;SPI1;PIP4K2A
Germ layer formation at gastrulation R-HSA-9754189	1	0	0/11	1	
Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399	0.133088985567111	2.50287196123728	3/39	1	RBX1;COPS8;COPS4
Glucagon signaling in metabolic regulation R-HSA-163359	0.431805925514622	1.85846933099209	1/17	1	PRKACA
Glucagon-like Peptide-1 (GLP1) regulates insulin secretion R-HSA-381676	0.431805925514622	1.85846933099209	1/17	1	PRKACA
Glucagon-type ligand receptors R-HSA-420092	1	0	0/14	1	
Glucocorticoid biosynthesis R-HSA-194002	1	0	0/1	1	
Gluconeogenesis R-HSA-70263	0.306150886106038	2.97723305650971	1/11	1	PGK1
Glucuronidation R-HSA-156588	1	0	0/2	1	
Glutamate Neurotransmitter Release Cycle R-HSA-210500	1	0	0/10	1	
Glutamate and glutamine metabolism R-HSA-8964539	1	0	0/4	1	
Glutamate binding, activation of AMPA receptors and synaptic plasticity R-HSA-399721	1	0	0/14	1	
Glutathione conjugation R-HSA-156590	0.51906178616069	1.41423070518002	1/22	1	ESD
Glutathione synthesis and recycling R-HSA-174403	1	0	0/9	1	
Glycerophospholipid biosynthesis R-HSA-1483206	1	0	0/40	1	
Glycerophospholipid catabolism R-HSA-6814848	1	0	0/0	1	
Glycine degradation R-HSA-6783984	1	0	0/4	1	
Glycogen breakdown (glycogenolysis) R-HSA-70221	1	0	0/7	1	
Glycogen metabolism R-HSA-8982491	1	0	0/12	1	
Glycogen storage disease type 0 (liver GYS2) R-HSA-3858516	1	0	0/0	1	
Glycogen storage disease type 0 (muscle GYS1) R-HSA-3828062	1	0	0/2	1	
Glycogen storage disease type II (GAA) R-HSA-5357609	1	0	0/1	1	
Glycogen storage disease type IV (GBE1) R-HSA-3878781	1	0	0/0	1	
Glycogen storage disease type Ia (G6PC) R-HSA-3274531	1	0	0/0	1	
Glycogen storage disease type Ib (SLC37A4) R-HSA-3229133	1	0	0/1	1	
Glycogen storage disease type XV (GYG1) R-HSA-3814836	1	0	0/2	1	
Glycogen storage diseases R-HSA-3229121	1	0	0/8	1	
Glycogen synthesis R-HSA-3322077	1	0	0/7	1	
Glycoprotein hormones R-HSA-209822	1	0	0/3	1	
Glycosaminoglycan metabolism R-HSA-1630316	0.745256018952445	0.738977145500471	1/41	1	GNS
Glycosphingolipid biosynthesis R-HSA-9840309	1	0	0/5	1	
Glycosphingolipid catabolism R-HSA-9840310	1	0	0/14	1	
Glycosphingolipid metabolism R-HSA-1660662	1	0	0/19	1	
Glyoxylate metabolism and glycine degradation R-HSA-389661	1	0	0/8	1	
Golgi Cisternae Pericentriolar Stack Reorganization R-HSA-162658	1	0	0/8	1	
Growth hormone receptor signaling R-HSA-982772	0.550115851502016	1.29064629367649	1/24	1	STAT1
HATs acetylate histones R-HSA-3214847	1	0	0/98	1	
HCMV Early Events R-HSA-9609690	0.239017565592364	1.54819672984759	5/102	1	TUBB4B;DYNLL1;TUBA1A;TUBA1B;SEC13
HCMV Late Events R-HSA-9610379	0.43704298882738	1.25802564526205	3/74	1	SEC13;CHMP2B;CHMP3
HCN channels R-HSA-1296061	1	0	0/0	1	
HDACs deacetylate histones R-HSA-3214815	1	0	0/79	1	
HDL assembly R-HSA-8963896	0.233344945733602	4.2553675471041	1/8	1	PRKACA
HDL clearance R-HSA-8964011	1	0	0/2	1	
HDL remodeling R-HSA-8964058	1	0	0/7	1	
HDMs demethylate histones R-HSA-3214842	1	0	0/37	1	
HDR through Homologous Recombination (HRR) R-HSA-5685942	1	0	0/31	1	
HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA) R-HSA-5693567	1	0	0/79	1	
HDR through MMEJ (alt-NHEJ) R-HSA-5685939	1	0	0/6	1	
HDR through Single Strand Annealing (SSA) R-HSA-5685938	1	0	0/15	1	
HHAT G278V doesn't palmitoylate Hh-Np R-HSA-5658034	1	0	0/2	1	
HIV Life Cycle R-HSA-162587	0.256810219572587	1.59850466602226	4/79	1	SEC13;CHMP2B;CHMP3;RAN
HIV Transcription Elongation R-HSA-167169	1	0	0/26	1	
HIV Transcription Initiation R-HSA-167161	1	0	0/29	1	
HIV elongation arrest and recovery R-HSA-167287	1	0	0/24	1	
HS-GAG biosynthesis R-HSA-2022928	1	0	0/4	1	
HS-GAG degradation R-HSA-2024096	1	0	0/8	1	
HSF1 activation R-HSA-3371511	0.137237057799266	3.3264109487199	2/20	1	HSP90AB1;DNAJB1
Heme biosynthesis R-HSA-189451	1	0	0/5	1	
Heme degradation R-HSA-189483	1	0	0/9	1	
Heme signaling R-HSA-9707616	1	0	0/44	1	
Hemostasis R-HSA-109582	0.410833518389298	1.11868839067588	11/305	1	PRKACA;AKT1;TUBB4B;TUBA1A;GRB2;TUBA1B;RACGAP1;CD74;KIF5B;RAC2;IRF1
Heparan sulfate/heparin (HS-GAG) metabolism R-HSA-1638091	1	0	0/14	1	
Hereditary fructose intolerance R-HSA-5657560	1	0	0/0	1	
Highly calcium permeable nicotinic acetylcholine receptors R-HSA-629597	1	0	0/3	1	
Highly calcium permeable postsynaptic nicotinic acetylcholine receptors R-HSA-629594	1	0	0/3	1	
Highly sodium permeable postsynaptic acetylcholine nicotinic receptors R-HSA-629587	1	0	0/3	1	
Histamine receptors R-HSA-390650	1	0	0/0	1	
Histidine catabolism R-HSA-70921	1	0	0/4	1	
Homologous DNA Pairing and Strand Exchange R-HSA-5693579	1	0	0/18	1	
Homology Directed Repair R-HSA-5693538	1	0	0/81	1	
Hormone ligand-binding receptors R-HSA-375281	1	0	0/2	1	
HuR (ELAVL1) binds and stabilizes mRNA R-HSA-450520	1	0	0/7	1	
Hyaluronan biosynthesis and export R-HSA-2142850	1	0	0/0	1	
Hyaluronan metabolism R-HSA-2142845	1	0	0/4	1	
Hyaluronan uptake and degradation R-HSA-2160916	1	0	0/4	1	
Hydrolysis of LPC R-HSA-1483115	1	0	0/4	1	
Hydrolysis of LPE R-HSA-1483152	1	0	0/0	1	
Hydroxycarboxylic acid-binding receptors R-HSA-3296197	1	0	0/0	1	
Hypusine synthesis from eIF5A-lysine R-HSA-204626	1	0	0/4	1	
IFNG signaling activates MAPKs R-HSA-9732724	1	0	0/8	1	
IGF1R signaling cascade R-HSA-2428924	0.593003857801655	1.14088716146293	1/27	1	GRB2
IKBKB deficiency causes SCID R-HSA-5602636	1	0	0/3	1	
IKBKG deficiency causes anhidrotic ectodermal dysplasia with immunodeficiency (EDA-ID) (via TLR) R-HSA-5603027	1	0	0/3	1	
IKK complex recruitment mediated by RIP1 R-HSA-937041	1	0	0/20	1	
IL-6-type cytokine receptor ligand interactions R-HSA-6788467	1	0	0/12	1	
IRAK1 recruits IKK complex R-HSA-937039	1	0	0/11	1	
IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation R-HSA-975144	1	0	0/11	1	
IRAK2 mediated activation of TAK1 complex R-HSA-937042	1	0	0/9	1	
IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation R-HSA-975163	1	0	0/12	1	
IRAK4 deficiency (TLR2/4) R-HSA-5603041	1	0	0/13	1	
IRAK4 deficiency (TLR5) R-HSA-5603037	1	0	0/1	1	
IRF3 mediated activation of type 1 IFN R-HSA-1606341	1	0	0/3	1	
IRF3-mediated induction of type I IFN R-HSA-3270619	1	0	0/6	1	
IRS activation R-HSA-74713	1	0	0/4	1	
IRS-mediated signalling R-HSA-112399	0.564888166825831	1.23656752847502	1/25	1	GRB2
IRS-related events triggered by IGF1R R-HSA-2428928	0.593003857801655	1.14088716146293	1/27	1	GRB2
ISG15 antiviral mechanism R-HSA-1169408	0.133088985567111	2.50287196123728	3/39	1	KPNA2;SEC13;STAT1
IkBA variant leads to EDA-ID R-HSA-5603029	1	0	0/7	1	
Imatinib-resistant KIT mutants R-HSA-9669917	1	0	0/1	1	
Imatinib-resistant PDGFR mutants R-HSA-9674396	1	0	0/1	1	
Impaired BRCA2 binding to PALB2 R-HSA-9709603	1	0	0/14	1	
Impaired BRCA2 binding to RAD51 R-HSA-9709570	1	0	0/13	1	
Impaired BRCA2 binding to SEM1 (DSS1) R-HSA-9763198	1	0	0/1	1	
Impaired BRCA2 translocation to the nucleus R-HSA-9709275	1	0	0/1	1	
Inactivation of APC/C via direct inhibition of the APC/C complex R-HSA-141430	1	0	0/18	1	
Inactivation of CDC42 and RAC1 R-HSA-428543	1	0	0/5	1	
Inactivation of CSF3 (G-CSF) signaling R-HSA-9705462	0.564888166825831	1.23656752847502	1/25	1	STAT1
Inactivation, recovery and regulation of the phototransduction cascade R-HSA-2514859	1	0	0/9	1	
Induction of Cell-Cell Fusion R-HSA-9733458	1	0	0/4	1	
Infection with Mycobacterium tuberculosis R-HSA-9635486	0.412554996912961	1.98274326594573	1/16	1	PGK1
Inflammasomes R-HSA-622312	0.4684492817453	1.65112796528382	1/19	1	HSP90AB1
Influenza Infection R-HSA-168255	0.549151995209998	1.03179462355928	4/119	1	CLTC;KPNA2;SEC13;RAN
Influenza Viral RNA Transcription and Replication R-HSA-168273	0.971701297747487	0.276823760075986	1/106	1	SEC13
Influenza Virus Induced Apoptosis R-HSA-168277	1	0	0/1	1	
Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits R-HSA-997272	1	0	0/11	1	
Inhibition of DNA recombination at telomere R-HSA-9670095	1	0	0/56	1	
Inhibition of Host mRNA Processing and RNA Silencing R-HSA-168315	1	0	0/0	1	
Inhibition of PKR R-HSA-169131	1	0	0/1	1	
Inhibition of Signaling by Overexpressed EGFR R-HSA-5638303	1	0	0/8	1	
Inhibition of TSC complex formation by PKB R-HSA-165181	1	0	0/3	1	
Inhibition of membrane repair R-HSA-9635644	1	0	0/1	1	
Inhibition of nitric oxide production R-HSA-9636249	1	0	0/3	1	
Inhibition of replication initiation of damaged DNA by RB1/E2F1 R-HSA-113501	1	0	0/10	1	
Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components R-HSA-141405	1	0	0/18	1	
Initial triggering of complement R-HSA-166663	1	0	0/11	1	
Initiation of Nuclear Envelope (NE) Reformation R-HSA-2995383	1	0	0/8	1	
InlA-mediated entry of Listeria monocytogenes into host cells R-HSA-8876493	1	0	0/8	1	
InlB-mediated entry of Listeria monocytogenes into host cell R-HSA-8875360	0.2826787992188	3.30864949862645	1/10	1	GRB2
Inositol phosphate metabolism R-HSA-1483249	1	0	0/15	1	
Inositol transporters R-HSA-429593	1	0	0/0	1	
Insulin effects increased synthesis of Xylulose-5-Phosphate R-HSA-163754	1	0	0/2	1	
Insulin processing R-HSA-264876	0.233344945733602	4.2553675471041	1/8	1	KIF5B
Insulin receptor signalling cascade R-HSA-74751	0.619315669341604	1.0589029426461	1/29	1	GRB2
Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA R-HSA-428359	1	0	0/0	1	
Integration of energy metabolism R-HSA-163685	0.798586199760574	0.627795587620736	1/48	1	PRKACA
Integration of provirus R-HSA-162592	1	0	0/7	1	
Integration of viral DNA into host genomic DNA R-HSA-175567	1	0	0/3	1	
Integrin cell surface interactions R-HSA-216083	1	0	0/50	1	
Interaction With Cumulus Cells And The Zona Pellucida R-HSA-2534343	1	0	0/3	1	
Interaction between L1 and Ankyrins R-HSA-445095	1	0	0/13	1	
Interaction between PHLDA1 and AURKA R-HSA-8854521	1	0	0/2	1	
Interactions of Tat with host cellular proteins R-HSA-176034	1	0	0/2	1	
Interactions of Vpr with host cellular proteins R-HSA-176033	0.37209016294297	2.28864940157216	1/14	1	SEC13
Interconversion of 2-oxoglutarate and 2-hydroxyglutarate R-HSA-880009	1	0	0/3	1	
Interconversion of nucleotide di- and triphosphates R-HSA-499943	1	0	0/12	1	
Interconversion of polyamines R-HSA-351200	1	0	0/0	1	
Interleukin receptor SHC signaling R-HSA-912526	0.412554996912961	1.98274326594573	1/16	1	GRB2
Interleukin-1 processing R-HSA-448706	1	0	0/8	1	
Interleukin-10 signaling R-HSA-6783783	0.698796104890395	0.845614915966239	1/36	1	CXCL10
Interleukin-15 signaling R-HSA-8983432	0.258418896963325	3.72249508442804	1/9	1	GRB2
Interleukin-17 signaling R-HSA-448424	1	0	0/53	1	
Interleukin-18 signaling R-HSA-9012546	1	0	0/4	1	
Interleukin-2 family signaling R-HSA-451927	0.25636184175497	2.13345551296356	2/30	1	GRB2;STAT1
Interleukin-2 signaling R-HSA-9020558	1	0	0/8	1	
Interleukin-20 family signaling R-HSA-8854691	0.195580283730471	2.60036490712857	2/25	1	STAT1;STAT2
Interleukin-21 signaling R-HSA-9020958	0.2826787992188	3.30864949862645	1/10	1	STAT1
Interleukin-23 signaling R-HSA-9020933	1	0	0/7	1	
Interleukin-27 signaling R-HSA-9020956	0.306150886106038	2.97723305650971	1/11	1	STAT1
Interleukin-3, Interleukin-5 and GM-CSF signaling R-HSA-512988	0.317488833800833	1.80798786480439	2/35	1	PRKACA;GRB2
Interleukin-33 signaling R-HSA-9014843	1	0	0/1	1	
Interleukin-35 Signalling R-HSA-8984722	0.328860552119924	2.70593247946493	1/12	1	STAT1
Interleukin-36 pathway R-HSA-9014826	1	0	0/1	1	
Interleukin-37 signaling R-HSA-9008059	1	0	0/11	1	
Interleukin-38 signaling R-HSA-9007892	1	0	0/2	1	
Interleukin-4 and Interleukin-13 signaling R-HSA-6785807	0.633950534542952	0.92443529813309	3/99	1	AKT1;HSPA8;STAT1
Interleukin-6 family signaling R-HSA-6783589	0.4684492817453	1.65112796528382	1/19	1	STAT1
Interleukin-6 signaling R-HSA-1059683	0.306150886106038	2.97723305650971	1/11	1	STAT1
Interleukin-7 signaling R-HSA-1266695	1	0	0/33	1	
Interleukin-9 signaling R-HSA-8985947	0.258418896963325	3.72249508442804	1/9	1	STAT1
Intestinal absorption R-HSA-8963676	1	0	0/2	1	
Intestinal hexose absorption R-HSA-8981373	1	0	0/2	1	
Intestinal infectious diseases R-HSA-8942233	1	0	0/0	1	
Intestinal lipid absorption R-HSA-8963678	1	0	0/0	1	
Intestinal saccharidase deficiencies R-HSA-5659898	1	0	0/1	1	
Intra-Golgi traffic R-HSA-6811438	0.195580283730471	2.60036490712857	2/25	1	ARF1;CYTH2
Intracellular metabolism of fatty acids regulates insulin secretion R-HSA-434313	1	0	0/1	1	
Intracellular oxygen transport R-HSA-8981607	1	0	0/0	1	
Intrinsic Pathway for Apoptosis R-HSA-109606	0.353679535701371	1.65613789232513	2/38	1	AKT1;DYNLL1
Intrinsic Pathway of Fibrin Clot Formation R-HSA-140837	1	0	0/12	1	
Invadopodia formation R-HSA-8941237	1	0	0/3	1	
Inwardly rectifying K+ channels R-HSA-1296065	1	0	0/13	1	
Ion channel transport R-HSA-983712	0.41065870516182	1.31453494549883	3/71	1	ATP6V1E1;ATP6V0D1;ATP6V0B
Ion homeostasis R-HSA-5578775	0.593003857801655	1.14088716146293	1/27	1	PRKACA
Ion influx/efflux at host-pathogen interface R-HSA-6803544	1	0	0/2	1	
Ion transport by P-type ATPases R-HSA-936837	1	0	0/19	1	
Ionotropic activity of kainate receptors R-HSA-451306	1	0	0/4	1	
JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1 R-HSA-450321	1	0	0/21	1	
Josephin domain DUBs R-HSA-5689877	1	0	0/6	1	
KIT mutants bind TKIs R-HSA-9669921	1	0	0/1	1	
KSRP (KHSRP) binds and destabilizes mRNA R-HSA-450604	0.412554996912961	1.98274326594573	1/16	1	AKT1
KW2449-resistant FLT3 mutants R-HSA-9702569	1	0	0/0	1	
Keratan sulfate biosynthesis R-HSA-2022854	1	0	0/9	1	
Keratan sulfate degradation R-HSA-2022857	0.207429845307695	4.96540189488741	1/7	1	GNS
Keratan sulfate/keratin metabolism R-HSA-1638074	0.328860552119924	2.70593247946493	1/12	1	GNS
Keratinization R-HSA-6805567	1	0	0/11	1	
Ketone body metabolism R-HSA-74182	1	0	0/1	1	
Kidney development R-HSA-9830369	1	0	0/21	1	
Killing mechanisms R-HSA-9664420	1	0	0/6	1	
L13a-mediated translational silencing of Ceruloplasmin expression R-HSA-156827	1	0	0/96	1	
LDL clearance R-HSA-8964038	0.233344945733602	4.2553675471041	1/8	1	CLTC
LDL remodeling R-HSA-8964041	1	0	0/3	1	
LGI-ADAM interactions R-HSA-5682910	1	0	0/1	1	
LGK974 inhibits PORCN R-HSA-5340573	1	0	0/0	1	
LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production R-HSA-3134973	1	0	0/5	1	
LTC4-CYSLTR mediated IL4 production R-HSA-9664535	1	0	0/2	1	
Lactose synthesis R-HSA-5653890	1	0	0/0	1	
Lagging Strand Synthesis R-HSA-69186	1	0	0/7	1	
Laminin interactions R-HSA-3000157	1	0	0/17	1	
Late Phase of HIV Life Cycle R-HSA-162599	0.193797885853501	1.82057877105137	4/70	1	SEC13;CHMP2B;CHMP3;RAN
Late SARS-CoV-2 Infection Events R-HSA-9772573	0.666980020855166	0.925589340835397	1/33	1	GSK3B
Latent infection - Other responses of Mtb to phagocytosis R-HSA-1222499	1	0	0/0	1	
Leading Strand Synthesis R-HSA-69109	1	0	0/5	1	
Lectin pathway of complement activation R-HSA-166662	1	0	0/4	1	
Leishmania parasite growth and survival R-HSA-9664433	0.400845720319079	1.48902903265786	2/42	1	PRKACA;FCGR2A
Leukotriene receptors R-HSA-391906	1	0	0/1	1	
Lewis blood group biosynthesis R-HSA-9037629	1	0	0/3	1	
Ligand-receptor interactions R-HSA-5632681	1	0	0/5	1	
Linoleic acid (LA) metabolism R-HSA-2046105	1	0	0/3	1	
Lipid particle organization R-HSA-8964572	1	0	0/2	1	
Listeria monocytogenes entry into host cells R-HSA-8876384	0.37209016294297	2.28864940157216	1/14	1	GRB2
Localization of the PINCH-ILK-PARVIN complex to focal adhesions R-HSA-446343	1	0	0/4	1	
Long-term potentiation R-HSA-9620244	1	0	0/13	1	
Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling R-HSA-2644607	0.152963291582325	7.44678746050763	1/5	1	RBX1
Loss of Function of SMAD2/3 in Cancer R-HSA-3304349	1	0	0/7	1	
Loss of Function of SMAD4 in Cancer R-HSA-3304347	1	0	0/3	1	
Loss of Function of TGFBR1 in Cancer R-HSA-3656534	1	0	0/7	1	
Loss of Function of TGFBR2 in Cancer R-HSA-3642278	1	0	0/3	1	
Loss of Function of TP53 in Cancer R-HSA-9723907	1	0	0/1	1	
Loss of MECP2 binding ability to 5hmC-DNA R-HSA-9022534	1	0	0/1	1	
Loss of MECP2 binding ability to 5mC-DNA R-HSA-9022538	1	0	0/3	1	
Loss of MECP2 binding ability to the NCoR/SMRT complex R-HSA-9022537	1	0	0/6	1	
Loss of function of MECP2 in Rett syndrome R-HSA-9005891	0.2826787992188	3.30864949862645	1/10	1	PRKACA
Loss of function of TP53 in cancer due to loss of tetramerization ability R-HSA-9723905	1	0	0/1	1	
Lysine catabolism R-HSA-71064	1	0	0/6	1	
Lysosomal oligosaccharide catabolism R-HSA-8853383	1	0	0/2	1	
Lysosphingolipid and LPA receptors R-HSA-419408	1	0	0/2	1	
M-decay: degradation of maternal mRNAs by maternally stored factors R-HSA-9820841	1	0	0/18	1	
MAP kinase activation R-HSA-450294	1	0	0/53	1	
MAP2K and MAPK activation R-HSA-5674135	1	0	0/22	1	
MAP3K8 (TPL2)-dependent MAPK1/3 activation R-HSA-5684264	1	0	0/13	1	
MAPK targets/ Nuclear events mediated by MAP kinases R-HSA-450282	1	0	0/25	1	
MAPK1 (ERK2) activation R-HSA-112411	1	0	0/8	1	
MAPK3 (ERK1) activation R-HSA-110056	1	0	0/9	1	
MASTL Facilitates Mitotic Progression R-HSA-2465910	1	0	0/10	1	
MDK and PTN in ALK signaling R-HSA-9851151	1	0	0/1	1	
MECP2 regulates neuronal receptors and channels R-HSA-9022699	1	0	0/9	1	
MECP2 regulates transcription factors R-HSA-9022707	1	0	0/4	1	
MECP2 regulates transcription of genes involved in GABA signaling R-HSA-9022927	1	0	0/1	1	
MECP2 regulates transcription of neuronal ligands R-HSA-9022702	1	0	0/5	1	
MET Receptor Activation R-HSA-6806942	1	0	0/1	1	
MET activates PI3K/AKT signaling R-HSA-8851907	0.152963291582325	7.44678746050763	1/5	1	GRB2
MET activates PTK2 signaling R-HSA-8874081	1	0	0/19	1	
MET activates RAP1 and RAC1 R-HSA-8875555	0.207429845307695	4.96540189488741	1/7	1	GRB2
MET activates RAS signaling R-HSA-8851805	0.233344945733602	4.2553675471041	1/8	1	GRB2
MET activates STAT3 R-HSA-8875791	1	0	0/2	1	
MET interacts with TNS proteins R-HSA-8875513	1	0	0/2	1	
MET promotes cell motility R-HSA-8875878	0.564888166825831	1.23656752847502	1/25	1	GRB2
MGMT-mediated DNA damage reversal R-HSA-5657655	1	0	0/0	1	
MITF-M-dependent gene expression R-HSA-9856651	0.197007191465498	2.04394354315157	3/47	1	ATP6V1E1;ATP6V0D1;ATP6V0B
MITF-M-regulated melanocyte development R-HSA-9730414	0.154972397429603	2.00577381054772	4/64	1	GSK3B;ATP6V1E1;ATP6V0D1;ATP6V0B
MPS I - Hurler syndrome R-HSA-2206302	1	0	0/1	1	
MPS II - Hunter syndrome R-HSA-2206296	1	0	0/0	1	
MPS IIIA - Sanfilippo syndrome A R-HSA-2206307	1	0	0/1	1	
MPS IIIB - Sanfilippo syndrome B R-HSA-2206282	1	0	0/1	1	
MPS IIIC - Sanfilippo syndrome C R-HSA-2206291	1	0	0/1	1	
MPS IV - Morquio syndrome A R-HSA-2206290	1	0	0/0	1	
MPS IV - Morquio syndrome B R-HSA-2206308	1	0	0/0	1	
MPS IX - Natowicz syndrome R-HSA-2206280	1	0	0/0	1	
MPS VI - Maroteaux-Lamy syndrome R-HSA-2206285	1	0	0/0	1	
MPS VII - Sly syndrome R-HSA-2206292	1	0	0/0	1	
MTF1 activates gene expression R-HSA-5660489	1	0	0/0	1	
