p.value	odds_ratio	overlap	adj_p.value	genes
Glycosphingolipid transport R-HSA-9845576	1	0	0/2	1	
Glyoxylate metabolism and glycine degradation R-HSA-389661	1	0	0/8	1	
Golgi Cisternae Pericentriolar Stack Reorganization R-HSA-162658	1	0	0/8	1	
Golgi-to-ER retrograde transport R-HSA-8856688	1	0	0/72	1	
Growth hormone receptor signaling R-HSA-982772	1	0	0/24	1	
HCN channels R-HSA-1296061	1	0	0/0	1	
HDL assembly R-HSA-8963896	1	0	0/8	1	
HDL clearance R-HSA-8964011	1	0	0/2	1	
HDL remodeling R-HSA-8964058	0.18298488416235	5.73029539884434	1/7	1	LIPG
HDR through Homologous Recombination (HRR) R-HSA-5685942	1	0	0/31	1	
HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA) R-HSA-5693567	1	0	0/79	1	
HDR through MMEJ (alt-NHEJ) R-HSA-5685939	1	0	0/6	1	
HDR through Single Strand Annealing (SSA) R-HSA-5685938	1	0	0/15	1	
HHAT G278V doesn't palmitoylate Hh-Np R-HSA-5658034	1	0	0/2	1	
HIV Infection R-HSA-162906	0.800445194023601	0.69905857291746	3/148	1	HLA-A;AP1M1;AP1S1
HIV Life Cycle R-HSA-162587	1	0	0/79	1	
HIV Transcription Elongation R-HSA-167169	1	0	0/26	1	
HIV Transcription Initiation R-HSA-167161	1	0	0/29	1	
HIV elongation arrest and recovery R-HSA-167287	1	0	0/24	1	
HS-GAG biosynthesis R-HSA-2022928	0.109026767790278	11.4532592870291	1/4	1	HSPG2
HS-GAG degradation R-HSA-2024096	0.206258785158469	4.91086964368414	1/8	1	HSPG2
HSF1 activation R-HSA-3371511	1	0	0/20	1	
HSF1-dependent transactivation R-HSA-3371571	1	0	0/28	1	
HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand R-HSA-3371497	1	0	0/46	1	
Hedgehog 'off' state R-HSA-5610787	1	0	0/91	1	
Hedgehog 'on' state R-HSA-5632684	1	0	0/69	1	
Hedgehog ligand biogenesis R-HSA-5358346	1	0	0/57	1	
Heme biosynthesis R-HSA-189451	1	0	0/5	1	
Heme degradation R-HSA-189483	1	0	0/9	1	
Heme signaling R-HSA-9707616	0.720923411560714	0.792777320224952	1/44	1	SMARCD3
Heparan sulfate/heparin (HS-GAG) metabolism R-HSA-1638091	0.332723766811753	2.64134731603638	1/14	1	HSPG2
Hereditary fructose intolerance R-HSA-5657560	1	0	0/0	1	
Hh mutants abrogate ligand secretion R-HSA-5387390	1	0	0/56	1	
Hh mutants are degraded by ERAD R-HSA-5362768	1	0	0/54	1	
Highly calcium permeable nicotinic acetylcholine receptors R-HSA-629597	1	0	0/3	1	
Highly calcium permeable postsynaptic nicotinic acetylcholine receptors R-HSA-629594	1	0	0/3	1	
Highly sodium permeable postsynaptic acetylcholine nicotinic receptors R-HSA-629587	1	0	0/3	1	
Histamine receptors R-HSA-390650	1	0	0/0	1	
Homologous DNA Pairing and Strand Exchange R-HSA-5693579	1	0	0/18	1	
Homology Directed Repair R-HSA-5693538	1	0	0/81	1	
Hormone ligand-binding receptors R-HSA-375281	1	0	0/2	1	
Host Interactions of HIV factors R-HSA-162909	0.511219654994445	1.11710610875076	3/95	1	HLA-A;AP1M1;AP1S1
HuR (ELAVL1) binds and stabilizes mRNA R-HSA-450520	1	0	0/7	1	
Hyaluronan biosynthesis and export R-HSA-2142850	1	0	0/0	1	
Hyaluronan metabolism R-HSA-2142845	1	0	0/4	1	
Hyaluronan uptake and degradation R-HSA-2160916	1	0	0/4	1	
Hydrolysis of LPC R-HSA-1483115	1	0	0/4	1	
Hydrolysis of LPE R-HSA-1483152	1	0	0/0	1	
Hydroxycarboxylic acid-binding receptors R-HSA-3296197	1	0	0/0	1	
Hypusine synthesis from eIF5A-lysine R-HSA-204626	1	0	0/4	1	
IFNG signaling activates MAPKs R-HSA-9732724	1	0	0/8	1	
IGF1R signaling cascade R-HSA-2428924	1	0	0/27	1	
IKBKB deficiency causes SCID R-HSA-5602636	1	0	0/3	1	
IKBKG deficiency causes anhidrotic ectodermal dysplasia with immunodeficiency (EDA-ID) (via TLR) R-HSA-5603027	1	0	0/3	1	
IKK complex recruitment mediated by RIP1 R-HSA-937041	1	0	0/20	1	
IL-6-type cytokine receptor ligand interactions R-HSA-6788467	1	0	0/12	1	
IRAK1 recruits IKK complex R-HSA-937039	1	0	0/11	1	
IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation R-HSA-975144	1	0	0/11	1	
IRAK2 mediated activation of TAK1 complex R-HSA-937042	1	0	0/9	1	
IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation R-HSA-975163	1	0	0/12	1	
IRAK4 deficiency (TLR2/4) R-HSA-5603041	1	0	0/13	1	
IRAK4 deficiency (TLR5) R-HSA-5603037	1	0	0/1	1	
IRE1alpha activates chaperones R-HSA-381070	1	0	0/24	1	
IRF3 mediated activation of type 1 IFN R-HSA-1606341	1	0	0/3	1	
IRF3-mediated induction of type I IFN R-HSA-3270619	1	0	0/6	1	
IRS activation R-HSA-74713	1	0	0/4	1	
IRS-mediated signalling R-HSA-112399	1	0	0/25	1	
IRS-related events triggered by IGF1R R-HSA-2428928	1	0	0/27	1	
ISG15 antiviral mechanism R-HSA-1169408	1	0	0/39	1	
IkBA variant leads to EDA-ID R-HSA-5603029	1	0	0/7	1	
Imatinib-resistant KIT mutants R-HSA-9669917	1	0	0/1	1	
Imatinib-resistant PDGFR mutants R-HSA-9674396	1	0	0/1	1	
Impaired BRCA2 binding to PALB2 R-HSA-9709603	1	0	0/14	1	
Impaired BRCA2 binding to RAD51 R-HSA-9709570	1	0	0/13	1	
Impaired BRCA2 binding to SEM1 (DSS1) R-HSA-9763198	1	0	0/1	1	
Impaired BRCA2 translocation to the nucleus R-HSA-9709275	1	0	0/1	1	
Inactivation of APC/C via direct inhibition of the APC/C complex R-HSA-141430	1	0	0/18	1	
Inactivation of CDC42 and RAC1 R-HSA-428543	1	0	0/5	1	
Inactivation of CSF3 (G-CSF) signaling R-HSA-9705462	1	0	0/25	1	
Incretin synthesis, secretion, and inactivation R-HSA-400508	1	0	0/11	1	
Induction of Cell-Cell Fusion R-HSA-9733458	1	0	0/4	1	
Infection with Mycobacterium tuberculosis R-HSA-9635486	0.37026775623776	2.28810781251508	1/16	1	PGK1
Inflammasomes R-HSA-622312	0.422691996080565	1.90555682689971	1/19	1	APP
Influenza Infection R-HSA-168255	0.969343805101679	0.283355957461272	1/119	1	CANX
Influenza Viral RNA Transcription and Replication R-HSA-168273	1	0	0/106	1	
Influenza Virus Induced Apoptosis R-HSA-168277	1	0	0/1	1	
Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits R-HSA-997272	1	0	0/11	1	
Inhibition of DNA recombination at telomere R-HSA-9670095	1	0	0/56	1	
Inhibition of Host mRNA Processing and RNA Silencing R-HSA-168315	1	0	0/0	1	
Inhibition of PKR R-HSA-169131	1	0	0/1	1	
Inhibition of Signaling by Overexpressed EGFR R-HSA-5638303	1	0	0/8	1	
Inhibition of TSC complex formation by PKB R-HSA-165181	1	0	0/3	1	
Inhibition of membrane repair R-HSA-9635644	1	0	0/1	1	
Inhibition of nitric oxide production R-HSA-9636249	1	0	0/3	1	
Inhibition of replication initiation of damaged DNA by RB1/E2F1 R-HSA-113501	1	0	0/10	1	
Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components R-HSA-141405	1	0	0/18	1	
Initiation of Nuclear Envelope (NE) Reformation R-HSA-2995383	1	0	0/8	1	
InlA-mediated entry of Listeria monocytogenes into host cells R-HSA-8876493	0.206258785158469	4.91086964368414	1/8	1	CDH1
InlB-mediated entry of Listeria monocytogenes into host cell R-HSA-8875360	1	0	0/10	1	
Innate Immune System R-HSA-168249	0.525532708950264	1.01242370311004	15/522	1	CALM1;C4B;DGAT1;CTSD;AP1M1;HLA-E;HLA-B;PRKCQ;APP;CTSZ;COLEC11;PSAP;MASP2;STK10;GRN
Inositol transporters R-HSA-429593	1	0	0/0	1	
Insertion of tail-anchored proteins into the endoplasmic reticulum membrane R-HSA-9609523	0.313128065377471	2.86203080335509	1/13	1	APP
Insulin effects increased synthesis of Xylulose-5-Phosphate R-HSA-163754	1	0	0/2	1	
Insulin processing R-HSA-264876	1	0	0/8	1	
Insulin receptor recycling R-HSA-77387	0.0742260269269473	4.94558290524887	2/16	1	CTSD;PTPRF
Insulin receptor signalling cascade R-HSA-74751	1	0	0/29	1	
Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA R-HSA-428359	1	0	0/0	1	
Integration of energy metabolism R-HSA-163685	1	0	0/48	1	
Integration of provirus R-HSA-162592	1	0	0/7	1	
Integration of viral DNA into host genomic DNA R-HSA-175567	1	0	0/3	1	
Integrin cell surface interactions R-HSA-216083	0.418625599812193	1.43087480004068	2/50	1	HSPG2;CDH1
Integrin signaling R-HSA-354192	0.332723766811753	2.64134731603638	1/14	1	AKT1
Interaction With Cumulus Cells And The Zona Pellucida R-HSA-2534343	1	0	0/3	1	
Interaction between L1 and Ankyrins R-HSA-445095	1	0	0/13	1	
Interaction between PHLDA1 and AURKA R-HSA-8854521	1	0	0/2	1	
Interactions of Rev with host cellular proteins R-HSA-177243	1	0	0/14	1	
Interactions of Tat with host cellular proteins R-HSA-176034	1	0	0/2	1	
Interactions of Vpr with host cellular proteins R-HSA-176033	1	0	0/14	1	
Interconversion of 2-oxoglutarate and 2-hydroxyglutarate R-HSA-880009	1	0	0/3	1	
Interconversion of nucleotide di- and triphosphates R-HSA-499943	1	0	0/12	1	
Interconversion of polyamines R-HSA-351200	1	0	0/0	1	
Interferon Signaling R-HSA-913531	0.259040035465554	1.39022765326175	7/182	1	HLA-DRB1;HLA-A;HLA-DQA1;HLA-DPA1;HLA-DRA;HLA-E;HLA-B
Interferon alpha/beta signaling R-HSA-909733	0.234981756565613	1.85221016102093	3/59	1	HLA-A;HLA-E;HLA-B
Interleukin receptor SHC signaling R-HSA-912526	1	0	0/16	1	
Interleukin-1 family signaling R-HSA-446652	0.966484764290423	0.290976102255078	1/116	1	APP
Interleukin-1 processing R-HSA-448706	1	0	0/8	1	
Interleukin-1 signaling R-HSA-9020702	0.941142795973717	0.350295809949922	1/97	1	APP
Interleukin-10 signaling R-HSA-6783783	1	0	0/36	1	
Interleukin-12 family signaling R-HSA-447115	0.29436168228467	1.91356459497162	2/38	1	CANX;MSN
Interleukin-12 signaling R-HSA-9020591	0.555377922913666	1.26762103381832	1/28	1	MSN
Interleukin-15 signaling R-HSA-8983432	1	0	0/9	1	
Interleukin-17 signaling R-HSA-448424	1	0	0/53	1	
Interleukin-18 signaling R-HSA-9012546	1	0	0/4	1	
Interleukin-2 family signaling R-HSA-451927	1	0	0/30	1	
Interleukin-2 signaling R-HSA-9020558	1	0	0/8	1	
Interleukin-20 family signaling R-HSA-8854691	1	0	0/25	1	
Interleukin-21 signaling R-HSA-9020958	1	0	0/10	1	
Interleukin-23 signaling R-HSA-9020933	1	0	0/7	1	
Interleukin-27 signaling R-HSA-9020956	0.272209279655631	3.43577181464347	1/11	1	CANX
Interleukin-3, Interleukin-5 and GM-CSF signaling R-HSA-512988	1	0	0/35	1	
Interleukin-33 signaling R-HSA-9014843	1	0	0/1	1	
Interleukin-35 Signalling R-HSA-8984722	0.29296205248965	3.12282150859944	1/12	1	CANX
Interleukin-36 pathway R-HSA-9014826	1	0	0/1	1	
Interleukin-37 signaling R-HSA-9008059	1	0	0/11	1	
Interleukin-38 signaling R-HSA-9007892	1	0	0/2	1	
Interleukin-4 and Interleukin-13 signaling R-HSA-6785807	0.944522986647984	0.342968552200451	1/99	1	AKT1
Interleukin-6 family signaling R-HSA-6783589	1	0	0/19	1	
Interleukin-6 signaling R-HSA-1059683	1	0	0/11	1	
Interleukin-9 signaling R-HSA-8985947	1	0	0/9	1	
Intestinal absorption R-HSA-8963676	1	0	0/2	1	
Intestinal hexose absorption R-HSA-8981373	1	0	0/2	1	
Intestinal infectious diseases R-HSA-8942233	1	0	0/0	1	
Intestinal lipid absorption R-HSA-8963678	1	0	0/0	1	
Intestinal saccharidase deficiencies R-HSA-5659898	1	0	0/1	1	
Intra-Golgi and retrograde Golgi-to-ER traffic R-HSA-6811442	1	0	0/105	1	
Intra-Golgi traffic R-HSA-6811438	1	0	0/25	1	
Intracellular metabolism of fatty acids regulates insulin secretion R-HSA-434313	1	0	0/1	1	
Intracellular oxygen transport R-HSA-8981607	1	0	0/0	1	
Intracellular signaling by second messengers R-HSA-9006925	0.989154404684205	0.298445916930444	2/222	1	AKT1;CALM1
Intraflagellar transport R-HSA-5620924	1	0	0/30	1	
Intrinsic Pathway for Apoptosis R-HSA-109606	0.29436168228467	1.91356459497162	2/38	1	AKT1;C1QBP
Invadopodia formation R-HSA-8941237	1	0	0/3	1	
Inwardly rectifying K+ channels R-HSA-1296065	1	0	0/13	1	
Ion channel transport R-HSA-983712	0.605449774668069	0.990126819059059	2/71	1	CALM1;ATP2B2
Ion influx/efflux at host-pathogen interface R-HSA-6803544	1	0	0/2	1	
Ion transport by P-type ATPases R-HSA-936837	0.100161188470244	4.07008842068818	2/19	1	CALM1;ATP2B2
Ionotropic activity of kainate receptors R-HSA-451306	0.109026767790278	11.4532592870291	1/4	1	CALM1
Iron uptake and transport R-HSA-917937	1	0	0/31	1	
JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1 R-HSA-450321	1	0	0/21	1	
Josephin domain DUBs R-HSA-5689877	1	0	0/6	1	
KEAP1-NFE2L2 pathway R-HSA-9755511	0.838626014343196	0.608838171960596	2/113	1	ABCC3;AKT1
KIT mutants bind TKIs R-HSA-9669921	1	0	0/1	1	
KSRP (KHSRP) binds and destabilizes mRNA R-HSA-450604	0.37026775623776	2.28810781251508	1/16	1	AKT1
KW2449-resistant FLT3 mutants R-HSA-9702569	1	0	0/0	1	
Keratan sulfate biosynthesis R-HSA-2022854	1	0	0/9	1	
Keratan sulfate degradation R-HSA-2022857	1	0	0/7	1	
Keratan sulfate/keratin metabolism R-HSA-1638074	1	0	0/12	1	
Keratinization R-HSA-6805567	1	0	0/11	1	
Ketone body metabolism R-HSA-74182	1	0	0/1	1	
Kidney development R-HSA-9830369	1	0	0/21	1	
Killing mechanisms R-HSA-9664420	1	0	0/6	1	
Kinesins R-HSA-983189	1	0	0/28	1	
L13a-mediated translational silencing of Ceruloplasmin expression R-HSA-156827	1	0	0/96	1	
L1CAM interactions R-HSA-373760	0.136901918138423	2.10863065644489	4/70	1	NRP1;RDX;MSN;DPYSL2
LDL clearance R-HSA-8964038	1	0	0/8	1	
LDL remodeling R-HSA-8964041	1	0	0/3	1	
LGI-ADAM interactions R-HSA-5682910	1	0	0/1	1	
LGK974 inhibits PORCN R-HSA-5340573	1	0	0/0	1	
LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production R-HSA-3134973	1	0	0/5	1	
LTC4-CYSLTR mediated IL4 production R-HSA-9664535	1	0	0/2	1	
Lactose synthesis R-HSA-5653890	1	0	0/0	1	
Lagging Strand Synthesis R-HSA-69186	1	0	0/7	1	
Laminin interactions R-HSA-3000157	0.388246705600386	2.1447026721426	1/17	1	HSPG2
Late Phase of HIV Life Cycle R-HSA-162599	1	0	0/70	1	
Late SARS-CoV-2 Infection Events R-HSA-9772573	0.615523012800582	1.06820907136642	1/33	1	CANX
Late endosomal microautophagy R-HSA-9615710	1	0	0/16	1	
Latent infection - Other responses of Mtb to phagocytosis R-HSA-1222499	1	0	0/0	1	
Leading Strand Synthesis R-HSA-69109	1	0	0/5	1	
Leishmania infection R-HSA-9658195	0.779655903115562	0.699254174532655	2/99	1	CALM1;APP
Leishmania parasite growth and survival R-HSA-9664433	0.704163535190608	0.831869597015035	1/42	1	CALM1
Leishmania phagocytosis R-HSA-9664417	1	0	0/36	1	
Leukotriene receptors R-HSA-391906	1	0	0/1	1	
Lewis blood group biosynthesis R-HSA-9037629	1	0	0/3	1	
Ligand-receptor interactions R-HSA-5632681	1	0	0/5	1	
Linoleic acid (LA) metabolism R-HSA-2046105	1	0	0/3	1	
Lipid particle organization R-HSA-8964572	1	0	0/2	1	
Lipophagy R-HSA-9613354	1	0	0/4	1	
Listeria monocytogenes entry into host cells R-HSA-8876384	0.332723766811753	2.64134731603638	1/14	1	CDH1
Localization of the PINCH-ILK-PARVIN complex to focal adhesions R-HSA-446343	1	0	0/4	1	
Long-term potentiation R-HSA-9620244	0.313128065377471	2.86203080335509	1/13	1	CALM1
Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling R-HSA-2644607	1	0	0/5	1	
Loss of Function of SMAD2/3 in Cancer R-HSA-3304349	1	0	0/7	1	
Loss of Function of SMAD4 in Cancer R-HSA-3304347	1	0	0/3	1	
Loss of Function of TGFBR1 in Cancer R-HSA-3656534	1	0	0/7	1	
Loss of Function of TGFBR2 in Cancer R-HSA-3642278	1	0	0/3	1	
Loss of Function of TP53 in Cancer R-HSA-9723907	1	0	0/1	1	
Loss of MECP2 binding ability to 5hmC-DNA R-HSA-9022534	1	0	0/1	1	
Loss of MECP2 binding ability to 5mC-DNA R-HSA-9022538	1	0	0/3	1	
Loss of MECP2 binding ability to the NCoR/SMRT complex R-HSA-9022537	1	0	0/6	1	
Loss of Nlp from mitotic centrosomes R-HSA-380259	1	0	0/36	1	
Loss of function of MECP2 in Rett syndrome R-HSA-9005891	0.250852828305898	3.81843979578677	1/10	1	CALM1
Loss of function of TP53 in cancer due to loss of tetramerization ability R-HSA-9723905	1	0	0/1	1	
Loss of phosphorylation of MECP2 at T308 R-HSA-9022535	0.0829284688335487	17.1789830756258	1/3	1	CALM1
Loss of proteins required for interphase microtubule organization from the centrosome R-HSA-380284	1	0	0/36	1	
Lysine catabolism R-HSA-71064	1	0	0/6	1	
Lysosomal oligosaccharide catabolism R-HSA-8853383	1	0	0/2	1	
Lysosphingolipid and LPA receptors R-HSA-419408	1	0	0/2	1	
M Phase R-HSA-68886	0.193048754542521	1.4195504132066	10/257	1	H3C6;H3C10;H3C4;H3C2;H3C1;H3C7;H3C3;H3C11;H3C12;H3C14
M-decay: degradation of maternal mRNAs by maternally stored factors R-HSA-9820841	1	0	0/18	1	
MAP kinase activation R-HSA-450294	1	0	0/53	1	
MAP2K and MAPK activation R-HSA-5674135	1	0	0/22	1	
MAP3K8 (TPL2)-dependent MAPK1/3 activation R-HSA-5684264	1	0	0/13	1	
MAPK family signaling cascades R-HSA-5683057	0.765553854681989	0.763918224318762	4/181	1	CALM1;PRKCQ;PPP1CB;RAPGEF2
MAPK targets/ Nuclear events mediated by MAP kinases R-HSA-450282	1	0	0/25	1	
MAPK1 (ERK2) activation R-HSA-112411	1	0	0/8	1	
MAPK1/MAPK3 signaling R-HSA-5684996	0.655234171799421	0.895469478202163	4/156	1	CALM1;PRKCQ;PPP1CB;RAPGEF2
MAPK3 (ERK1) activation R-HSA-110056	1	0	0/9	1	
MAPK6/MAPK4 signaling R-HSA-5687128	1	0	0/74	1	
MASTL Facilitates Mitotic Progression R-HSA-2465910	1	0	0/10	1	
MDK and PTN in ALK signaling R-HSA-9851151	1	0	0/1	1	
MECP2 regulates neuronal receptors and channels R-HSA-9022699	1	0	0/9	1	
MECP2 regulates transcription factors R-HSA-9022707	1	0	0/4	1	
MECP2 regulates transcription of genes involved in GABA signaling R-HSA-9022927	1	0	0/1	1	
MECP2 regulates transcription of neuronal ligands R-HSA-9022702	1	0	0/5	1	
MET Receptor Activation R-HSA-6806942	1	0	0/1	1	
MET activates PI3K/AKT signaling R-HSA-8851907	1	0	0/5	1	
MET activates PTK2 signaling R-HSA-8874081	1	0	0/19	1	
MET activates PTPN11 R-HSA-8865999	1	0	0/4	1	
MET activates RAP1 and RAC1 R-HSA-8875555	1	0	0/7	1	
MET activates RAS signaling R-HSA-8851805	1	0	0/8	1	
MET activates STAT3 R-HSA-8875791	1	0	0/2	1	
MET interacts with TNS proteins R-HSA-8875513	1	0	0/2	1	
MET promotes cell motility R-HSA-8875878	1	0	0/25	1	
MET receptor recycling R-HSA-8875656	1	0	0/7	1	
MGMT-mediated DNA damage reversal R-HSA-5657655	1	0	0/0	1	
MPS I - Hurler syndrome R-HSA-2206302	1	0	0/1	1	
MPS II - Hunter syndrome R-HSA-2206296	1	0	0/0	1	
MPS IIIA - Sanfilippo syndrome A R-HSA-2206307	1	0	0/1	1	
MPS IIIB - Sanfilippo syndrome B R-HSA-2206282	1	0	0/1	1	
MPS IIIC - Sanfilippo syndrome C R-HSA-2206291	1	0	0/1	1	
MPS IIID - Sanfilippo syndrome D R-HSA-2206305	1	0	0/1	1	
MPS IV - Morquio syndrome A R-HSA-2206290	1	0	0/0	1	
MPS IV - Morquio syndrome B R-HSA-2206308	1	0	0/0	1	
MPS IX - Natowicz syndrome R-HSA-2206280	1	0	0/0	1	
MPS VI - Maroteaux-Lamy syndrome R-HSA-2206285	1	0	0/0	1	
MPS VII - Sly syndrome R-HSA-2206292	1	0	0/0	1	
MTF1 activates gene expression R-HSA-5660489	1	0	0/0	1	
MTOR signalling R-HSA-165159	0.62654641183522	1.03562322544304	1/34	1	AKT1
Macroautophagy R-HSA-1632852	1	0	0/83	1	
Major pathway of rRNA processing in the nucleolus and cytosol R-HSA-6791226	1	0	0/118	1	
Malate-aspartate shuttle R-HSA-9856872	1	0	0/3	1	
Masitinib-resistant KIT mutants R-HSA-9669924	1	0	0/1	1	
Maturation of TCA enzymes and regulation of TCA cycle R-HSA-9854311	1	0	0/5	1	
Maturation of hRSV A proteins R-HSA-9828806	0.29296205248965	3.12282150859944	1/12	1	PPP1CB
Maturation of nucleoprotein R-HSA-9683610	1	0	0/8	1	
Maturation of nucleoprotein R-HSA-9694631	1	0	0/10	1	
Maturation of protein 3a R-HSA-9683673	1	0	0/4	1	
Maturation of protein 3a R-HSA-9694719	1	0	0/4	1	
Maturation of protein E R-HSA-9683683	1	0	0/4	1	
Maturation of protein E R-HSA-9694493	1	0	0/4	1	
Maturation of replicase proteins R-HSA-9694301	1	0	0/0	1	
Maturation of spike protein R-HSA-9694548	0.332723766811753	2.64134731603638	1/14	1	CANX
Meiotic synapsis R-HSA-1221632	1	0	0/55	1	
Melanin biosynthesis R-HSA-5662702	1	0	0/1	1	
Membrane Trafficking R-HSA-199991	0.297842488731252	1.25555136043773	10/287	1	AKT1;CALM1;AP1M1;AP1S1;CD3D;APP;CTSZ;SEC16A;LMAN2;SORT1
Membrane binding and targetting of GAG proteins R-HSA-174490	1	0	0/7	1	
Metabolic disorders of biological oxidation enzymes R-HSA-5579029	1	0	0/10	1	
Metabolism R-HSA-1430728	0.823457860493229	0.822070378754539	22/900	1	HSPG2;ABCC3;AKT1;CALM1;SMARCD3;DGAT2;DGAT1;PGK1;SLC10A1;LRP1;SULT2B1;BPNT2;SULT1A2;PPP1CB;PSAP;ARSG;AMDHD1;FTCD;UROC1;MIOX;MTHFS;SLC19A1
Metabolism of RNA R-HSA-8953854	0.999991256520125	0.0812355852507171	1/384	1	AKT1
Metabolism of amine-derived hormones R-HSA-209776	1	0	0/5	1	
Metabolism of amino acids and derivatives R-HSA-71291	0.950854426668599	0.467368086070757	3/216	1	AMDHD1;FTCD;UROC1
Metabolism of carbohydrates R-HSA-71387	0.59269849011062	0.985151260771219	3/107	1	HSPG2;CALM1;PGK1
Metabolism of ingested H2SeO4 and H2SeO3 into H2Se R-HSA-2408550	1	0	0/3	1	
Metabolism of ingested MeSeO2H into MeSeH R-HSA-5263617	1	0	0/1	1	
Metabolism of ingested SeMet, Sec, MeSec into H2Se R-HSA-2408508	1	0	0/4	1	
Metabolism of lipids R-HSA-556833	0.636487537375073	0.924420483178774	8/302	1	ABCC3;SMARCD3;DGAT2;DGAT1;SLC10A1;PPP1CB;PSAP;ARSG
Metabolism of non-coding RNA R-HSA-194441	1	0	0/21	1	
Metabolism of nucleotides R-HSA-15869	1	0	0/40	1	
Metabolism of polyamines R-HSA-351202	1	0	0/51	1	
Metabolism of porphyrins R-HSA-189445	1	0	0/13	1	
Metabolism of proteins R-HSA-392499	0.732750476983916	0.888753630516872	26/998	1	HSPG2;H3C6;H3C10;H3C4;H3C2;H3C1;H3C7;H3C3;H3C11;H3C12;H3C14;CALM1;HLA-A;CTSD;CANX;APP;SORL1;CTSZ;SEC16A;LMAN2;ACTL6A;SERPINC1;INO80C;INO80;MEN1;ARSG
Metabolism of serotonin R-HSA-380612	1	0	0/1	1	
Metabolism of steroid hormones R-HSA-196071	1	0	0/7	1	
Metabolism of steroids R-HSA-8957322	0.183025109628775	2.12039436419646	3/52	1	ABCC3;SMARCD3;SLC10A1
Metabolism of vitamin K R-HSA-6806664	1	0	0/0	1	
Metabolism of water-soluble vitamins and cofactors R-HSA-196849	0.35753495620745	1.63774620383236	2/44	1	MTHFS;SLC19A1
Metal ion SLC transporters R-HSA-425410	1	0	0/3	1	
Metal sequestration by antimicrobial proteins R-HSA-6799990	1	0	0/3	1	
Metalloprotease DUBs R-HSA-5689901	1	0	0/24	1	
Metallothioneins bind metals R-HSA-5661231	1	0	0/0	1	
Methionine salvage pathway R-HSA-1237112	1	0	0/4	1	
Methylation R-HSA-156581	1	0	0/7	1	
Methylation of MeSeH for excretion R-HSA-2408552	1	0	0/1	1	
MicroRNA (miRNA) biogenesis R-HSA-203927	1	0	0/18	1	
Microbial modulation of RIPK1-mediated regulated necrosis R-HSA-9686347	1	0	0/4	1	
Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane R-HSA-190840	1	0	0/20	1	
Mineralocorticoid biosynthesis R-HSA-193993	1	0	0/0	1	
Minus-strand DNA synthesis R-HSA-164516	1	0	0/1	1	
Miro GTPase Cycle R-HSA-9715370	1	0	0/1	1	
Miscellaneous substrates R-HSA-211958	1	0	0/5	1	
Miscellaneous transport and binding events R-HSA-5223345	1	0	0/8	1	
Mismatch Repair R-HSA-5358508	1	0	0/5	1	
Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta) R-HSA-5358606	1	0	0/4	1	
Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha) R-HSA-5358565	1	0	0/5	1	
Mitochondrial ABC transporters R-HSA-1369007	1	0	0/3	1	
Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289	1	0	0/21	1	
Mitochondrial RNA degradation R-HSA-9836573	1	0	0/0	1	
Mitochondrial Uncoupling R-HSA-166187	1	0	0/0	1	
Mitochondrial biogenesis R-HSA-1592230	0.556941203718876	1.08606821124454	2/65	1	CALM1;SMARCD3
Mitochondrial calcium ion transport R-HSA-8949215	1	0	0/13	1	
Mitochondrial iron-sulfur cluster biogenesis R-HSA-1362409	1	0	0/1	1	
Mitochondrial protein degradation R-HSA-9837999	0.765759847068672	0.694644321473363	1/50	1	APP
Mitochondrial protein import R-HSA-1268020	1	0	0/26	1	
Mitochondrial tRNA aminoacylation R-HSA-379726	1	0	0/6	1	
Mitochondrial transcription initiation R-HSA-163282	1	0	0/2	1	
Mitochondrial transcription termination R-HSA-163316	1	0	0/0	1	
Mitochondrial translation R-HSA-5368287	1	0	0/55	1	
Mitochondrial translation elongation R-HSA-5389840	1	0	0/54	1	
Mitochondrial translation initiation R-HSA-5368286	1	0	0/54	1	
Mitochondrial translation termination R-HSA-5419276	1	0	0/53	1	
Mitophagy R-HSA-5205647	1	0	0/16	1	
Mitotic Anaphase R-HSA-68882	1	0	0/146	1	
Mitotic G1 phase and G1/S transition R-HSA-453279	0.963361616508921	0.299004437318172	1/113	1	AKT1
Mitotic G2-G2/M phases R-HSA-453274	0.903110486270742	0.505208729303867	2/135	1	PPP1CB;PPP1R12B
Mitotic Metaphase and Anaphase R-HSA-2555396	1	0	0/146	1	
