p.value	odds_ratio	overlap	adj_p.value	genes
Defective regulation of TLR7 by endogenous ligand R-HSA-9824856	1	0	0/1	1	
Defective translocation of RB1 mutants to the nucleus R-HSA-9661070	1	0	0/1	1	
Defects in biotin (Btn) metabolism R-HSA-3323169	1	0	0/4	1	
Defects in cobalamin (B12) metabolism R-HSA-3296469	1	0	0/6	1	
Defects in vitamin and cofactor metabolism R-HSA-3296482	1	0	0/10	1	
Defects of contact activation system (CAS) and kallikrein/kinin system (KKS) R-HSA-9651496	1	0	0/9	1	
Defects of platelet adhesion to exposed collagen R-HSA-9823587	0.193331338282235	5.71922078764499	1/5	1	COL1A2
Defensins R-HSA-1461973	0.320849026572561	2.85823641056053	1/9	1	CCR2
Degradation of AXIN R-HSA-4641257	1	0	0/52	1	
Degradation of DVL R-HSA-4641258	1	0	0/52	1	
Degradation of GABA R-HSA-916853	1	0	0/1	1	
Degradation of GLI1 by the proteasome R-HSA-5610780	0.918652357121597	0.396303303523862	1/58	1	BTRC
Degradation of GLI2 by the proteasome R-HSA-5610783	0.922121774906175	0.389369176961013	1/59	1	BTRC
Degradation of beta-catenin by the destruction complex R-HSA-195253	0.407214669147929	1.2545829663143	4/77	1	BTRC;CTNNB1;MYC;TCF7L2
Degradation of cysteine and homocysteine R-HSA-1614558	1	0	0/5	1	
Degradation of the extracellular matrix R-HSA-1474228	0.244072426769947	1.64259391364983	4/60	1	COL1A2;COL4A2;COL4A1;CD44
Deletions in the AMER1 gene destabilize the destruction complex R-HSA-5467343	1	0	0/1	1	
Deletions in the AXIN1 gene destabilize the destruction complex R-HSA-5467345	1	0	0/1	1	
Depolymerization of the Nuclear Lamina R-HSA-4419969	1	0	0/7	1	
Deposition of new CENPA-containing nucleosomes at the centromere R-HSA-606279	1	0	0/48	1	
Depurination R-HSA-73927	1	0	0/41	1	
Depyrimidination R-HSA-73928	1	0	0/43	1	
Dermatan sulfate biosynthesis R-HSA-2022923	1	0	0/4	1	
Deubiquitination R-HSA-5688426	0.663282342989431	0.897006949223788	7/184	1	TP53;NFKBIA;SMAD4;MYC;HIF1A;ESR1;SMAD3
Developmental Cell Lineages R-HSA-9734767	1	0	0/5	1	
Differentiation of keratinocytes in interfollicular epidermis in mammalian skin R-HSA-9725554	1	0	0/5	1	
Digestion R-HSA-8935690	1	0	0/2	1	
Digestion and absorption R-HSA-8963743	1	0	0/4	1	
Digestion of dietary carbohydrate R-HSA-189085	1	0	0/1	1	
Digestion of dietary lipid R-HSA-192456	1	0	0/1	1	
Dimerization of procaspase-8 R-HSA-69416	1	0	0/10	1	
Disassembly of the destruction complex and recruitment of AXIN to the membrane R-HSA-4641262	0.577262242819902	1.20049998205891	1/20	1	CTNNB1
Diseases associated with N-glycosylation of proteins R-HSA-3781860	1	0	0/4	1	
Diseases associated with O-glycosylation of proteins R-HSA-3906995	1	0	0/30	1	
Diseases associated with glycosaminoglycan metabolism R-HSA-3560782	1	0	0/17	1	
Diseases associated with glycosylation precursor biosynthesis R-HSA-5609975	1	0	0/6	1	
Diseases associated with visual transduction R-HSA-2474795	1	0	0/1	1	
Diseases of Base Excision Repair R-HSA-9605308	1	0	0/1	1	
Diseases of Cellular Senescence R-HSA-9630747	1	0	0/3	1	
Diseases of DNA Double-Strand Break Repair R-HSA-9675136	1	0	0/16	1	
Diseases of DNA repair R-HSA-9675135	1	0	0/18	1	
Diseases of Mismatch Repair (MMR) R-HSA-5423599	1	0	0/1	1	
Diseases of Telomere Maintenance R-HSA-9673013	1	0	0/1	1	
Diseases of carbohydrate metabolism R-HSA-5663084	0.518849127880079	1.4266076943394	1/17	1	GNS
Diseases of cellular response to stress R-HSA-9675132	1	0	0/3	1	
Diseases of glycosylation R-HSA-3781865	1	0	0/57	1	
Diseases of hemostasis R-HSA-9671793	0.403143405393206	2.07740800962232	1/12	1	COL1A2
Diseases of metabolism R-HSA-5668914	0.926343229041973	0.463613054060981	2/99	1	CSF2RB;GNS
Diseases of mitochondrial beta oxidation R-HSA-9759774	1	0	0/2	1	
Diseases of mitotic cell cycle R-HSA-9675126	0.788379335841881	0.649079209110542	1/36	1	E2F1
Diseases of nucleotide metabolism R-HSA-9735804	1	0	0/2	1	
Diseases of programmed cell death R-HSA-9645723	0.293937542051039	1.41884576284022	5/86	1	TP53;JUN;APP;DNMT3B;DNMT1
Diseases of propionyl-CoA catabolism R-HSA-9759785	1	0	0/2	1	
Diseases of the neuronal system R-HSA-9675143	1	0	0/1	1	
Disinhibition of SNARE formation R-HSA-114516	1	0	0/4	1	
Disorders of Developmental Biology R-HSA-9675151	1	0	0/10	1	
Disorders of Nervous System Development R-HSA-9697154	1	0	0/10	1	
Disorders of transmembrane transporters R-HSA-5619115	0.987084211805068	0.225674611926666	1/100	1	SLC1A3
Displacement of DNA glycosylase by APEX1 R-HSA-110357	1	0	0/2	1	
Dissolution of Fibrin Clot R-HSA-75205	0.34946257439974	2.5400779663023	1/10	1	ANXA2
Dopamine Neurotransmitter Release Cycle R-HSA-212676	1	0	0/5	1	
Dopamine clearance from the synaptic cleft R-HSA-379401	1	0	0/1	1	
Dopamine receptors R-HSA-390651	1	0	0/0	1	
Downregulation of ERBB2 signaling R-HSA-8863795	1	0	0/19	1	
Downregulation of ERBB2:ERBB3 signaling R-HSA-1358803	1	0	0/8	1	
Downregulation of ERBB4 signaling R-HSA-1253288	1	0	0/8	1	
Downregulation of TGF-beta receptor signaling R-HSA-2173788	0.673771429794929	0.911025398487058	1/26	1	SMAD3
Downstream TCR signaling R-HSA-202424	0.19521099477532	1.59227472974417	6/93	1	BTRC;NFKB1;NFKBIA;RELA;HLA-DRB1;HLA-DRA
Downstream signaling of activated FGFR1 R-HSA-5654687	0.403143405393206	2.07740800962232	1/12	1	NRAS
Downstream signaling of activated FGFR2 R-HSA-5654696	0.452418526380735	1.75707469482529	1/14	1	NRAS
Downstream signaling of activated FGFR3 R-HSA-5654708	0.403143405393206	2.07740800962232	1/12	1	NRAS
Downstream signaling of activated FGFR4 R-HSA-5654716	0.403143405393206	2.07740800962232	1/12	1	NRAS
Drug ADME R-HSA-9748784	1	0	0/38	1	
Drug resistance in ERBB2 KD mutants R-HSA-9665230	1	0	0/2	1	
Drug resistance in ERBB2 TMD/JMD mutants R-HSA-9665737	1	0	0/2	1	
Drug resistance of ALK mutants R-HSA-9700649	1	0	0/0	1	
Drug resistance of FLT3 mutants R-HSA-9702506	1	0	0/0	1	
Drug resistance of KIT mutants R-HSA-9669937	1	0	0/1	1	
Drug resistance of PDGFR mutants R-HSA-9674415	1	0	0/1	1	
Drug-mediated inhibition of CDK4/CDK6 activity R-HSA-9754119	1	0	0/5	1	
Drug-mediated inhibition of ERBB2 signaling R-HSA-9652282	1	0	0/2	1	
Drug-mediated inhibition of MET activation R-HSA-9734091	1	0	0/1	1	
Dual Incision in GG-NER R-HSA-5696400	1	0	0/17	1	
Dual incision in TC-NER R-HSA-6782135	1	0	0/35	1	
E2F mediated regulation of DNA replication R-HSA-113510	0.452418526380735	1.75707469482529	1/14	1	E2F1
E2F-enabled inhibition of pre-replication complex formation R-HSA-113507	1	0	0/4	1	
E3 ubiquitin ligases ubiquitinate target proteins R-HSA-8866654	1	0	0/40	1	
EGFR Transactivation by Gastrin R-HSA-2179392	0.320849026572561	2.85823641056053	1/9	1	NRAS
EGFR downregulation R-HSA-182971	1	0	0/24	1	
EGFR interacts with phospholipase C-gamma R-HSA-212718	1	0	0/9	1	
EML4 and NUDC in mitotic spindle formation R-HSA-9648025	1	0	0/53	1	
EPH-Ephrin signaling R-HSA-2682334	0.198989488557117	1.80589642873843	4/55	1	ARPC5;ARPC3;MYL12A;ARPC2
EPH-ephrin mediated repulsion of cells R-HSA-3928665	1	0	0/25	1	
EPHA-mediated growth cone collapse R-HSA-3928663	1	0	0/14	1	
ER Quality Control Compartment (ERQC) R-HSA-901032	1	0	0/10	1	
ER to Golgi Anterograde Transport R-HSA-199977	1	0	0/94	1	
ER-Phagosome pathway R-HSA-1236974	0.66974226377515	0.874276696902211	3/81	1	S100A9;CD36;S100A8
ERBB2 Activates PTK6 Signaling R-HSA-8847993	1	0	0/8	1	
ERBB2 Regulates Cell Motility R-HSA-6785631	1	0	0/9	1	
ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression R-HSA-427389	1	0	0/69	1	
Early Phase of HIV Life Cycle R-HSA-162594	1	0	0/10	1	
Early SARS-CoV-2 Infection Events R-HSA-9772572	1	0	0/16	1	
Effects of PIP2 hydrolysis R-HSA-114508	1	0	0/12	1	
Eicosanoid ligand-binding receptors R-HSA-391903	1	0	0/1	1	
Eicosanoids R-HSA-211979	1	0	0/3	1	
Elastic fibre formation R-HSA-1566948	0.612230404472797	1.08561602220922	1/22	1	ITGAV
Electric Transmission Across Gap Junctions R-HSA-112303	1	0	0/1	1	
Electron transport from NADPH to Ferredoxin R-HSA-2395516	1	0	0/0	1	
Elevation of cytosolic Ca2+ levels R-HSA-139853	1	0	0/5	1	
Endogenous sterols R-HSA-211976	1	0	0/8	1	
Endosomal Sorting Complex Required For Transport (ESCRT) R-HSA-917729	1	0	0/17	1	
Endosomal/Vacuolar pathway R-HSA-1236977	1	0	0/7	1	
Energy dependent regulation of mTOR by LKB1-AMPK R-HSA-380972	0.644321665800204	0.990740620563425	1/24	1	STK11
Entry of Influenza Virion into Host Cell via Endocytosis R-HSA-168275	1	0	0/2	1	
Enzymatic degradation of Dopamine by monoamine oxidase R-HSA-379398	1	0	0/1	1	
Enzymatic degradation of dopamine by COMT R-HSA-379397	1	0	0/1	1	
Ephrin signaling R-HSA-3928664	0.376877389063112	2.28578241072942	1/11	1	MYL12A
Epigenetic regulation of gene expression R-HSA-212165	0.97722343709581	0.345665971272963	2/131	1	DNMT3B;DNMT1
Epithelial-Mesenchymal Transition (EMT) during gastrulation R-HSA-9758919	1	0	0/3	1	
Erythrocytes take up carbon dioxide and release oxygen R-HSA-1237044	1	0	0/7	1	
Erythrocytes take up oxygen and release carbon dioxide R-HSA-1247673	1	0	0/7	1	
Erythropoietin activates Phosphoinositide-3-kinase (PI3K) R-HSA-9027276	1	0	0/9	1	
Erythropoietin activates Phospholipase C gamma (PLCG) R-HSA-9027277	1	0	0/4	1	
Erythropoietin activates RAS R-HSA-9027284	0.34946257439974	2.5400779663023	1/10	1	NRAS
Erythropoietin activates STAT5 R-HSA-9027283	0.193331338282235	5.71922078764499	1/5	1	STAT5A
Essential fructosuria R-HSA-5657562	1	0	0/1	1	
Essential pentosuria R-HSA-5662853	1	0	0/0	1	
Establishment of Sister Chromatid Cohesion R-HSA-2468052	1	0	0/9	1	
Estrogen biosynthesis R-HSA-193144	1	0	0/0	1	
Ethanol oxidation R-HSA-71384	1	0	0/4	1	
Eukaryotic Translation Elongation R-HSA-156842	1	0	0/83	1	
Eukaryotic Translation Initiation R-HSA-72613	1	0	0/97	1	
Eukaryotic Translation Termination R-HSA-72764	1	0	0/81	1	
Evasion by RSV of host interferon responses R-HSA-9833109	0.769224784363217	0.688770201248402	1/34	1	IRF3
Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4 R-HSA-9630791	1	0	0/2	1	
Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6 R-HSA-9630794	1	0	0/3	1	
Evasion of Oncogene Induced Senescence Due to p14ARF Defects R-HSA-9646303	1	0	0/1	1	
Evasion of Oncogene Induced Senescence Due to p16INK4A Defects R-HSA-9630750	1	0	0/3	1	
Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4 R-HSA-9632697	1	0	0/2	1	
Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6 R-HSA-9632700	1	0	0/3	1	
Evasion of Oxidative Stress Induced Senescence Due to p14ARF Defects R-HSA-9646304	1	0	0/1	1	
Evasion of Oxidative Stress Induced Senescence Due to p16INK4A Defects R-HSA-9632693	1	0	0/3	1	
Events associated with phagocytolytic activity of PMN cells R-HSA-8941413	1	0	0/0	1	
Export of Viral Ribonucleoproteins from Nucleus R-HSA-168274	1	0	0/12	1	
Expression and Processing of Neurotrophins R-HSA-9036866	1	0	0/2	1	
Expression and translocation of olfactory receptors R-HSA-9752946	1	0	0/1	1	
Extension of Telomeres R-HSA-180786	1	0	0/17	1	
Extracellular matrix organization R-HSA-1474244	0.325643931136072	1.27734949416527	7/133	1	COL1A2;ITGAV;APP;COL4A2;COL4A1;SPARC;CD44
FASTK family proteins regulate processing and stability of mitochondrial RNAs R-HSA-9837092	1	0	0/0	1	
FBXL7 down-regulates AURKA during mitotic entry and in early mitosis R-HSA-8854050	1	0	0/53	1	
FBXW7 Mutants and NOTCH1 in Cancer R-HSA-2644605	1	0	0/5	1	
FCERI mediated Ca+2 mobilization R-HSA-2871809	0.188895774254675	2.69992298549538	2/19	1	NFATC1;NFATC2
FCERI mediated NF-kB activation R-HSA-2871837	0.387902173131625	1.29059093708581	4/75	1	BTRC;NFKB1;NFKBIA;RELA
FGFR1 ligand binding and activation R-HSA-190242	1	0	0/3	1	
FGFR1b ligand binding and activation R-HSA-190370	1	0	0/2	1	
FGFR1c and Klotho ligand binding and activation R-HSA-190374	1	0	0/0	1	
FGFR1c ligand binding and activation R-HSA-190373	1	0	0/3	1	
FGFR2 alternative splicing R-HSA-6803529	1	0	0/20	1	
FGFR2 ligand binding and activation R-HSA-190241	1	0	0/4	1	
FGFR2 mutant receptor activation R-HSA-1839126	1	0	0/19	1	
FGFR2b ligand binding and activation R-HSA-190377	1	0	0/3	1	
FGFR2c ligand binding and activation R-HSA-190375	1	0	0/3	1	
FGFR3 ligand binding and activation R-HSA-190239	1	0	0/2	1	
FGFR3 mutant receptor activation R-HSA-2033514	1	0	0/2	1	
FGFR3b ligand binding and activation R-HSA-190371	1	0	0/0	1	
FGFR3c ligand binding and activation R-HSA-190372	1	0	0/2	1	
FGFR4 ligand binding and activation R-HSA-190322	1	0	0/2	1	
FGFR4 mutant receptor activation R-HSA-1839128	1	0	0/1	1	
FLT3 mutants bind TKIs R-HSA-9702509	1	0	0/0	1	
FLT3 signaling by CBL mutants R-HSA-9706377	1	0	0/5	1	
FLT3 signaling in disease R-HSA-9682385	0.235833236740707	2.29344882209576	2/22	1	NRAS;STAT5A
FMO oxidises nucleophiles R-HSA-217271	1	0	0/0	1	
FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes R-HSA-9615017	0.220078253154809	2.41460823294776	2/21	1	SMAD4;SMAD3
FRS-mediated FGFR1 signaling R-HSA-5654693	0.290984653711034	3.2671044034849	1/8	1	NRAS
FRS-mediated FGFR2 signaling R-HSA-5654700	0.34946257439974	2.5400779663023	1/10	1	NRAS
FRS-mediated FGFR3 signaling R-HSA-5654706	0.290984653711034	3.2671044034849	1/8	1	NRAS
FRS-mediated FGFR4 signaling R-HSA-5654712	0.290984653711034	3.2671044034849	1/8	1	NRAS
Fanconi Anemia Pathway R-HSA-6783310	1	0	0/23	1	
FasL/ CD95L signaling R-HSA-75157	1	0	0/4	1	
Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion R-HSA-434316	1	0	0/3	1	
Fatty acid metabolism R-HSA-8978868	1	0	0/74	1	
Fatty acids R-HSA-211935	1	0	0/5	1	
Fatty acyl-CoA biosynthesis R-HSA-75105	1	0	0/14	1	
Fertilization R-HSA-1187000	1	0	0/4	1	
Fibronectin matrix formation R-HSA-1566977	1	0	0/3	1	
Folding of actin by CCT/TriC R-HSA-390450	1	0	0/10	1	
Formation of ATP by chemiosmotic coupling R-HSA-163210	1	0	0/15	1	
Formation of Fibrin Clot (Clotting Cascade) R-HSA-140877	0.235833236740707	2.29344882209576	2/22	1	F13A1;F3
Formation of HIV elongation complex in the absence of HIV Tat R-HSA-167152	1	0	0/28	1	
Formation of HIV-1 elongation complex containing HIV-1 Tat R-HSA-167200	1	0	0/26	1	
Formation of Incision Complex in GG-NER R-HSA-5696395	0.595121442303157	1.14019643250327	1/21	1	PIAS1
Formation of RNA Pol II elongation complex  R-HSA-112382	1	0	0/34	1	
Formation of Senescence-Associated Heterochromatin Foci (SAHF) R-HSA-2559584	0.497647560160953	1.52206765164499	1/16	1	TP53
Formation of TC-NER Pre-Incision Complex R-HSA-6781823	1	0	0/32	1	
Formation of WDR5-containing histone-modifying complexes R-HSA-9772755	1	0	0/26	1	
Formation of a pool of free 40S subunits R-HSA-72689	1	0	0/88	1	
Formation of editosomes by ADAR proteins R-HSA-77042	1	0	0/0	1	
Formation of intermediate mesoderm R-HSA-9761174	1	0	0/3	1	
Formation of lateral plate mesoderm R-HSA-9758920	1	0	0/1	1	
Formation of paraxial mesoderm R-HSA-9793380	0.918652357121597	0.396303303523862	1/58	1	CTNNB1
Formation of the Early Elongation Complex R-HSA-113418	1	0	0/22	1	
Formation of the Editosome R-HSA-75094	1	0	0/0	1	
Formation of the HIV-1 Early Elongation Complex R-HSA-167158	1	0	0/22	1	
Formation of the active cofactor, UDP-glucuronate R-HSA-173599	1	0	0/0	1	
Formation of the anterior neural plate R-HSA-9823739	1	0	0/4	1	
Formation of the beta-catenin:TCF transactivating complex R-HSA-201722	0.445453615569737	1.1881774438144	4/81	1	CTNNB1;MYC;TCF7L2;TCF4
Formation of the cornified envelope R-HSA-6809371	1	0	0/11	1	
Formation of the nephric duct R-HSA-9830364	0.320849026572561	2.85823641056053	1/9	1	CTNNB1
Formation of the posterior neural plate R-HSA-9832991	1	0	0/5	1	
Formation of the ternary complex, and subsequently, the 43S complex R-HSA-72695	1	0	0/43	1	
Formation of the ureteric bud R-HSA-9830674	1	0	0/8	1	
Formation of tubulin folding intermediates by CCT/TriC R-HSA-389960	1	0	0/26	1	
Formation of xylulose-5-phosphate R-HSA-5661270	1	0	0/1	1	
Formyl peptide receptors bind formyl peptides and many other ligands R-HSA-444473	0.193331338282235	5.71922078764499	1/5	1	APP
Free fatty acid receptors R-HSA-444209	1	0	0/0	1	
Fructose biosynthesis R-HSA-5652227	1	0	0/1	1	
Fructose catabolism R-HSA-70350	1	0	0/2	1	
Fructose metabolism R-HSA-5652084	1	0	0/3	1	
G0 and Early G1 R-HSA-1538133	0.235833236740707	2.29344882209576	2/22	1	E2F1;MYC
G1 Phase R-HSA-69236	0.84379390565875	0.539925398397246	1/43	1	E2F1
G1/S DNA Damage Checkpoints R-HSA-69615	0.937382095936086	0.358000203194306	1/64	1	TP53
G1/S Transition R-HSA-69206	0.91807641449737	0.478787253996474	2/96	1	E2F1;MYC
G1/S-Specific Transcription R-HSA-69205	0.497647560160953	1.52206765164499	1/16	1	E2F1
G2 Phase R-HSA-68911	0.193331338282235	5.71922078764499	1/5	1	E2F1
G2/M Checkpoints R-HSA-69481	0.994419092694693	0.188386315291548	1/119	1	TP53
G2/M DNA damage checkpoint R-HSA-69473	0.931671778073223	0.369930757260557	1/62	1	TP53
G2/M DNA replication checkpoint R-HSA-69478	1	0	0/2	1	
G2/M Transition R-HSA-69275	0.978877680546926	0.340207371996838	2/133	1	BTRC;TP53
GAB1 signalosome R-HSA-180292	1	0	0/15	1	
GABA synthesis R-HSA-888568	1	0	0/0	1	
GABA synthesis, release, reuptake and degradation R-HSA-888590	1	0	0/6	1	
GDP-fucose biosynthesis R-HSA-6787639	1	0	0/1	1	
GLI proteins bind promoters of Hh responsive genes to promote transcription R-HSA-5635851	1	0	0/7	1	
GLI3 is processed to GLI3R by the proteasome R-HSA-5610785	0.922121774906175	0.389369176961013	1/59	1	BTRC
GP1b-IX-V activation signalling R-HSA-430116	0.320849026572561	2.85823641056053	1/9	1	COL1A2
GPVI-mediated activation cascade R-HSA-114604	0.673771429794929	0.911025398487058	1/26	1	COL1A2
GRB2 events in EGFR signaling R-HSA-179812	0.428308489987243	1.90397052675599	1/13	1	NRAS
GRB2 events in ERBB2 signaling R-HSA-1963640	0.376877389063112	2.28578241072942	1/11	1	NRAS
GRB2:SOS provides linkage to MAPK signaling for Integrins  R-HSA-354194	1	0	0/7	1	
GRB7 events in ERBB2 signaling R-HSA-1306955	1	0	0/2	1	
GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2 R-HSA-9762114	0.63950822891994	0.929316037565354	2/51	1	BTRC;NFE2L2
GTP hydrolysis and joining of the 60S ribosomal subunit R-HSA-72706	1	0	0/95	1	
Gain-of-function MRAS complexes activate RAF signaling R-HSA-9726842	1	0	0/5	1	
Galactose catabolism R-HSA-70370	1	0	0/1	1	
Gamma carboxylation, hypusinylation, hydroxylation, and arylsulfatase activation R-HSA-163841	0.595121442303157	1.14019643250327	1/21	1	ASPH
Gamma-carboxylation of protein precursors R-HSA-159740	1	0	0/3	1	
Gamma-carboxylation, transport, and amino-terminal cleavage of proteins R-HSA-159854	1	0	0/4	1	
Gap junction assembly R-HSA-190861	0.595121442303157	1.14019643250327	1/21	1	GJA1
Gap junction trafficking R-HSA-190828	0.346161651948401	1.69591848330512	2/29	1	DAB2;GJA1
Gap junction trafficking and regulation R-HSA-157858	0.361622091901987	1.63494207498169	2/30	1	DAB2;GJA1
Gap-filling DNA repair synthesis and ligation in GG-NER R-HSA-5696397	1	0	0/12	1	
Gap-filling DNA repair synthesis and ligation in TC-NER R-HSA-6782210	1	0	0/34	1	
Gene Silencing by RNA R-HSA-211000	1	0	0/89	1	
Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation R-HSA-8950505	0.220078253154809	2.41460823294776	2/21	1	MSN;ANXA2
Generation of second messenger molecules R-HSA-202433	0.267492893134619	2.08386866173751	2/24	1	HLA-DRB1;HLA-DRA
Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399	0.814187279932663	0.597375414034941	1/39	1	PIAS1
Glucocorticoid biosynthesis R-HSA-194002	1	0	0/1	1	
Gluconeogenesis R-HSA-70263	1	0	0/11	1	
Glucose metabolism R-HSA-70326	1	0	0/36	1	
Glucuronidation R-HSA-156588	1	0	0/2	1	
Glutamate Neurotransmitter Release Cycle R-HSA-210500	0.34946257439974	2.5400779663023	1/10	1	SLC1A3
Glutamate and glutamine metabolism R-HSA-8964539	1	0	0/4	1	
Glutamate binding, activation of AMPA receptors and synaptic plasticity R-HSA-399721	1	0	0/14	1	
Glutathione conjugation R-HSA-156590	1	0	0/22	1	
Glutathione synthesis and recycling R-HSA-174403	1	0	0/9	1	
Glycerophospholipid biosynthesis R-HSA-1483206	1	0	0/40	1	
Glycerophospholipid catabolism R-HSA-6814848	1	0	0/0	1	
Glycine degradation R-HSA-6783984	1	0	0/4	1	
Glycogen breakdown (glycogenolysis) R-HSA-70221	1	0	0/7	1	
Glycogen metabolism R-HSA-8982491	1	0	0/12	1	
Glycogen storage disease type 0 (liver GYS2) R-HSA-3858516	1	0	0/0	1	
Glycogen storage disease type 0 (muscle GYS1) R-HSA-3828062	1	0	0/2	1	
Glycogen storage disease type II (GAA) R-HSA-5357609	1	0	0/1	1	
Glycogen storage disease type IV (GBE1) R-HSA-3878781	1	0	0/0	1	
Glycogen storage disease type Ia (G6PC) R-HSA-3274531	1	0	0/0	1	
Glycogen storage disease type Ib (SLC37A4) R-HSA-3229133	1	0	0/1	1	
Glycogen storage disease type XV (GYG1) R-HSA-3814836	1	0	0/2	1	
Glycogen storage diseases R-HSA-3229121	1	0	0/8	1	
Glycogen synthesis R-HSA-3322077	1	0	0/7	1	
Glycolysis R-HSA-70171	1	0	0/32	1	
Glycoprotein hormones R-HSA-209822	1	0	0/3	1	
Glycosaminoglycan metabolism R-HSA-1630316	0.519903217452036	1.17058469071593	2/41	1	CD44;GNS
Glycosphingolipid biosynthesis R-HSA-9840309	1	0	0/5	1	
Glycosphingolipid catabolism R-HSA-9840310	0.452418526380735	1.75707469482529	1/14	1	M6PR
Glycosphingolipid metabolism R-HSA-1660662	0.558620110856058	1.26750234962633	1/19	1	M6PR
Glycosphingolipid transport R-HSA-9845576	1	0	0/2	1	
Glyoxylate metabolism and glycine degradation R-HSA-389661	1	0	0/8	1	
Golgi Associated Vesicle Biogenesis R-HSA-432722	0.687574032317294	0.875765520309961	1/27	1	AP1S2
Golgi-to-ER retrograde transport R-HSA-8856688	1	0	0/72	1	
HATs acetylate histones R-HSA-3214847	0.985894903513522	0.230449403956543	1/98	1	ATF2
HCMV Early Events R-HSA-9609690	0.93382269536211	0.449349201016994	2/102	1	CREB1;NFKB1
HCMV Infection R-HSA-9609646	0.862101342999683	0.614742921613924	3/113	1	CREB1;NFKB1;CEBPD
HCMV Late Events R-HSA-9610379	0.959551901656164	0.308152579878357	1/74	1	CEBPD
HCN channels R-HSA-1296061	1	0	0/0	1	
HDACs deacetylate histones R-HSA-3214815	1	0	0/79	1	
HDL assembly R-HSA-8963896	1	0	0/8	1	
HDL clearance R-HSA-8964011	1	0	0/2	1	
HDL remodeling R-HSA-8964058	1	0	0/7	1	
HDMs demethylate histones R-HSA-3214842	1	0	0/37	1	
HDR through Homologous Recombination (HRR) R-HSA-5685942	1	0	0/31	1	
HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA) R-HSA-5693567	1	0	0/79	1	
HDR through MMEJ (alt-NHEJ) R-HSA-5685939	1	0	0/6	1	
HDR through Single Strand Annealing (SSA) R-HSA-5685938	1	0	0/15	1	
HHAT G278V doesn't palmitoylate Hh-Np R-HSA-5658034	1	0	0/2	1	
HIV Infection R-HSA-162906	0.953480401387118	0.46205046147625	3/148	1	BTRC;AP1S2;HCK
HIV Life Cycle R-HSA-162587	1	0	0/79	1	
HIV Transcription Elongation R-HSA-167169	1	0	0/26	1	
HIV Transcription Initiation R-HSA-167161	1	0	0/29	1	
HIV elongation arrest and recovery R-HSA-167287	1	0	0/24	1	
HS-GAG biosynthesis R-HSA-2022928	1	0	0/4	1	
HS-GAG degradation R-HSA-2024096	1	0	0/8	1	
HSF1 activation R-HSA-3371511	0.577262242819902	1.20049998205891	1/20	1	TNFRSF21
HSF1-dependent transactivation R-HSA-3371571	0.700795942824155	0.843116856328791	1/28	1	TNFRSF21
HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand R-HSA-3371497	1	0	0/46	1	
Hedgehog 'off' state R-HSA-5610787	0.980808312309363	0.248832242811047	1/91	1	BTRC
Hedgehog 'on' state R-HSA-5632684	1	0	0/69	1	
Hedgehog ligand biogenesis R-HSA-5358346	1	0	0/57	1	
Heme biosynthesis R-HSA-189451	1	0	0/5	1	
Heme degradation R-HSA-189483	1	0	0/9	1	
Heparan sulfate/heparin (HS-GAG) metabolism R-HSA-1638091	1	0	0/14	1	
Hereditary fructose intolerance R-HSA-5657560	1	0	0/0	1	
Hh mutants abrogate ligand secretion R-HSA-5387390	1	0	0/56	1	
Hh mutants are degraded by ERAD R-HSA-5362768	1	0	0/54	1	
Highly calcium permeable nicotinic acetylcholine receptors R-HSA-629597	1	0	0/3	1	
Highly calcium permeable postsynaptic nicotinic acetylcholine receptors R-HSA-629594	1	0	0/3	1	
Highly sodium permeable postsynaptic acetylcholine nicotinic receptors R-HSA-629587	1	0	0/3	1	
Histamine receptors R-HSA-390650	1	0	0/0	1	
Histidine catabolism R-HSA-70921	1	0	0/4	1	
Homologous DNA Pairing and Strand Exchange R-HSA-5693579	1	0	0/18	1	
Homology Directed Repair R-HSA-5693538	1	0	0/81	1	
Hormone ligand-binding receptors R-HSA-375281	1	0	0/2	1	
Host Interactions of HIV factors R-HSA-162909	0.77066247904163	0.738520042501606	3/95	1	BTRC;AP1S2;HCK
HuR (ELAVL1) binds and stabilizes mRNA R-HSA-450520	1	0	0/7	1	
Hyaluronan biosynthesis and export R-HSA-2142850	1	0	0/0	1	
Hydrolysis of LPC R-HSA-1483115	1	0	0/4	1	
Hydrolysis of LPE R-HSA-1483152	1	0	0/0	1	
Hydroxycarboxylic acid-binding receptors R-HSA-3296197	1	0	0/0	1	
