p.value	odds_ratio	overlap	adj_p.value	genes
G2/M DNA damage checkpoint R-HSA-69473	0.694616561192071	0.834236981269893	2/62	1	CDK1;TP53
G2/M Transition R-HSA-69275	0.967176609988806	0.37505436720211	2/133	1	CDK1;TP53
GAB1 signalosome R-HSA-180292	1	0	0/15	1	
GABA B receptor activation R-HSA-977444	0.149851479014766	3.16263324715336	2/18	1	GNG11;GNAI2
GABA receptor activation R-HSA-977443	0.149851479014766	3.16263324715336	2/18	1	GNG11;GNAI2
GABA synthesis R-HSA-888568	1	0	0/0	1	
GABA synthesis, release, reuptake and degradation R-HSA-888590	1	0	0/6	1	
GDP-fucose biosynthesis R-HSA-6787639	1	0	0/1	1	
GLI proteins bind promoters of Hh responsive genes to promote transcription R-HSA-5635851	1	0	0/7	1	
GLI3 is processed to GLI3R by the proteasome R-HSA-5610785	1	0	0/59	1	
GRB2 events in EGFR signaling R-HSA-179812	1	0	0/13	1	
GRB2 events in ERBB2 signaling R-HSA-1963640	1	0	0/11	1	
GRB2:SOS provides linkage to MAPK signaling for Integrins  R-HSA-354194	0.239502850699597	4.19945228642086	1/7	1	VWF
GRB7 events in ERBB2 signaling R-HSA-1306955	1	0	0/2	1	
GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2 R-HSA-9762114	1	0	0/51	1	
GTP hydrolysis and joining of the 60S ribosomal subunit R-HSA-72706	1	0	0/95	1	
Gain-of-function MRAS complexes activate RAF signaling R-HSA-9726842	1	0	0/5	1	
Galactose catabolism R-HSA-70370	1	0	0/1	1	
Gamma carboxylation, hypusinylation, hydroxylation, and arylsulfatase activation R-HSA-163841	1	0	0/21	1	
Gamma-carboxylation of protein precursors R-HSA-159740	1	0	0/3	1	
Gamma-carboxylation, transport, and amino-terminal cleavage of proteins R-HSA-159854	1	0	0/4	1	
Gap junction assembly R-HSA-190861	1	0	0/21	1	
Gap junction degradation R-HSA-190873	1	0	0/9	1	
Gap junction trafficking R-HSA-190828	1	0	0/29	1	
Gap junction trafficking and regulation R-HSA-157858	1	0	0/30	1	
Gap-filling DNA repair synthesis and ligation in GG-NER R-HSA-5696397	1	0	0/12	1	
Gap-filling DNA repair synthesis and ligation in TC-NER R-HSA-6782210	1	0	0/34	1	
Gastrin-CREB signalling pathway via PKC and MAPK R-HSA-881907	1	0	0/16	1	
Gastrulation R-HSA-9758941	0.115037483959673	1.8927545083733	6/87	1	CTNNB1;SMAD4;CXCR4;SMAD3;SMAD2;MYB
Gene Silencing by RNA R-HSA-211000	1	0	0/89	1	
Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation R-HSA-8950505	1	0	0/21	1	
Gene expression (Transcription) R-HSA-74160	0.671032730289624	0.927374922672937	28/775	1	STK11;CDK1;TP53;JUN;NFKB1;RELA;SP1;FOS;COL1A2;COL1A1;CTNNB1;SMAD4;TGFB1;STAT1;MYL9;CASP1;TXNIP;ESR2;SMAD3;SMAD2;RUNX1;MYB;SPI1;SKIL;RUNX2;RGCC;ITGBL1;SP7
Generic Transcription Pathway R-HSA-212436	0.262462462281429	1.1691002721789	28/645	1	STK11;CDK1;TP53;JUN;NFKB1;RELA;SP1;FOS;COL1A2;COL1A1;CTNNB1;SMAD4;TGFB1;STAT1;MYL9;CASP1;TXNIP;ESR2;SMAD3;SMAD2;RUNX1;MYB;SPI1;SKIL;RUNX2;RGCC;ITGBL1;SP7
Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399	1	0	0/39	1	
Glucagon signaling in metabolic regulation R-HSA-163359	0.486108061541949	1.57159550555854	1/17	1	GNG11
Glucagon-like Peptide-1 (GLP1) regulates insulin secretion R-HSA-381676	0.486108061541949	1.57159550555854	1/17	1	GNG11
Glucagon-type ligand receptors R-HSA-420092	0.421924238356317	1.93565054567315	1/14	1	GNG11
Glucocorticoid biosynthesis R-HSA-194002	1	0	0/1	1	
Gluconeogenesis R-HSA-70263	1	0	0/11	1	
Glucose metabolism R-HSA-70326	1	0	0/36	1	
Glucuronidation R-HSA-156588	1	0	0/2	1	
Glutamate Neurotransmitter Release Cycle R-HSA-210500	0.323800190925858	2.79824701465974	1/10	1	SLC1A7
Glutamate and glutamine metabolism R-HSA-8964539	1	0	0/4	1	
Glutamate binding, activation of AMPA receptors and synaptic plasticity R-HSA-399721	1	0	0/14	1	
Glutathione conjugation R-HSA-156590	1	0	0/22	1	
Glutathione synthesis and recycling R-HSA-174403	1	0	0/9	1	
Glycerophospholipid biosynthesis R-HSA-1483206	0.792168711027514	0.641078449612116	1/40	1	LPCAT2
Glycerophospholipid catabolism R-HSA-6814848	1	0	0/0	1	
Glycine degradation R-HSA-6783984	1	0	0/4	1	
Glycogen breakdown (glycogenolysis) R-HSA-70221	1	0	0/7	1	
Glycogen metabolism R-HSA-8982491	1	0	0/12	1	
Glycogen storage disease type 0 (liver GYS2) R-HSA-3858516	1	0	0/0	1	
Glycogen storage disease type 0 (muscle GYS1) R-HSA-3828062	1	0	0/2	1	
Glycogen storage disease type II (GAA) R-HSA-5357609	1	0	0/1	1	
Glycogen storage disease type IV (GBE1) R-HSA-3878781	1	0	0/0	1	
Glycogen storage disease type Ia (G6PC) R-HSA-3274531	1	0	0/0	1	
Glycogen storage disease type Ib (SLC37A4) R-HSA-3229133	1	0	0/1	1	
Glycogen storage disease type XV (GYG1) R-HSA-3814836	1	0	0/2	1	
Glycogen storage diseases R-HSA-3229121	1	0	0/8	1	
Glycogen synthesis R-HSA-3322077	1	0	0/7	1	
Glycolysis R-HSA-70171	1	0	0/32	1	
Glycoprotein hormones R-HSA-209822	1	0	0/3	1	
Glycosphingolipid biosynthesis R-HSA-9840309	1	0	0/5	1	
Glycosphingolipid catabolism R-HSA-9840310	1	0	0/14	1	
Glycosphingolipid metabolism R-HSA-1660662	1	0	0/19	1	
Glycosphingolipid transport R-HSA-9845576	1	0	0/2	1	
Glyoxylate metabolism and glycine degradation R-HSA-389661	1	0	0/8	1	
Golgi Associated Vesicle Biogenesis R-HSA-432722	1	0	0/27	1	
Golgi Cisternae Pericentriolar Stack Reorganization R-HSA-162658	0.268702022892205	3.599003457767	1/8	1	CDK1
Golgi-to-ER retrograde transport R-HSA-8856688	0.941540413718648	0.349244329143196	1/72	1	TMED3
Growth hormone receptor signaling R-HSA-982772	0.234036514798874	2.29711925551496	2/24	1	STAT1;STAT3
HATs acetylate histones R-HSA-3214847	1	0	0/98	1	
HCMV Early Events R-HSA-9609690	0.9087770937881	0.495345007552521	2/102	1	NFKB1;ITGB1
HCMV Infection R-HSA-9609646	0.816116186804042	0.678094739285035	3/113	1	NFKB1;ITGB1;CEBPD
HCMV Late Events R-HSA-9610379	0.946014498934631	0.339498957971048	1/74	1	CEBPD
HCN channels R-HSA-1296061	1	0	0/0	1	
HDACs deacetylate histones R-HSA-3214815	1	0	0/79	1	
HDL assembly R-HSA-8963896	0.268702022892205	3.599003457767	1/8	1	BMP1
HDL clearance R-HSA-8964011	1	0	0/2	1	
HDL remodeling R-HSA-8964058	1	0	0/7	1	
HDMs demethylate histones R-HSA-3214842	1	0	0/37	1	
HDR through Homologous Recombination (HRR) R-HSA-5685942	1	0	0/31	1	
HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA) R-HSA-5693567	1	0	0/79	1	
HDR through MMEJ (alt-NHEJ) R-HSA-5685939	1	0	0/6	1	
HDR through Single Strand Annealing (SSA) R-HSA-5685938	1	0	0/15	1	
HHAT G278V doesn't palmitoylate Hh-Np R-HSA-5658034	1	0	0/2	1	
HIV Infection R-HSA-162906	0.98035137382232	0.335181938246919	2/148	1	HLA-A;CXCR4
HIV Life Cycle R-HSA-162587	0.955766344205649	0.317321810954685	1/79	1	CXCR4
HIV Transcription Elongation R-HSA-167169	1	0	0/26	1	
HIV Transcription Initiation R-HSA-167161	1	0	0/29	1	
HIV elongation arrest and recovery R-HSA-167287	1	0	0/24	1	
HS-GAG biosynthesis R-HSA-2022928	0.144772832452481	8.40015018290821	1/4	1	GPC4
HS-GAG degradation R-HSA-2024096	0.268702022892205	3.599003457767	1/8	1	GPC4
HSF1 activation R-HSA-3371511	0.54320640582514	1.32251878345871	1/20	1	SERPINH1
HSF1-dependent transactivation R-HSA-3371571	0.66647772227966	0.928827985717784	1/28	1	SERPINH1
HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand R-HSA-3371497	1	0	0/46	1	
Hedgehog 'off' state R-HSA-5610787	1	0	0/91	1	
Hedgehog 'on' state R-HSA-5632684	1	0	0/69	1	
Hedgehog ligand biogenesis R-HSA-5358346	1	0	0/57	1	
Heme biosynthesis R-HSA-189451	1	0	0/5	1	
Heme degradation R-HSA-189483	1	0	0/9	1	
Heme signaling R-HSA-9707616	1	0	0/44	1	
Hereditary fructose intolerance R-HSA-5657560	1	0	0/0	1	
Hh mutants abrogate ligand secretion R-HSA-5387390	1	0	0/56	1	
Hh mutants are degraded by ERAD R-HSA-5362768	1	0	0/54	1	
Highly calcium permeable nicotinic acetylcholine receptors R-HSA-629597	1	0	0/3	1	
Highly calcium permeable postsynaptic nicotinic acetylcholine receptors R-HSA-629594	1	0	0/3	1	
Highly sodium permeable postsynaptic acetylcholine nicotinic receptors R-HSA-629587	1	0	0/3	1	
Histamine receptors R-HSA-390650	1	0	0/0	1	
Histidine catabolism R-HSA-70921	1	0	0/4	1	
Homologous DNA Pairing and Strand Exchange R-HSA-5693579	1	0	0/18	1	
Homology Directed Repair R-HSA-5693538	1	0	0/81	1	
Hormone ligand-binding receptors R-HSA-375281	1	0	0/2	1	
Host Interactions of HIV factors R-HSA-162909	0.976658689868279	0.262208151205877	1/95	1	HLA-A
HuR (ELAVL1) binds and stabilizes mRNA R-HSA-450520	1	0	0/7	1	
Hyaluronan biosynthesis and export R-HSA-2142850	1	0	0/0	1	
Hyaluronan metabolism R-HSA-2142845	0.144772832452481	8.40015018290821	1/4	1	CD44
Hyaluronan uptake and degradation R-HSA-2160916	0.144772832452481	8.40015018290821	1/4	1	CD44
Hydrolysis of LPC R-HSA-1483115	1	0	0/4	1	
Hydrolysis of LPE R-HSA-1483152	1	0	0/0	1	
Hydroxycarboxylic acid-binding receptors R-HSA-3296197	1	0	0/0	1	
Hypusine synthesis from eIF5A-lysine R-HSA-204626	1	0	0/4	1	
IFNG signaling activates MAPKs R-HSA-9732724	1	0	0/8	1	
IGF1R signaling cascade R-HSA-2428924	1	0	0/27	1	
IKBKB deficiency causes SCID R-HSA-5602636	1	0	0/3	1	
IKBKG deficiency causes anhidrotic ectodermal dysplasia with immunodeficiency (EDA-ID) (via TLR) R-HSA-5603027	1	0	0/3	1	
IKK complex recruitment mediated by RIP1 R-HSA-937041	1	0	0/20	1	
IL-6-type cytokine receptor ligand interactions R-HSA-6788467	1	0	0/12	1	
IRAK1 recruits IKK complex R-HSA-937039	1	0	0/11	1	
IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation R-HSA-975144	1	0	0/11	1	
IRAK2 mediated activation of TAK1 complex R-HSA-937042	1	0	0/9	1	
IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation R-HSA-975163	1	0	0/12	1	
IRAK4 deficiency (TLR2/4) R-HSA-5603041	1	0	0/13	1	
IRAK4 deficiency (TLR5) R-HSA-5603037	1	0	0/1	1	
IRE1alpha activates chaperones R-HSA-381070	1	0	0/24	1	
IRF3 mediated activation of type 1 IFN R-HSA-1606341	1	0	0/3	1	
IRF3-mediated induction of type I IFN R-HSA-3270619	0.209145637683484	5.03980470623176	1/6	1	IFI16
IRS activation R-HSA-74713	1	0	0/4	1	
IRS-mediated signalling R-HSA-112399	1	0	0/25	1	
IRS-related events triggered by IGF1R R-HSA-2428928	1	0	0/27	1	
ISG15 antiviral mechanism R-HSA-1169408	0.783801477315634	0.658117390121878	1/39	1	STAT1
Imatinib-resistant KIT mutants R-HSA-9669917	1	0	0/1	1	
Impaired BRCA2 binding to PALB2 R-HSA-9709603	1	0	0/14	1	
Impaired BRCA2 binding to RAD51 R-HSA-9709570	1	0	0/13	1	
Impaired BRCA2 binding to SEM1 (DSS1) R-HSA-9763198	1	0	0/1	1	
Impaired BRCA2 translocation to the nucleus R-HSA-9709275	1	0	0/1	1	
Inactivation of APC/C via direct inhibition of the APC/C complex R-HSA-141430	1	0	0/18	1	
Inactivation of CDC42 and RAC1 R-HSA-428543	1	0	0/5	1	
Inactivation of CSF3 (G-CSF) signaling R-HSA-9705462	0.248425588459113	2.19660615388955	2/25	1	STAT1;STAT3
Inactivation, recovery and regulation of the phototransduction cascade R-HSA-2514859	1	0	0/9	1	
Incretin synthesis, secretion, and inactivation R-HSA-400508	0.349782087407388	2.5178349132685	1/11	1	CTNNB1
Induction of Cell-Cell Fusion R-HSA-9733458	1	0	0/4	1	
Infection with Mycobacterium tuberculosis R-HSA-9635486	1	0	0/16	1	
Infectious disease R-HSA-5663205	0.603969915205099	0.961835356690826	25/673	1	GPC4;GNG11;GNAI2;JUN;NFKB1;RELA;SP1;HLA-A;ITGB1;CTNNB1;SMAD4;CEBPD;TGFB1;STAT1;NRP1;CXCR4;PYCARD;NFKB2;FXYD2;CASP1;NLRP3;TXNIP;PPIB;SMAD3;RUNX1
Influenza Infection R-HSA-168255	0.991097238080877	0.207560013459005	1/119	1	TGFB1
Influenza Viral RNA Transcription and Replication R-HSA-168273	1	0	0/106	1	
Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits R-HSA-997272	0.349782087407388	2.5178349132685	1/11	1	GNG11
Inhibition of DNA recombination at telomere R-HSA-9670095	1	0	0/56	1	
Inhibition of Host mRNA Processing and RNA Silencing R-HSA-168315	1	0	0/0	1	
Inhibition of PKR R-HSA-169131	1	0	0/1	1	
Inhibition of Signaling by Overexpressed EGFR R-HSA-5638303	1	0	0/8	1	
Inhibition of TSC complex formation by PKB R-HSA-165181	1	0	0/3	1	
Inhibition of membrane repair R-HSA-9635644	1	0	0/1	1	
Inhibition of nitric oxide production R-HSA-9636249	1	0	0/3	1	
Inhibition of replication initiation of damaged DNA by RB1/E2F1 R-HSA-113501	1	0	0/10	1	
Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components R-HSA-141405	1	0	0/18	1	
Initial triggering of complement R-HSA-166663	1	0	0/11	1	
Initiation of Nuclear Envelope (NE) Reformation R-HSA-2995383	0.268702022892205	3.599003457767	1/8	1	CDK1
InlA-mediated entry of Listeria monocytogenes into host cells R-HSA-8876493	0.268702022892205	3.599003457767	1/8	1	CTNNB1
InlB-mediated entry of Listeria monocytogenes into host cell R-HSA-8875360	1	0	0/10	1	
Inositol phosphate metabolism R-HSA-1483249	1	0	0/15	1	
Inositol transporters R-HSA-429593	1	0	0/0	1	
Insertion of tail-anchored proteins into the endoplasmic reticulum membrane R-HSA-9609523	1	0	0/13	1	
Insulin effects increased synthesis of Xylulose-5-Phosphate R-HSA-163754	1	0	0/2	1	
Insulin processing R-HSA-264876	1	0	0/8	1	
Insulin receptor recycling R-HSA-77387	1	0	0/16	1	
Insulin receptor signalling cascade R-HSA-74751	1	0	0/29	1	
Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA R-HSA-428359	1	0	0/0	1	
Integration of energy metabolism R-HSA-163685	0.110217014659226	2.31401889642437	4/48	1	GNG11;GNAI2;STK11;ADRA2A
Integration of provirus R-HSA-162592	1	0	0/7	1	
Integration of viral DNA into host genomic DNA R-HSA-175567	1	0	0/3	1	
Integrin signaling R-HSA-354192	0.421924238356317	1.93565054567315	1/14	1	VWF
Interaction With Cumulus Cells And The Zona Pellucida R-HSA-2534343	1	0	0/3	1	
Interaction between PHLDA1 and AURKA R-HSA-8854521	1	0	0/2	1	
Interactions of Rev with host cellular proteins R-HSA-177243	1	0	0/14	1	
Interactions of Tat with host cellular proteins R-HSA-176034	1	0	0/2	1	
Interactions of Vpr with host cellular proteins R-HSA-176033	1	0	0/14	1	
Interconversion of 2-oxoglutarate and 2-hydroxyglutarate R-HSA-880009	1	0	0/3	1	
Interconversion of nucleotide di- and triphosphates R-HSA-499943	1	0	0/12	1	
Interconversion of polyamines R-HSA-351200	1	0	0/0	1	
Interferon Signaling R-HSA-913531	0.261833424329297	1.32398503819494	9/182	1	CDK1;TP53;HLA-A;HLA-DPB1;STAT1;STAT3;CD44;IRF8;IRF1
Interferon alpha/beta signaling R-HSA-909733	0.188725705760687	1.84631593534188	4/59	1	HLA-A;STAT1;IRF8;IRF1
Interleukin receptor SHC signaling R-HSA-912526	1	0	0/16	1	
Interleukin-1 signaling R-HSA-9020702	0.314347359667135	1.3755867287366	5/97	1	TP53;NFKB1;NFKBIB;RELA;NFKB2
Interleukin-10 signaling R-HSA-6783783	0.157963201042771	2.30567452890693	3/36	1	STAT3;CXCL1;CCL19
Interleukin-12 family signaling R-HSA-447115	0.431209943984805	1.39890303168466	2/38	1	STAT1;STAT3
Interleukin-12 signaling R-HSA-9020591	1	0	0/28	1	
Interleukin-15 signaling R-HSA-8983432	0.296787054223154	3.14858971930016	1/9	1	STAT3
Interleukin-17 signaling R-HSA-448424	0.143837315811191	2.07542237032075	4/53	1	JUN;NFKB1;FOS;MAPK10
Interleukin-18 signaling R-HSA-9012546	1	0	0/4	1	
Interleukin-2 family signaling R-HSA-451927	0.320366220888068	1.80214496822845	2/30	1	STAT1;STAT3
Interleukin-2 signaling R-HSA-9020558	1	0	0/8	1	
Interleukin-20 family signaling R-HSA-8854691	0.248425588459113	2.19660615388955	2/25	1	STAT1;STAT3
Interleukin-23 signaling R-HSA-9020933	0.239502850699597	4.19945228642086	1/7	1	STAT3
Interleukin-3, Interleukin-5 and GM-CSF signaling R-HSA-512988	1	0	0/35	1	
Interleukin-33 signaling R-HSA-9014843	1	0	0/1	1	
Interleukin-36 pathway R-HSA-9014826	1	0	0/1	1	
Interleukin-38 signaling R-HSA-9007892	1	0	0/2	1	
Interleukin-6 family signaling R-HSA-6783589	0.163470356995616	2.9759493397195	2/19	1	STAT1;STAT3
Interleukin-7 signaling R-HSA-1266695	0.726087476432164	0.782710452563138	1/33	1	STAT3
Intestinal absorption R-HSA-8963676	1	0	0/2	1	
Intestinal hexose absorption R-HSA-8981373	1	0	0/2	1	
Intestinal infectious diseases R-HSA-8942233	1	0	0/0	1	
Intestinal lipid absorption R-HSA-8963678	1	0	0/0	1	
Intestinal saccharidase deficiencies R-HSA-5659898	1	0	0/1	1	
Intra-Golgi and retrograde Golgi-to-ER traffic R-HSA-6811442	0.98436763657834	0.236373085856706	1/105	1	TMED3
Intra-Golgi traffic R-HSA-6811438	1	0	0/25	1	
Intracellular metabolism of fatty acids regulates insulin secretion R-HSA-434313	1	0	0/1	1	
Intracellular oxygen transport R-HSA-8981607	1	0	0/0	1	
Intracellular signaling by second messengers R-HSA-9006925	0.757470092279032	0.808258387498831	7/222	1	TP53;JUN;NBEA;PDE1A;PDGFRB;ESR2;PDGFRA
Intraflagellar transport R-HSA-5620924	1	0	0/30	1	
Intrinsic Pathway for Apoptosis R-HSA-109606	0.176929708514682	2.17261423978005	3/38	1	BCL2;TP53;STAT3
Invadopodia formation R-HSA-8941237	1	0	0/3	1	
Inwardly rectifying K+ channels R-HSA-1296065	0.398807173584705	2.09732641777572	1/13	1	GNG11
Ion channel transport R-HSA-983712	0.939167119880615	0.354325824922315	1/71	1	FXYD2
Ion homeostasis R-HSA-5578775	0.653091923976539	0.964793539591433	1/27	1	FXYD2
Ion influx/efflux at host-pathogen interface R-HSA-6803544	1	0	0/2	1	
Ion transport by P-type ATPases R-HSA-936837	0.524911055154054	1.39631194651892	1/19	1	FXYD2
Ionotropic activity of kainate receptors R-HSA-451306	0.144772832452481	8.40015018290821	1/4	1	DLG3
Iron uptake and transport R-HSA-917937	0.113776026763749	2.72048575192794	3/31	1	LCN2;SLC40A1;HEPH
JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1 R-HSA-450321	0.560801586515275	1.25608817168549	1/21	1	MAPK10
Josephin domain DUBs R-HSA-5689877	1	0	0/6	1	
KEAP1-NFE2L2 pathway R-HSA-9755511	0.636375907140894	0.918663739278058	4/113	1	BCL2;NFKB1;RELA;SP1
KIT mutants bind TKIs R-HSA-9669921	1	0	0/1	1	
KSRP (KHSRP) binds and destabilizes mRNA R-HSA-450604	1	0	0/16	1	
KW2449-resistant FLT3 mutants R-HSA-9702569	1	0	0/0	1	
Keratan sulfate biosynthesis R-HSA-2022854	0.296787054223154	3.14858971930016	1/9	1	LUM
Keratan sulfate degradation R-HSA-2022857	0.239502850699597	4.19945228642086	1/7	1	LUM
Keratan sulfate/keratin metabolism R-HSA-1638074	0.374771865848215	2.28867747818447	1/12	1	LUM
Keratinization R-HSA-6805567	1	0	0/11	1	
Ketone body metabolism R-HSA-74182	1	0	0/1	1	
Killing mechanisms R-HSA-9664420	0.209145637683484	5.03980470623176	1/6	1	JUN
Kinesins R-HSA-983189	1	0	0/28	1	
L13a-mediated translational silencing of Ceruloplasmin expression R-HSA-156827	1	0	0/96	1	
LDL clearance R-HSA-8964038	1	0	0/8	1	
LDL remodeling R-HSA-8964041	1	0	0/3	1	
LGI-ADAM interactions R-HSA-5682910	1	0	0/1	1	
LGK974 inhibits PORCN R-HSA-5340573	1	0	0/0	1	
LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production R-HSA-3134973	0.177584765860863	6.30039417205647	1/5	1	CTNNB1
LTC4-CYSLTR mediated IL4 production R-HSA-9664535	1	0	0/2	1	
Lactose synthesis R-HSA-5653890	1	0	0/0	1	
Lagging Strand Synthesis R-HSA-69186	1	0	0/7	1	
Late Phase of HIV Life Cycle R-HSA-162599	1	0	0/70	1	
Late SARS-CoV-2 Infection Events R-HSA-9772573	1	0	0/33	1	
Late endosomal microautophagy R-HSA-9615710	0.465541769143033	1.67677413852692	1/16	1	VIM
Latent infection - Other responses of Mtb to phagocytosis R-HSA-1222499	1	0	0/0	1	
Leading Strand Synthesis R-HSA-69109	1	0	0/5	1	
Lectin pathway of complement activation R-HSA-166662	1	0	0/4	1	
Leishmania parasite growth and survival R-HSA-9664433	0.483042202954407	1.25776203717294	2/42	1	GNG11;GNAI2
Leishmania phagocytosis R-HSA-9664417	1	0	0/36	1	
Leukotriene receptors R-HSA-391906	1	0	0/1	1	
Lewis blood group biosynthesis R-HSA-9037629	1	0	0/3	1	
Ligand-receptor interactions R-HSA-5632681	1	0	0/5	1	
Linoleic acid (LA) metabolism R-HSA-2046105	1	0	0/3	1	
Lipid particle organization R-HSA-8964572	1	0	0/2	1	
Lipophagy R-HSA-9613354	1	0	0/4	1	
Listeria monocytogenes entry into host cells R-HSA-8876384	0.421924238356317	1.93565054567315	1/14	1	CTNNB1
Localization of the PINCH-ILK-PARVIN complex to focal adhesions R-HSA-446343	0.144772832452481	8.40015018290821	1/4	1	ITGB1
Long-term potentiation R-HSA-9620244	0.398807173584705	2.09732641777572	1/13	1	DLG3
Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling R-HSA-2644607	1	0	0/5	1	
Loss of MECP2 binding ability to 5hmC-DNA R-HSA-9022534	1	0	0/1	1	
Loss of MECP2 binding ability to 5mC-DNA R-HSA-9022538	1	0	0/3	1	
Loss of MECP2 binding ability to the NCoR/SMRT complex R-HSA-9022537	1	0	0/6	1	
Loss of Nlp from mitotic centrosomes R-HSA-380259	0.7566384761136	0.71507514891689	1/36	1	CDK1
Loss of function of MECP2 in Rett syndrome R-HSA-9005891	1	0	0/10	1	
Loss of phosphorylation of MECP2 at T308 R-HSA-9022535	1	0	0/3	1	
Loss of proteins required for interphase microtubule organization from the centrosome R-HSA-380284	0.7566384761136	0.71507514891689	1/36	1	CDK1
Lysine catabolism R-HSA-71064	1	0	0/6	1	
Lysosomal oligosaccharide catabolism R-HSA-8853383	1	0	0/2	1	
Lysosome Vesicle Biogenesis R-HSA-432720	1	0	0/24	1	
Lysosphingolipid and LPA receptors R-HSA-419408	1	0	0/2	1	
M Phase R-HSA-68886	0.99996904712452	0.0921747724383754	1/257	1	CDK1
M-decay: degradation of maternal mRNAs by maternally stored factors R-HSA-9820841	1	0	0/18	1	
MAP kinase activation R-HSA-450294	0.143837315811191	2.07542237032075	4/53	1	JUN;NFKB1;FOS;MAPK10
MAP2K and MAPK activation R-HSA-5674135	0.577723225612996	1.19598294436682	1/22	1	VWF
MAP3K8 (TPL2)-dependent MAPK1/3 activation R-HSA-5684264	0.398807173584705	2.09732641777572	1/13	1	NFKB1
MAPK family signaling cascades R-HSA-5683057	0.391382564666621	1.16891784807296	8/181	1	CDK1;DLG3;JUN;MMP2;PDGFRB;PDGFRA;VWF;ETV4
MAPK1 (ERK2) activation R-HSA-112411	1	0	0/8	1	
MAPK1/MAPK3 signaling R-HSA-5684996	0.722580501300229	0.825194802062792	5/156	1	CDK1;DLG3;PDGFRB;PDGFRA;VWF
MAPK3 (ERK1) activation R-HSA-110056	0.296787054223154	3.14858971930016	1/9	1	CDK1
MAPK6/MAPK4 signaling R-HSA-5687128	0.314966291422525	1.44504801805185	4/74	1	CDK1;JUN;MMP2;ETV4
MASTL Facilitates Mitotic Progression R-HSA-2465910	0.323800190925858	2.79824701465974	1/10	1	CDK1
MDK and PTN in ALK signaling R-HSA-9851151	1	0	0/1	1	
MECP2 regulates neuronal receptors and channels R-HSA-9022699	1	0	0/9	1	
MECP2 regulates transcription factors R-HSA-9022707	1	0	0/4	1	
MECP2 regulates transcription of genes involved in GABA signaling R-HSA-9022927	1	0	0/1	1	
MECP2 regulates transcription of neuronal ligands R-HSA-9022702	1	0	0/5	1	
MET Receptor Activation R-HSA-6806942	1	0	0/1	1	
MET activates PI3K/AKT signaling R-HSA-8851907	1	0	0/5	1	
MET activates PTPN11 R-HSA-8865999	1	0	0/4	1	
MET activates RAP1 and RAC1 R-HSA-8875555	1	0	0/7	1	
MET activates RAS signaling R-HSA-8851805	1	0	0/8	1	
MET receptor recycling R-HSA-8875656	1	0	0/7	1	
MGMT-mediated DNA damage reversal R-HSA-5657655	1	0	0/0	1	
MHC class II antigen presentation R-HSA-2132295	0.92578612984158	0.382078377859978	1/66	1	HLA-DPB1
MITF-M-dependent gene expression R-HSA-9856651	0.543603051461167	1.11659764958689	2/47	1	BCL2;CTNNB1
MITF-M-regulated melanocyte development R-HSA-9730414	0.711315050881426	0.806909196629398	2/64	1	BCL2;CTNNB1
MPS I - Hurler syndrome R-HSA-2206302	1	0	0/1	1	
MPS II - Hunter syndrome R-HSA-2206296	1	0	0/0	1	
MPS IIIA - Sanfilippo syndrome A R-HSA-2206307	1	0	0/1	1	
MPS IIIB - Sanfilippo syndrome B R-HSA-2206282	1	0	0/1	1	
MPS IIIC - Sanfilippo syndrome C R-HSA-2206291	1	0	0/1	1	
MPS IIID - Sanfilippo syndrome D R-HSA-2206305	1	0	0/1	1	
MPS IV - Morquio syndrome A R-HSA-2206290	1	0	0/0	1	
MPS IV - Morquio syndrome B R-HSA-2206308	1	0	0/0	1	
MPS IX - Natowicz syndrome R-HSA-2206280	1	0	0/0	1	
MPS VI - Maroteaux-Lamy syndrome R-HSA-2206285	1	0	0/0	1	
MPS VII - Sly syndrome R-HSA-2206292	1	0	0/0	1	
MTF1 activates gene expression R-HSA-5660489	1	0	0/0	1	
MTOR signalling R-HSA-165159	0.736672477966199	0.758799240405093	1/34	1	STK11
Macroautophagy R-HSA-1632852	0.962290287790349	0.30152720177856	1/83	1	VIM
Major pathway of rRNA processing in the nucleolus and cytosol R-HSA-6791226	1	0	0/118	1	
Malate-aspartate shuttle R-HSA-9856872	1	0	0/3	1	
Manipulation of host energy metabolism R-HSA-9636667	1	0	0/2	1	
Masitinib-resistant KIT mutants R-HSA-9669924	1	0	0/1	1	
