p.value	odds_ratio	overlap	adj_p.value	genes
Formation of the ternary complex, and subsequently, the 43S complex R-HSA-72695	1	0	0/43	1	
Formation of the ureteric bud R-HSA-9830674	1	0	0/8	1	
Formation of tubulin folding intermediates by CCT/TriC R-HSA-389960	1	0	0/26	1	
Formation of xylulose-5-phosphate R-HSA-5661270	1	0	0/1	1	
Free fatty acid receptors R-HSA-444209	1	0	0/0	1	
Free fatty acids regulate insulin secretion R-HSA-400451	1	0	0/4	1	
Frs2-mediated activation R-HSA-170968	1	0	0/7	1	
Fructose biosynthesis R-HSA-5652227	1	0	0/1	1	
Fructose catabolism R-HSA-70350	1	0	0/2	1	
Fructose metabolism R-HSA-5652084	1	0	0/3	1	
G alpha (q) signalling events R-HSA-416476	0.425453237606594	1.28190992306224	3/78	1	GNB2;GHRL;ANXA1
G alpha (s) signalling events R-HSA-418555	0.760432204684361	0.7060603571744	1/46	1	GNB2
G alpha (z) signalling events R-HSA-418597	0.539077864968528	1.3308330535302	1/25	1	GNB2
G beta:gamma signalling through BTK R-HSA-8964315	0.242905995435717	4.00656868135255	1/9	1	GNB2
G beta:gamma signalling through PI3Kgamma R-HSA-392451	0.371318268662442	2.28665514754916	1/15	1	GNB2
G beta:gamma signalling through PLC beta R-HSA-418217	0.219107742800551	4.57941075774204	1/8	1	GNB2
G protein gated Potassium channels R-HSA-1296059	0.288365431745851	3.20406387724278	1/11	1	GNB2
G-protein activation R-HSA-202040	0.331116137121452	2.66887927516196	1/13	1	GNB2
G-protein beta:gamma signalling R-HSA-397795	0.112156566647182	3.79370227959189	2/19	1	GNB2;CDC42
G-protein mediated events R-HSA-112040	1	0	0/30	1	
G1/S DNA Damage Checkpoints R-HSA-69615	0.863661088983754	0.502009888541485	1/64	1	CCNA2
G2/M Transition R-HSA-69275	0.581774901919317	0.988081842584339	4/133	1	CDK1;CCNA2;MAPRE1;CEP78
GAB1 signalosome R-HSA-180292	1	0	0/15	1	
GABA B receptor activation R-HSA-977444	0.427170246365634	1.88200018344424	1/18	1	GNB2
GABA receptor activation R-HSA-977443	0.427170246365634	1.88200018344424	1/18	1	GNB2
GABA synthesis R-HSA-888568	1	0	0/0	1	
GABA synthesis, release, reuptake and degradation R-HSA-888590	0.169262925120966	6.41229475066507	1/6	1	VAMP2
GDP-fucose biosynthesis R-HSA-6787639	1	0	0/1	1	
GLI proteins bind promoters of Hh responsive genes to promote transcription R-HSA-5635851	1	0	0/7	1	
GLI3 is processed to GLI3R by the proteasome R-HSA-5610785	1	0	0/59	1	
GP1b-IX-V activation signalling R-HSA-430116	0.242905995435717	4.00656868135255	1/9	1	GP1BA
GPER1 signaling R-HSA-9634597	0.494053866191027	1.52202475174719	1/22	1	GNB2
GPVI-mediated activation cascade R-HSA-114604	0.55318421545593	1.27728821101974	1/26	1	CDC42
GRB2 events in EGFR signaling R-HSA-179812	1	0	0/13	1	
GRB2 events in ERBB2 signaling R-HSA-1963640	1	0	0/11	1	
GRB2:SOS provides linkage to MAPK signaling for Integrins  R-HSA-354194	1	0	0/7	1	
GRB7 events in ERBB2 signaling R-HSA-1306955	1	0	0/2	1	
GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2 R-HSA-9762114	1	0	0/51	1	
GTP hydrolysis and joining of the 60S ribosomal subunit R-HSA-72706	1	0	0/95	1	
Gain-of-function MRAS complexes activate RAF signaling R-HSA-9726842	1	0	0/5	1	
Galactose catabolism R-HSA-70370	1	0	0/1	1	
Gamma carboxylation, hypusinylation, hydroxylation, and arylsulfatase activation R-HSA-163841	1	0	0/21	1	
Gamma-carboxylation of protein precursors R-HSA-159740	1	0	0/3	1	
Gamma-carboxylation, transport, and amino-terminal cleavage of proteins R-HSA-159854	1	0	0/4	1	
Gap junction assembly R-HSA-190861	1	0	0/21	1	
Gap junction degradation R-HSA-190873	1	0	0/9	1	
Gap junction trafficking R-HSA-190828	1	0	0/29	1	
Gap junction trafficking and regulation R-HSA-157858	1	0	0/30	1	
Gap-filling DNA repair synthesis and ligation in GG-NER R-HSA-5696397	1	0	0/12	1	
Gap-filling DNA repair synthesis and ligation in TC-NER R-HSA-6782210	1	0	0/34	1	
Gastrin-CREB signalling pathway via PKC and MAPK R-HSA-881907	1	0	0/16	1	
Gastrulation R-HSA-9758941	1	0	0/87	1	
Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation R-HSA-8950505	0.47809710350936	1.59852000850236	1/21	1	CDC42
Gene expression (Transcription) R-HSA-74160	0.497658652201512	1.02327777197158	24/775	1	CDK1;CCNA2;TFDP1;E2F1;H2BC13;H2BC17;H3C1;H2BC12;H2AC8;H2BC14;CDC7;HDAC3;NFKB1;RELA;PPARA;MTA1;GATAD2A;STAT1;E2F5;E2F4;EHMT2;HCFC1;GP1BA;SPI1
Generation of second messenger molecules R-HSA-202433	0.524529899197712	1.38901487616444	1/24	1	CD3D
Generic Transcription Pathway R-HSA-212436	0.311636433992014	1.15301265761809	22/645	1	CDK1;CCNA2;TFDP1;E2F1;H2BC13;H2BC17;H3C1;H2BC12;H2AC8;H2BC14;CDC7;HDAC3;NFKB1;RELA;PPARA;GATAD2A;STAT1;E2F5;E2F4;EHMT2;GP1BA;SPI1
Germ layer formation at gastrulation R-HSA-9754189	1	0	0/11	1	
Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399	1	0	0/39	1	
Glucagon signaling in metabolic regulation R-HSA-163359	0.409122587631764	2.00003463165419	1/17	1	GNB2
Glucagon-like Peptide-1 (GLP1) regulates insulin secretion R-HSA-381676	0.409122587631764	2.00003463165419	1/17	1	GNB2
Glucagon-type ligand receptors R-HSA-420092	0.351526138395097	2.4631234253845	1/14	1	GNB2
Glucocorticoid biosynthesis R-HSA-194002	1	0	0/1	1	
Gluconeogenesis R-HSA-70263	1	0	0/11	1	
Glucose metabolism R-HSA-70326	1	0	0/36	1	
Glucuronidation R-HSA-156588	1	0	0/2	1	
Glutamate Neurotransmitter Release Cycle R-HSA-210500	0.265984697433587	3.56074569329776	1/10	1	VAMP2
Glutamate and glutamine metabolism R-HSA-8964539	1	0	0/4	1	
Glutamate binding, activation of AMPA receptors and synaptic plasticity R-HSA-399721	1	0	0/14	1	
Glutathione conjugation R-HSA-156590	1	0	0/22	1	
Glutathione synthesis and recycling R-HSA-174403	1	0	0/9	1	
Glycerophospholipid biosynthesis R-HSA-1483206	0.711076675005716	0.815925259643117	1/40	1	LPCAT1
Glycerophospholipid catabolism R-HSA-6814848	1	0	0/0	1	
Glycine degradation R-HSA-6783984	1	0	0/4	1	
Glycogen breakdown (glycogenolysis) R-HSA-70221	1	0	0/7	1	
Glycogen metabolism R-HSA-8982491	1	0	0/12	1	
Glycogen storage disease type 0 (liver GYS2) R-HSA-3858516	1	0	0/0	1	
Glycogen storage disease type 0 (muscle GYS1) R-HSA-3828062	1	0	0/2	1	
Glycogen storage disease type II (GAA) R-HSA-5357609	1	0	0/1	1	
Glycogen storage disease type IV (GBE1) R-HSA-3878781	1	0	0/0	1	
Glycogen storage disease type Ia (G6PC) R-HSA-3274531	1	0	0/0	1	
Glycogen storage disease type Ib (SLC37A4) R-HSA-3229133	1	0	0/1	1	
Glycogen storage disease type XV (GYG1) R-HSA-3814836	1	0	0/2	1	
Glycogen storage diseases R-HSA-3229121	1	0	0/8	1	
Glycogen synthesis R-HSA-3322077	1	0	0/7	1	
Glycolysis R-HSA-70171	1	0	0/32	1	
Glycoprotein hormones R-HSA-209822	1	0	0/3	1	
Glycosaminoglycan metabolism R-HSA-1630316	0.719952191732563	0.795326054757542	1/41	1	B4GALT2
Glycosphingolipid biosynthesis R-HSA-9840309	1	0	0/5	1	
Glycosphingolipid catabolism R-HSA-9840310	1	0	0/14	1	
Glycosphingolipid metabolism R-HSA-1660662	1	0	0/19	1	
Glycosphingolipid transport R-HSA-9845576	1	0	0/2	1	
Glyoxylate metabolism and glycine degradation R-HSA-389661	1	0	0/8	1	
Golgi Cisternae Pericentriolar Stack Reorganization R-HSA-162658	0.219107742800551	4.57941075774204	1/8	1	CDK1
Golgi-to-ER retrograde transport R-HSA-8856688	0.650052482368673	0.909346948967421	2/72	1	KIF2A;COPB1
Growth hormone receptor signaling R-HSA-982772	0.164450951642977	2.92804075517087	2/24	1	STAT1;STAT3
HCN channels R-HSA-1296061	1	0	0/0	1	
HDL assembly R-HSA-8963896	1	0	0/8	1	
HDL clearance R-HSA-8964011	1	0	0/2	1	
HDL remodeling R-HSA-8964058	1	0	0/7	1	
HDMs demethylate histones R-HSA-3214842	0.682741498102979	0.884587686522424	1/37	1	H3C1
HDR through Homologous Recombination (HRR) R-HSA-5685942	1	0	0/31	1	
HDR through MMEJ (alt-NHEJ) R-HSA-5685939	1	0	0/6	1	
HDR through Single Strand Annealing (SSA) R-HSA-5685938	1	0	0/15	1	
HHAT G278V doesn't palmitoylate Hh-Np R-HSA-5658034	1	0	0/2	1	
HIV Infection R-HSA-162906	0.666556088686683	0.881676294984828	4/148	1	AP1M1;AP1S1;CD8B;CCR5
HIV Life Cycle R-HSA-162587	0.914934778427329	0.40390749383904	1/79	1	CCR5
HIV Transcription Elongation R-HSA-167169	1	0	0/26	1	
HIV Transcription Initiation R-HSA-167161	1	0	0/29	1	
HIV elongation arrest and recovery R-HSA-167287	1	0	0/24	1	
HS-GAG biosynthesis R-HSA-2022928	1	0	0/4	1	
HS-GAG degradation R-HSA-2024096	1	0	0/8	1	
HSF1 activation R-HSA-3371511	1	0	0/20	1	
HSF1-dependent transactivation R-HSA-3371571	1	0	0/28	1	
HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand R-HSA-3371497	1	0	0/46	1	
Hedgehog 'off' state R-HSA-5610787	1	0	0/91	1	
Hedgehog 'on' state R-HSA-5632684	1	0	0/69	1	
Hedgehog ligand biogenesis R-HSA-5358346	1	0	0/57	1	
Heme biosynthesis R-HSA-189451	1	0	0/5	1	
Heme degradation R-HSA-189483	1	0	0/9	1	
Heme signaling R-HSA-9707616	0.389102748052683	1.52634170734515	2/44	1	HDAC3;PPARA
Hemostasis R-HSA-109582	0.721160663849306	0.848853275333039	8/305	1	GNB2;H3C1;CDC42;INPP5D;KIF2A;PFN1;IRF1;GP1BA
Heparan sulfate/heparin (HS-GAG) metabolism R-HSA-1638091	1	0	0/14	1	
Hereditary fructose intolerance R-HSA-5657560	1	0	0/0	1	
Hh mutants abrogate ligand secretion R-HSA-5387390	1	0	0/56	1	
Hh mutants are degraded by ERAD R-HSA-5362768	1	0	0/54	1	
Highly calcium permeable nicotinic acetylcholine receptors R-HSA-629597	1	0	0/3	1	
Highly calcium permeable postsynaptic nicotinic acetylcholine receptors R-HSA-629594	1	0	0/3	1	
Highly sodium permeable postsynaptic acetylcholine nicotinic receptors R-HSA-629587	1	0	0/3	1	
Histamine receptors R-HSA-390650	1	0	0/0	1	
Histidine catabolism R-HSA-70921	0.116263980170045	10.686886668013	1/4	1	FTCD
Homologous DNA Pairing and Strand Exchange R-HSA-5693579	1	0	0/18	1	
Hormone ligand-binding receptors R-HSA-375281	1	0	0/2	1	
Host Interactions of HIV factors R-HSA-162909	0.557196833016728	1.04049370966662	3/95	1	AP1M1;AP1S1;CD8B
HuR (ELAVL1) binds and stabilizes mRNA R-HSA-450520	0.194567694860967	5.34322317913915	1/7	1	ELAVL1
Hyaluronan biosynthesis and export R-HSA-2142850	1	0	0/0	1	
Hyaluronan metabolism R-HSA-2142845	1	0	0/4	1	
Hyaluronan uptake and degradation R-HSA-2160916	1	0	0/4	1	
Hydrolysis of LPC R-HSA-1483115	1	0	0/4	1	
Hydrolysis of LPE R-HSA-1483152	1	0	0/0	1	
Hydroxycarboxylic acid-binding receptors R-HSA-3296197	1	0	0/0	1	
Hypusine synthesis from eIF5A-lysine R-HSA-204626	1	0	0/4	1	
IFNG signaling activates MAPKs R-HSA-9732724	1	0	0/8	1	
IGF1R signaling cascade R-HSA-2428924	0.566862249676667	1.22786129710518	1/27	1	FGF5
IKBKB deficiency causes SCID R-HSA-5602636	1	0	0/3	1	
IKBKG deficiency causes anhidrotic ectodermal dysplasia with immunodeficiency (EDA-ID) (via TLR) R-HSA-5603027	1	0	0/3	1	
IKK complex recruitment mediated by RIP1 R-HSA-937041	1	0	0/20	1	
IL-6-type cytokine receptor ligand interactions R-HSA-6788467	0.310069139133716	2.91223689743989	1/12	1	TYK2
IRAK1 recruits IKK complex R-HSA-937039	1	0	0/11	1	
IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation R-HSA-975144	1	0	0/11	1	
IRAK2 mediated activation of TAK1 complex R-HSA-937042	1	0	0/9	1	
IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation R-HSA-975163	1	0	0/12	1	
IRAK4 deficiency (TLR2/4) R-HSA-5603041	1	0	0/13	1	
IRAK4 deficiency (TLR5) R-HSA-5603037	1	0	0/1	1	
IRE1alpha activates chaperones R-HSA-381070	1	0	0/24	1	
IRF3 mediated activation of type 1 IFN R-HSA-1606341	1	0	0/3	1	
IRF3-mediated induction of type I IFN R-HSA-3270619	1	0	0/6	1	
IRS activation R-HSA-74713	1	0	0/4	1	
IRS-mediated signalling R-HSA-112399	0.539077864968528	1.3308330535302	1/25	1	FGF5
IRS-related events triggered by IGF1R R-HSA-2428928	0.566862249676667	1.22786129710518	1/27	1	FGF5
ISG15 antiviral mechanism R-HSA-1169408	0.701922226532172	0.837608397236777	1/39	1	STAT1
Imatinib-resistant KIT mutants R-HSA-9669917	1	0	0/1	1	
Imatinib-resistant PDGFR mutants R-HSA-9674396	1	0	0/1	1	
Impaired BRCA2 binding to PALB2 R-HSA-9709603	1	0	0/14	1	
Impaired BRCA2 binding to RAD51 R-HSA-9709570	1	0	0/13	1	
Impaired BRCA2 binding to SEM1 (DSS1) R-HSA-9763198	1	0	0/1	1	
Impaired BRCA2 translocation to the nucleus R-HSA-9709275	1	0	0/1	1	
Inactivation of APC/C via direct inhibition of the APC/C complex R-HSA-141430	0.427170246365634	1.88200018344424	1/18	1	BUB3
Inactivation of CDC42 and RAC1 R-HSA-428543	0.143169804536155	8.01619116439233	1/5	1	CDC42
Inactivation, recovery and regulation of the phototransduction cascade R-HSA-2514859	1	0	0/9	1	
Incretin synthesis, secretion, and inactivation R-HSA-400508	0.288365431745851	3.20406387724278	1/11	1	DPP4
Induction of Cell-Cell Fusion R-HSA-9733458	1	0	0/4	1	
Infection with Mycobacterium tuberculosis R-HSA-9635486	1	0	0/16	1	
Influenza Infection R-HSA-168255	1	0	0/119	1	
Influenza Viral RNA Transcription and Replication R-HSA-168273	1	0	0/106	1	
Influenza Virus Induced Apoptosis R-HSA-168277	1	0	0/1	1	
Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits R-HSA-997272	0.288365431745851	3.20406387724278	1/11	1	GNB2
Inhibition of Host mRNA Processing and RNA Silencing R-HSA-168315	1	0	0/0	1	
Inhibition of PKR R-HSA-169131	1	0	0/1	1	
Inhibition of Signaling by Overexpressed EGFR R-HSA-5638303	1	0	0/8	1	
Inhibition of TSC complex formation by PKB R-HSA-165181	1	0	0/3	1	
Inhibition of membrane repair R-HSA-9635644	1	0	0/1	1	
Inhibition of nitric oxide production R-HSA-9636249	1	0	0/3	1	
Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components R-HSA-141405	0.427170246365634	1.88200018344424	1/18	1	BUB3
Initial triggering of complement R-HSA-166663	0.288365431745851	3.20406387724278	1/11	1	C3
Initiation of Nuclear Envelope (NE) Reformation R-HSA-2995383	0.219107742800551	4.57941075774204	1/8	1	CDK1
InlA-mediated entry of Listeria monocytogenes into host cells R-HSA-8876493	1	0	0/8	1	
InlB-mediated entry of Listeria monocytogenes into host cell R-HSA-8875360	0.265984697433587	3.56074569329776	1/10	1	CBL
Innate Immune System R-HSA-168249	0.887390759424297	0.723104954614868	12/522	1	C3;NFKB1;RELA;LPCAT1;AP1M1;CDC42;COPB1;CTSZ;RELB;IL1B;NFKB2;CPN2
Inositol transporters R-HSA-429593	1	0	0/0	1	
Insertion of tail-anchored proteins into the endoplasmic reticulum membrane R-HSA-9609523	0.331116137121452	2.66887927516196	1/13	1	VAMP2
Insulin effects increased synthesis of Xylulose-5-Phosphate R-HSA-163754	1	0	0/2	1	
Insulin processing R-HSA-264876	0.219107742800551	4.57941075774204	1/8	1	VAMP2
Insulin receptor recycling R-HSA-77387	1	0	0/16	1	
Insulin receptor signalling cascade R-HSA-74751	0.592984590746919	1.13959678006566	1/29	1	FGF5
Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA R-HSA-428359	1	0	0/0	1	
Integration of provirus R-HSA-162592	1	0	0/7	1	
Integration of viral DNA into host genomic DNA R-HSA-175567	1	0	0/3	1	
Integrin cell surface interactions R-HSA-216083	1	0	0/50	1	
Integrin signaling R-HSA-354192	1	0	0/14	1	
Interaction With Cumulus Cells And The Zona Pellucida R-HSA-2534343	1	0	0/3	1	
Interaction between PHLDA1 and AURKA R-HSA-8854521	1	0	0/2	1	
Interactions of Rev with host cellular proteins R-HSA-177243	1	0	0/14	1	
Interactions of Tat with host cellular proteins R-HSA-176034	1	0	0/2	1	
Interactions of Vpr with host cellular proteins R-HSA-176033	1	0	0/14	1	
Interconversion of 2-oxoglutarate and 2-hydroxyglutarate R-HSA-880009	1	0	0/3	1	
Interconversion of nucleotide di- and triphosphates R-HSA-499943	0.310069139133716	2.91223689743989	1/12	1	NME1
Interconversion of polyamines R-HSA-351200	1	0	0/0	1	
Interferon Signaling R-HSA-913531	0.480600178027964	1.09115377540303	6/182	1	CDK1;STAT1;STAT3;TYK2;IRF8;IRF1
Interferon gamma signaling R-HSA-877300	0.266552678900415	1.72514198601905	3/59	1	STAT1;IRF8;IRF1
Interleukin-1 family signaling R-HSA-446652	0.277052625296205	1.45424191170868	5/116	1	NFKB1;RELA;STAT3;IL1B;NFKB2
Interleukin-1 signaling R-HSA-9020702	0.341209557879043	1.38342893029523	4/97	1	NFKB1;RELA;IL1B;NFKB2
Interleukin-12 signaling R-HSA-9020591	0.208771518080006	2.47520065853483	2/28	1	CDC42;TYK2
Interleukin-15 signaling R-HSA-8983432	0.242905995435717	4.00656868135255	1/9	1	STAT3
Interleukin-17 signaling R-HSA-448424	0.807532073981004	0.609923680575005	1/53	1	NFKB1
Interleukin-18 signaling R-HSA-9012546	1	0	0/4	1	
Interleukin-2 signaling R-HSA-9020558	1	0	0/8	1	
Interleukin-33 signaling R-HSA-9014843	1	0	0/1	1	
Interleukin-36 pathway R-HSA-9014826	1	0	0/1	1	
Interleukin-37 signaling R-HSA-9008059	0.288365431745851	3.20406387724278	1/11	1	STAT3
Interleukin-38 signaling R-HSA-9007892	1	0	0/2	1	
Interleukin-7 signaling R-HSA-1266695	0.265554842205604	2.07354981970465	2/33	1	H3C1;STAT3
Intestinal absorption R-HSA-8963676	1	0	0/2	1	
Intestinal hexose absorption R-HSA-8981373	1	0	0/2	1	
Intestinal infectious diseases R-HSA-8942233	1	0	0/0	1	
Intestinal lipid absorption R-HSA-8963678	1	0	0/0	1	
Intestinal saccharidase deficiencies R-HSA-5659898	1	0	0/1	1	
Intra-Golgi and retrograde Golgi-to-ER traffic R-HSA-6811442	0.397191527958886	1.27123457662277	4/105	1	KIF2A;COPB1;MAN2A2;COG1
Intra-Golgi traffic R-HSA-6811438	0.175378720698121	2.80010201131709	2/25	1	MAN2A2;COG1
Intracellular metabolism of fatty acids regulates insulin secretion R-HSA-434313	1	0	0/1	1	
Intracellular oxygen transport R-HSA-8981607	1	0	0/0	1	
Intracellular signaling by second messengers R-HSA-9006925	0.815231358289032	0.723299268874493	5/222	1	FGF5;HDAC3;MTA1;GATAD2A;PIP5K1A
Intraflagellar transport R-HSA-5620924	1	0	0/30	1	
Intrinsic Pathway for Apoptosis R-HSA-109606	0.107418784437921	2.77455680257967	3/38	1	TFDP1;E2F1;STAT3
Intrinsic Pathway of Fibrin Clot Formation R-HSA-140837	0.310069139133716	2.91223689743989	1/12	1	GP1BA
Invadopodia formation R-HSA-8941237	1	0	0/3	1	
Inwardly rectifying K+ channels R-HSA-1296065	0.331116137121452	2.66887927516196	1/13	1	GNB2
Ion channel transport R-HSA-983712	0.890575988702246	0.450999629139426	1/71	1	TRPV1
Ion homeostasis R-HSA-5578775	1	0	0/27	1	
Ion influx/efflux at host-pathogen interface R-HSA-6803544	1	0	0/2	1	
Ion transport by P-type ATPases R-HSA-936837	1	0	0/19	1	
Ionotropic activity of kainate receptors R-HSA-451306	1	0	0/4	1	
Iron uptake and transport R-HSA-917937	1	0	0/31	1	
JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1 R-HSA-450321	1	0	0/21	1	
Josephin domain DUBs R-HSA-5689877	1	0	0/6	1	
KEAP1-NFE2L2 pathway R-HSA-9755511	0.865161542913499	0.56739714662136	2/113	1	NFKB1;RELA
KIT mutants bind TKIs R-HSA-9669921	1	0	0/1	1	
KSRP (KHSRP) binds and destabilizes mRNA R-HSA-450604	1	0	0/16	1	
KW2449-resistant FLT3 mutants R-HSA-9702569	1	0	0/0	1	
Keratan sulfate biosynthesis R-HSA-2022854	0.242905995435717	4.00656868135255	1/9	1	B4GALT2
Keratan sulfate degradation R-HSA-2022857	1	0	0/7	1	
Keratan sulfate/keratin metabolism R-HSA-1638074	0.310069139133716	2.91223689743989	1/12	1	B4GALT2
Keratinization R-HSA-6805567	1	0	0/11	1	
Kidney development R-HSA-9830369	1	0	0/21	1	
Killing mechanisms R-HSA-9664420	1	0	0/6	1	
Kinesins R-HSA-983189	0.580124869365433	1.18209488026364	1/28	1	KIF2A
L13a-mediated translational silencing of Ceruloplasmin expression R-HSA-156827	1	0	0/96	1	
L1CAM interactions R-HSA-373760	0.634684210192749	0.936572547329501	2/70	1	SPTBN2;SCN8A
LDL clearance R-HSA-8964038	1	0	0/8	1	
LDL remodeling R-HSA-8964041	1	0	0/3	1	
LGI-ADAM interactions R-HSA-5682910	1	0	0/1	1	
LGK974 inhibits PORCN R-HSA-5340573	1	0	0/0	1	
LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production R-HSA-3134973	1	0	0/5	1	
LTC4-CYSLTR mediated IL4 production R-HSA-9664535	1	0	0/2	1	
Lactose synthesis R-HSA-5653890	1	0	0/0	1	
Lagging Strand Synthesis R-HSA-69186	1	0	0/7	1	
Laminin interactions R-HSA-3000157	1	0	0/17	1	
Late Phase of HIV Life Cycle R-HSA-162599	1	0	0/70	1	
Late SARS-CoV-2 Infection Events R-HSA-9772573	1	0	0/33	1	
Late endosomal microautophagy R-HSA-9615710	1	0	0/16	1	
Latent infection - Other responses of Mtb to phagocytosis R-HSA-1222499	1	0	0/0	1	
Leading Strand Synthesis R-HSA-69109	1	0	0/5	1	
Lectin pathway of complement activation R-HSA-166662	1	0	0/4	1	
Leishmania parasite growth and survival R-HSA-9664433	0.728557208074531	0.775731488317379	1/42	1	GNB2
Leishmania phagocytosis R-HSA-9664417	0.672697020436742	0.910090238988284	1/36	1	CDC42
Leukotriene receptors R-HSA-391906	1	0	0/1	1	
Lewis blood group biosynthesis R-HSA-9037629	1	0	0/3	1	
Ligand-receptor interactions R-HSA-5632681	1	0	0/5	1	
Linoleic acid (LA) metabolism R-HSA-2046105	1	0	0/3	1	
Lipid particle organization R-HSA-8964572	1	0	0/2	1	
Lipophagy R-HSA-9613354	1	0	0/4	1	
Listeria monocytogenes entry into host cells R-HSA-8876384	0.351526138395097	2.4631234253845	1/14	1	CBL
Localization of the PINCH-ILK-PARVIN complex to focal adhesions R-HSA-446343	1	0	0/4	1	
Long-term potentiation R-HSA-9620244	1	0	0/13	1	
Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling R-HSA-2644607	1	0	0/5	1	
Loss of Function of SMAD2/3 in Cancer R-HSA-3304349	1	0	0/7	1	
Loss of Function of SMAD4 in Cancer R-HSA-3304347	1	0	0/3	1	
Loss of Function of TGFBR1 in Cancer R-HSA-3656534	1	0	0/7	1	
Loss of Function of TGFBR2 in Cancer R-HSA-3642278	1	0	0/3	1	
Loss of Function of TP53 in Cancer R-HSA-9723907	1	0	0/1	1	
Loss of MECP2 binding ability to 5hmC-DNA R-HSA-9022534	1	0	0/1	1	
Loss of MECP2 binding ability to 5mC-DNA R-HSA-9022538	1	0	0/3	1	
Loss of MECP2 binding ability to the NCoR/SMRT complex R-HSA-9022537	0.169262925120966	6.41229475066507	1/6	1	HDAC3
Loss of function of MECP2 in Rett syndrome R-HSA-9005891	0.265984697433587	3.56074569329776	1/10	1	HDAC3
Loss of function of TP53 in cancer due to loss of tetramerization ability R-HSA-9723905	1	0	0/1	1	
Loss of phosphorylation of MECP2 at T308 R-HSA-9022535	1	0	0/3	1	
Lysine catabolism R-HSA-71064	1	0	0/6	1	
Lysosomal oligosaccharide catabolism R-HSA-8853383	1	0	0/2	1	
Lysosphingolipid and LPA receptors R-HSA-419408	1	0	0/2	1	
M-decay: degradation of maternal mRNAs by maternally stored factors R-HSA-9820841	1	0	0/18	1	
MAP kinase activation R-HSA-450294	0.807532073981004	0.609923680575005	1/53	1	NFKB1
MAP2K and MAPK activation R-HSA-5674135	1	0	0/22	1	
MAP3K8 (TPL2)-dependent MAPK1/3 activation R-HSA-5684264	0.331116137121452	2.66887927516196	1/13	1	NFKB1
MAPK family signaling cascades R-HSA-5683057	0.65224788753611	0.901647172877396	5/181	1	CDK1;FGF5;SPTBN2;CDC42;TYK2
MAPK targets/ Nuclear events mediated by MAP kinases R-HSA-450282	1	0	0/25	1	
MAPK1 (ERK2) activation R-HSA-112411	0.219107742800551	4.57941075774204	1/8	1	TYK2
MAPK1/MAPK3 signaling R-HSA-5684996	0.706762698180011	0.833510831266915	4/156	1	CDK1;FGF5;SPTBN2;TYK2
MAPK6/MAPK4 signaling R-HSA-5687128	0.664908548813934	0.883633482273764	2/74	1	CDK1;CDC42
MASTL Facilitates Mitotic Progression R-HSA-2465910	0.265984697433587	3.56074569329776	1/10	1	CDK1
MDK and PTN in ALK signaling R-HSA-9851151	1	0	0/1	1	
MECP2 regulates neuronal receptors and channels R-HSA-9022699	1	0	0/9	1	
MECP2 regulates transcription factors R-HSA-9022707	1	0	0/4	1	
MECP2 regulates transcription of genes involved in GABA signaling R-HSA-9022927	1	0	0/1	1	
MECP2 regulates transcription of neuronal ligands R-HSA-9022702	1	0	0/5	1	
MET Receptor Activation R-HSA-6806942	1	0	0/1	1	
MET activates PI3K/AKT signaling R-HSA-8851907	1	0	0/5	1	
MET activates PTK2 signaling R-HSA-8874081	1	0	0/19	1	
MET activates PTPN11 R-HSA-8865999	1	0	0/4	1	
MET activates RAP1 and RAC1 R-HSA-8875555	1	0	0/7	1	
MET activates RAS signaling R-HSA-8851805	1	0	0/8	1	
MET interacts with TNS proteins R-HSA-8875513	1	0	0/2	1	
MET promotes cell motility R-HSA-8875878	1	0	0/25	1	
MET receptor recycling R-HSA-8875656	1	0	0/7	1	
MGMT-mediated DNA damage reversal R-HSA-5657655	1	0	0/0	1	
MITF-M-dependent gene expression R-HSA-9856651	1	0	0/47	1	
MITF-M-regulated melanocyte development R-HSA-9730414	1	0	0/64	1	
MPS I - Hurler syndrome R-HSA-2206302	1	0	0/1	1	
MPS II - Hunter syndrome R-HSA-2206296	1	0	0/0	1	
MPS IIIA - Sanfilippo syndrome A R-HSA-2206307	1	0	0/1	1	
MPS IIIB - Sanfilippo syndrome B R-HSA-2206282	1	0	0/1	1	
MPS IIIC - Sanfilippo syndrome C R-HSA-2206291	1	0	0/1	1	
MPS IIID - Sanfilippo syndrome D R-HSA-2206305	1	0	0/1	1	
MPS IV - Morquio syndrome A R-HSA-2206290	1	0	0/0	1	
