p.value	odds_ratio	overlap	adj_p.value	genes
Generation of second messenger molecules R-HSA-202433	0.602334189032362	1.11399051059428	1/24	1	CD3D
Generic Transcription Pathway R-HSA-212436	0.467460613519128	1.03885720647654	25/645	1	CCNA2;YWHAB;TFDP1;E2F1;SUPT4H1;POLR2K;POLR2L;H2BC17;H3C1;H2BC12;H2AC7;H2AC8;H2BC14;H2BC3;RPA3;CDC7;YWHAQ;MAPK1;LAMTOR1;STAT1;SUMO1;PCNA;MYC;E2F4;PRELID1
Germ layer formation at gastrulation R-HSA-9754189	1	0	0/11	1	
Glucagon signaling in metabolic regulation R-HSA-163359	1	0	0/17	1	
Glucagon-like Peptide-1 (GLP1) regulates insulin secretion R-HSA-381676	1	0	0/17	1	
Glucagon-type ligand receptors R-HSA-420092	1	0	0/14	1	
Glucocorticoid biosynthesis R-HSA-194002	1	0	0/1	1	
Gluconeogenesis R-HSA-70263	1	0	0/11	1	
Glucose metabolism R-HSA-70326	0.749756698012414	0.729847371203816	1/36	1	SEC13
Glucuronidation R-HSA-156588	1	0	0/2	1	
Glutamate Neurotransmitter Release Cycle R-HSA-210500	1	0	0/10	1	
Glutamate and glutamine metabolism R-HSA-8964539	1	0	0/4	1	
Glutamate binding, activation of AMPA receptors and synaptic plasticity R-HSA-399721	1	0	0/14	1	
Glutathione conjugation R-HSA-156590	1	0	0/22	1	
Glutathione synthesis and recycling R-HSA-174403	1	0	0/9	1	
Glycerophospholipid biosynthesis R-HSA-1483206	0.447343229673137	1.35215173083541	2/40	1	PLD6;CDIPT
Glycerophospholipid catabolism R-HSA-6814848	1	0	0/0	1	
Glycine degradation R-HSA-6783984	1	0	0/4	1	
Glycogen breakdown (glycogenolysis) R-HSA-70221	1	0	0/7	1	
Glycogen metabolism R-HSA-8982491	1	0	0/12	1	
Glycogen storage disease type 0 (liver GYS2) R-HSA-3858516	1	0	0/0	1	
Glycogen storage disease type 0 (muscle GYS1) R-HSA-3828062	1	0	0/2	1	
Glycogen storage disease type II (GAA) R-HSA-5357609	1	0	0/1	1	
Glycogen storage disease type IV (GBE1) R-HSA-3878781	1	0	0/0	1	
Glycogen storage disease type Ia (G6PC) R-HSA-3274531	1	0	0/0	1	
Glycogen storage disease type Ib (SLC37A4) R-HSA-3229133	1	0	0/1	1	
Glycogen storage disease type XV (GYG1) R-HSA-3814836	1	0	0/2	1	
Glycogen storage diseases R-HSA-3229121	1	0	0/8	1	
Glycogen synthesis R-HSA-3322077	1	0	0/7	1	
Glycolysis R-HSA-70171	0.707932971764601	0.824858095256863	1/32	1	SEC13
Glycoprotein hormones R-HSA-209822	1	0	0/3	1	
Glycosaminoglycan metabolism R-HSA-1630316	0.793763144714459	0.63780152469564	1/41	1	B4GALT2
Glycosphingolipid biosynthesis R-HSA-9840309	1	0	0/5	1	
Glycosphingolipid catabolism R-HSA-9840310	1	0	0/14	1	
Glycosphingolipid metabolism R-HSA-1660662	1	0	0/19	1	
Glycosphingolipid transport R-HSA-9845576	1	0	0/2	1	
Glyoxylate metabolism and glycine degradation R-HSA-389661	1	0	0/8	1	
Growth hormone receptor signaling R-HSA-982772	0.227383328755819	2.34471258236625	2/24	1	MAPK1;STAT1
HCN channels R-HSA-1296061	1	0	0/0	1	
HDL assembly R-HSA-8963896	1	0	0/8	1	
HDL clearance R-HSA-8964011	1	0	0/2	1	
HDL remodeling R-HSA-8964058	1	0	0/7	1	
HDMs demethylate histones R-HSA-3214842	0.759246962958051	0.709393086950025	1/37	1	H3C1
HDR through MMEJ (alt-NHEJ) R-HSA-5685939	1	0	0/6	1	
HDR through Single Strand Annealing (SSA) R-HSA-5685938	0.437679640112941	1.83398057876147	1/15	1	RPA3
HHAT G278V doesn't palmitoylate Hh-Np R-HSA-5658034	1	0	0/2	1	
HIV Transcription Initiation R-HSA-167161	0.297977166269642	1.90826119245548	2/29	1	POLR2K;POLR2L
HS-GAG biosynthesis R-HSA-2022928	1	0	0/4	1	
HS-GAG degradation R-HSA-2024096	1	0	0/8	1	
HSF1 activation R-HSA-3371511	0.536089519856027	1.34983084155226	1/20	1	RPA3
HSF1-dependent transactivation R-HSA-3371571	0.659172666796287	0.948013016938371	1/28	1	HSPA8
HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand R-HSA-3371497	0.248538086298187	1.80186600778957	3/46	1	HSPA8;TUBB4B;DYNLL1
Hedgehog 'off' state R-HSA-5610787	0.970591527530416	0.279816591125833	1/91	1	TUBB4B
Hedgehog 'on' state R-HSA-5632684	1	0	0/69	1	
Hedgehog ligand biogenesis R-HSA-5358346	1	0	0/57	1	
Heme biosynthesis R-HSA-189451	1	0	0/5	1	
Heme degradation R-HSA-189483	1	0	0/9	1	
Heme signaling R-HSA-9707616	1	0	0/44	1	
Hemostasis R-HSA-109582	0.991924588838764	0.407319926718389	5/305	1	GNAI3;PPIA;TUBB4B;H3C1;MAPK1
Heparan sulfate/heparin (HS-GAG) metabolism R-HSA-1638091	1	0	0/14	1	
Hereditary fructose intolerance R-HSA-5657560	1	0	0/0	1	
Hh mutants abrogate ligand secretion R-HSA-5387390	1	0	0/56	1	
Hh mutants are degraded by ERAD R-HSA-5362768	1	0	0/54	1	
Highly calcium permeable nicotinic acetylcholine receptors R-HSA-629597	1	0	0/3	1	
Highly calcium permeable postsynaptic nicotinic acetylcholine receptors R-HSA-629594	1	0	0/3	1	
Highly sodium permeable postsynaptic acetylcholine nicotinic receptors R-HSA-629587	1	0	0/3	1	
Histamine receptors R-HSA-390650	1	0	0/0	1	
Histidine catabolism R-HSA-70921	1	0	0/4	1	
Homologous DNA Pairing and Strand Exchange R-HSA-5693579	0.145204600897006	3.22833101189847	2/18	1	RPA3;RAD51AP1
Hormone ligand-binding receptors R-HSA-375281	1	0	0/2	1	
Host Interactions of HIV factors R-HSA-162909	0.28527415942291	1.43671696747763	5/95	1	PPIA;SEC13;AP1M1;RAN;RANBP1
HuR (ELAVL1) binds and stabilizes mRNA R-HSA-450520	1	0	0/7	1	
Hyaluronan biosynthesis and export R-HSA-2142850	1	0	0/0	1	
Hyaluronan metabolism R-HSA-2142845	1	0	0/4	1	
Hyaluronan uptake and degradation R-HSA-2160916	1	0	0/4	1	
Hydrolysis of LPC R-HSA-1483115	1	0	0/4	1	
Hydrolysis of LPE R-HSA-1483152	1	0	0/0	1	
Hydroxycarboxylic acid-binding receptors R-HSA-3296197	1	0	0/0	1	
Hypusine synthesis from eIF5A-lysine R-HSA-204626	1	0	0/4	1	
IGF1R signaling cascade R-HSA-2428924	1	0	0/27	1	
IKBKB deficiency causes SCID R-HSA-5602636	1	0	0/3	1	
IKBKG deficiency causes anhidrotic ectodermal dysplasia with immunodeficiency (EDA-ID) (via TLR) R-HSA-5603027	1	0	0/3	1	
IKK complex recruitment mediated by RIP1 R-HSA-937041	1	0	0/20	1	
IL-6-type cytokine receptor ligand interactions R-HSA-6788467	1	0	0/12	1	
IRAK1 recruits IKK complex R-HSA-937039	1	0	0/11	1	
IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation R-HSA-975144	1	0	0/11	1	
IRAK2 mediated activation of TAK1 complex R-HSA-937042	1	0	0/9	1	
IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation R-HSA-975163	1	0	0/12	1	
IRAK4 deficiency (TLR2/4) R-HSA-5603041	1	0	0/13	1	
IRAK4 deficiency (TLR5) R-HSA-5603037	1	0	0/1	1	
IRE1alpha activates chaperones R-HSA-381070	0.602334189032362	1.11399051059428	1/24	1	SRPRB
IRF3 mediated activation of type 1 IFN R-HSA-1606341	1	0	0/3	1	
IRF3-mediated induction of type I IFN R-HSA-3270619	1	0	0/6	1	
IRS activation R-HSA-74713	1	0	0/4	1	
IRS-mediated signalling R-HSA-112399	1	0	0/25	1	
IRS-related events triggered by IGF1R R-HSA-2428928	1	0	0/27	1	
ISG15 antiviral mechanism R-HSA-1169408	0.179338426883516	2.15595829127317	3/39	1	KPNA2;SEC13;STAT1
IkBA variant leads to EDA-ID R-HSA-5603029	1	0	0/7	1	
Imatinib-resistant KIT mutants R-HSA-9669917	1	0	0/1	1	
Imatinib-resistant PDGFR mutants R-HSA-9674396	1	0	0/1	1	
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell R-HSA-198933	0.823358687344993	0.579224847840795	1/45	1	CD3D
Impaired BRCA2 binding to PALB2 R-HSA-9709603	0.415639234052386	1.97560356752423	1/14	1	RAD51AP1
Impaired BRCA2 binding to RAD51 R-HSA-9709570	0.392740848792258	2.14067558250457	1/13	1	RPA3
Impaired BRCA2 binding to SEM1 (DSS1) R-HSA-9763198	1	0	0/1	1	
Impaired BRCA2 translocation to the nucleus R-HSA-9709275	1	0	0/1	1	
Inactivation of APC/C via direct inhibition of the APC/C complex R-HSA-141430	1	0	0/18	1	
Inactivation of CDC42 and RAC1 R-HSA-428543	1	0	0/5	1	
Inactivation of CSF3 (G-CSF) signaling R-HSA-9705462	0.617370309248053	1.06727882366375	1/25	1	STAT1
Inactivation, recovery and regulation of the phototransduction cascade R-HSA-2514859	1	0	0/9	1	
Induction of Cell-Cell Fusion R-HSA-9733458	1	0	0/4	1	
Infection with Mycobacterium tuberculosis R-HSA-9635486	0.458894009609797	1.71140093295747	1/16	1	MAPK1
Inflammasomes R-HSA-622312	1	0	0/19	1	
Influenza Infection R-HSA-168255	0.158728273537987	1.62905605271341	7/119	1	POLR2K;POLR2L;KPNA2;SEC13;CLTA;RPL17;RAN
Influenza Viral RNA Transcription and Replication R-HSA-168273	0.569652124293991	1.00423866695086	4/106	1	POLR2K;POLR2L;SEC13;RPL17
Influenza Virus Induced Apoptosis R-HSA-168277	1	0	0/1	1	
Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits R-HSA-997272	1	0	0/11	1	
Inhibition of Host mRNA Processing and RNA Silencing R-HSA-168315	1	0	0/0	1	
Inhibition of PKR R-HSA-169131	1	0	0/1	1	
Inhibition of Signaling by Overexpressed EGFR R-HSA-5638303	1	0	0/8	1	
Inhibition of TSC complex formation by PKB R-HSA-165181	1	0	0/3	1	
Inhibition of membrane repair R-HSA-9635644	1	0	0/1	1	
Inhibition of nitric oxide production R-HSA-9636249	1	0	0/3	1	
Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components R-HSA-141405	1	0	0/18	1	
Initial triggering of complement R-HSA-166663	1	0	0/11	1	
Initiation of Nuclear Envelope (NE) Reformation R-HSA-2995383	1	0	0/8	1	
InlA-mediated entry of Listeria monocytogenes into host cells R-HSA-8876493	1	0	0/8	1	
InlB-mediated entry of Listeria monocytogenes into host cell R-HSA-8875360	1	0	0/10	1	
Innate Immune System R-HSA-168249	0.313669089730725	1.14799201507017	22/522	1	PPIA;HSPA8;TUBB4B;DYNLL1;POLR2K;POLR2L;MAPK1;CTSC;AP1M1;UBA3;VAMP8;DDOST;LAMTOR1;ATP6V1G1;ATP6V1A;ATP6V0B;COPB1;CCT8;CCT2;ARPC5;ARPC3;RAB5C
Inositol phosphate metabolism R-HSA-1483249	1	0	0/15	1	
Inositol transporters R-HSA-429593	1	0	0/0	1	
Insertion of tail-anchored proteins into the endoplasmic reticulum membrane R-HSA-9609523	0.392740848792258	2.14067558250457	1/13	1	SEC61G
Insulin effects increased synthesis of Xylulose-5-Phosphate R-HSA-163754	1	0	0/2	1	
Insulin processing R-HSA-264876	1	0	0/8	1	
Insulin receptor signalling cascade R-HSA-74751	0.67207250610081	0.91392634390264	1/29	1	MAPK1
Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA R-HSA-428359	1	0	0/0	1	
Integration of energy metabolism R-HSA-163685	1	0	0/48	1	
Integration of provirus R-HSA-162592	0.235383581618475	4.2860969528668	1/7	1	PPIA
Integration of viral DNA into host genomic DNA R-HSA-175567	1	0	0/3	1	
Integrin cell surface interactions R-HSA-216083	1	0	0/50	1	
Integrin signaling R-HSA-354192	1	0	0/14	1	
Interaction With Cumulus Cells And The Zona Pellucida R-HSA-2534343	1	0	0/3	1	
Interaction between L1 and Ankyrins R-HSA-445095	1	0	0/13	1	
Interaction between PHLDA1 and AURKA R-HSA-8854521	1	0	0/2	1	
Interactions of Tat with host cellular proteins R-HSA-176034	1	0	0/2	1	
Interactions of Vpr with host cellular proteins R-HSA-176033	0.415639234052386	1.97560356752423	1/14	1	SEC13
Interconversion of 2-oxoglutarate and 2-hydroxyglutarate R-HSA-880009	1	0	0/3	1	
Interconversion of polyamines R-HSA-351200	1	0	0/0	1	
Interferon alpha/beta signaling R-HSA-909733	0.383458603753469	1.37905292543158	3/59	1	STAT1;OAS1;OAS2
Interleukin receptor SHC signaling R-HSA-912526	1	0	0/16	1	
Interleukin-1 family signaling R-HSA-446652	1	0	0/116	1	
Interleukin-1 processing R-HSA-448706	1	0	0/8	1	
Interleukin-1 signaling R-HSA-9020702	1	0	0/97	1	
Interleukin-15 signaling R-HSA-8983432	1	0	0/9	1	
Interleukin-17 signaling R-HSA-448424	0.870479581049987	0.489103881449791	1/53	1	MAPK1
Interleukin-18 signaling R-HSA-9012546	1	0	0/4	1	
Interleukin-2 family signaling R-HSA-451927	0.684487195782672	0.882189880788344	1/30	1	STAT1
Interleukin-2 signaling R-HSA-9020558	1	0	0/8	1	
Interleukin-20 family signaling R-HSA-8854691	0.617370309248053	1.06727882366375	1/25	1	STAT1
Interleukin-21 signaling R-HSA-9020958	0.318559709069054	2.85600744758908	1/10	1	STAT1
Interleukin-23 signaling R-HSA-9020933	1	0	0/7	1	
Interleukin-27 signaling R-HSA-9020956	0.344236190036209	2.57008458248319	1/11	1	STAT1
Interleukin-3, Interleukin-5 and GM-CSF signaling R-HSA-512988	1	0	0/35	1	
Interleukin-33 signaling R-HSA-9014843	1	0	0/1	1	
Interleukin-35 Signalling R-HSA-8984722	0.368951315033604	2.33577413093742	1/12	1	STAT1
Interleukin-36 pathway R-HSA-9014826	1	0	0/1	1	
Interleukin-37 signaling R-HSA-9008059	1	0	0/11	1	
Interleukin-38 signaling R-HSA-9007892	1	0	0/2	1	
Interleukin-4 and Interleukin-13 signaling R-HSA-6785807	0.514905628490144	1.08017998516607	4/99	1	HSPA8;STAT1;MYC;ANXA1
Interleukin-6 family signaling R-HSA-6783589	0.517882860165378	1.4251445251651	1/19	1	STAT1
Interleukin-6 signaling R-HSA-1059683	0.344236190036209	2.57008458248319	1/11	1	STAT1
Interleukin-7 signaling R-HSA-1266695	0.718998322784487	0.798879056196462	1/33	1	H3C1
Interleukin-9 signaling R-HSA-8985947	0.291884735022825	3.21357144757802	1/9	1	STAT1
Intestinal absorption R-HSA-8963676	1	0	0/2	1	
Intestinal hexose absorption R-HSA-8981373	1	0	0/2	1	
Intestinal infectious diseases R-HSA-8942233	1	0	0/0	1	
Intestinal lipid absorption R-HSA-8963678	1	0	0/0	1	
Intestinal saccharidase deficiencies R-HSA-5659898	1	0	0/1	1	
Intra-Golgi and retrograde Golgi-to-ER traffic R-HSA-6811442	0.201167312079028	1.5742793266473	6/105	1	TUBB4B;DYNLL1;SEC22B;COPB1;RAB1A;TMED2
Intra-Golgi traffic R-HSA-6811438	1	0	0/25	1	
Intracellular metabolism of fatty acids regulates insulin secretion R-HSA-434313	1	0	0/1	1	
Intracellular oxygen transport R-HSA-8981607	1	0	0/0	1	
Intracellular signaling by second messengers R-HSA-9006925	0.991776008116688	0.337743836789074	3/222	1	KPNA2;MAPK1;LAMTOR1
Intraflagellar transport R-HSA-5620924	0.312046505326805	1.83973407440731	2/30	1	TUBB4B;DYNLL1
Intrinsic Pathway of Fibrin Clot Formation R-HSA-140837	1	0	0/12	1	
Invadopodia formation R-HSA-8941237	1	0	0/3	1	
Inwardly rectifying K+ channels R-HSA-1296065	1	0	0/13	1	
Ion channel transport R-HSA-983712	0.503235744039754	1.13221664352061	3/71	1	ATP6V1G1;ATP6V1A;ATP6V0B
Ion homeostasis R-HSA-5578775	1	0	0/27	1	
Ion influx/efflux at host-pathogen interface R-HSA-6803544	1	0	0/2	1	
Ion transport by P-type ATPases R-HSA-936837	1	0	0/19	1	
Ionotropic activity of kainate receptors R-HSA-451306	1	0	0/4	1	
JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1 R-HSA-450321	1	0	0/21	1	
Josephin domain DUBs R-HSA-5689877	1	0	0/6	1	
KEAP1-NFE2L2 pathway R-HSA-9755511	0.987617252065614	0.223555130861896	1/113	1	MYC
KIT mutants bind TKIs R-HSA-9669921	1	0	0/1	1	
KSRP (KHSRP) binds and destabilizes mRNA R-HSA-450604	1	0	0/16	1	
KW2449-resistant FLT3 mutants R-HSA-9702569	1	0	0/0	1	
Keratan sulfate biosynthesis R-HSA-2022854	0.291884735022825	3.21357144757802	1/9	1	B4GALT2
Keratan sulfate degradation R-HSA-2022857	1	0	0/7	1	
Keratan sulfate/keratin metabolism R-HSA-1638074	0.368951315033604	2.33577413093742	1/12	1	B4GALT2
Keratinization R-HSA-6805567	1	0	0/11	1	
Kidney development R-HSA-9830369	1	0	0/21	1	
Killing mechanisms R-HSA-9664420	1	0	0/6	1	
Kinesins R-HSA-983189	0.659172666796287	0.948013016938371	1/28	1	TUBB4B
L13a-mediated translational silencing of Ceruloplasmin expression R-HSA-156827	0.882941948511839	0.53877523741921	2/96	1	EIF2S2;RPL17
L1CAM interactions R-HSA-373760	0.268384430913466	1.5665158690711	4/70	1	HSPA8;TUBB4B;MAPK1;CLTA
LDL clearance R-HSA-8964038	0.264172706115377	3.67308504447128	1/8	1	CLTA
LDL remodeling R-HSA-8964041	1	0	0/3	1	
LGI-ADAM interactions R-HSA-5682910	1	0	0/1	1	
LGK974 inhibits PORCN R-HSA-5340573	1	0	0/0	1	
LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production R-HSA-3134973	1	0	0/5	1	
LTC4-CYSLTR mediated IL4 production R-HSA-9664535	1	0	0/2	1	
Lactose synthesis R-HSA-5653890	1	0	0/0	1	
Laminin interactions R-HSA-3000157	1	0	0/17	1	
Late SARS-CoV-2 Infection Events R-HSA-9772573	0.353841739128265	1.66037147168254	2/33	1	DDOST;SUMO1
Late endosomal microautophagy R-HSA-9615710	0.458894009609797	1.71140093295747	1/16	1	HSPA8
Latent infection - Other responses of Mtb to phagocytosis R-HSA-1222499	1	0	0/0	1	
Lectin pathway of complement activation R-HSA-166662	1	0	0/4	1	
Leishmania infection R-HSA-9658195	0.514905628490144	1.08017998516607	4/99	1	GNAI3;MAPK1;ARPC5;ARPC3
Leishmania parasite growth and survival R-HSA-9664433	0.801594271869943	0.622085984281075	1/42	1	GNAI3
Leishmania phagocytosis R-HSA-9664417	0.151560771747948	2.3537364605182	3/36	1	MAPK1;ARPC5;ARPC3
Leukotriene receptors R-HSA-391906	1	0	0/1	1	
Lewis blood group biosynthesis R-HSA-9037629	1	0	0/3	1	
Ligand-receptor interactions R-HSA-5632681	1	0	0/5	1	
Linoleic acid (LA) metabolism R-HSA-2046105	1	0	0/3	1	
Lipid particle organization R-HSA-8964572	1	0	0/2	1	
Lipophagy R-HSA-9613354	0.142129845273879	8.57316652446317	1/4	1	HSPA8
Listeria monocytogenes entry into host cells R-HSA-8876384	1	0	0/14	1	
Localization of the PINCH-ILK-PARVIN complex to focal adhesions R-HSA-446343	1	0	0/4	1	
Long-term potentiation R-HSA-9620244	1	0	0/13	1	
Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling R-HSA-2644607	1	0	0/5	1	
Loss of Function of SMAD2/3 in Cancer R-HSA-3304349	1	0	0/7	1	
Loss of Function of SMAD4 in Cancer R-HSA-3304347	1	0	0/3	1	
Loss of Function of TGFBR1 in Cancer R-HSA-3656534	1	0	0/7	1	
Loss of Function of TGFBR2 in Cancer R-HSA-3642278	1	0	0/3	1	
Loss of Function of TP53 in Cancer R-HSA-9723907	1	0	0/1	1	
Loss of MECP2 binding ability to 5hmC-DNA R-HSA-9022534	1	0	0/1	1	
Loss of MECP2 binding ability to 5mC-DNA R-HSA-9022538	1	0	0/3	1	
Loss of MECP2 binding ability to the NCoR/SMRT complex R-HSA-9022537	1	0	0/6	1	
Loss of Nlp from mitotic centrosomes R-HSA-380259	0.394731717852687	1.51272901639371	2/36	1	TUBB4B;DYNLL1
Loss of function of MECP2 in Rett syndrome R-HSA-9005891	1	0	0/10	1	
Loss of function of TP53 in cancer due to loss of tetramerization ability R-HSA-9723905	1	0	0/1	1	
Loss of phosphorylation of MECP2 at T308 R-HSA-9022535	1	0	0/3	1	
Loss of proteins required for interphase microtubule organization from the centrosome R-HSA-380284	0.394731717852687	1.51272901639371	2/36	1	TUBB4B;DYNLL1
Lysine catabolism R-HSA-71064	1	0	0/6	1	
Lysosomal oligosaccharide catabolism R-HSA-8853383	1	0	0/2	1	
Lysosphingolipid and LPA receptors R-HSA-419408	1	0	0/2	1	
M-decay: degradation of maternal mRNAs by maternally stored factors R-HSA-9820841	1	0	0/18	1	
MAP kinase activation R-HSA-450294	0.870479581049987	0.489103881449791	1/53	1	MAPK1
MAP2K and MAPK activation R-HSA-5674135	0.199432670053967	2.58052448405812	2/22	1	YWHAB;MAPK1
MAP3K8 (TPL2)-dependent MAPK1/3 activation R-HSA-5684264	1	0	0/13	1	
MAPK family signaling cascades R-HSA-5683057	0.970575969275716	0.420167233554677	3/181	1	YWHAB;MAPK1;MYC
MAPK targets/ Nuclear events mediated by MAP kinases R-HSA-450282	0.617370309248053	1.06727882366375	1/25	1	MAPK1
MAPK1 (ERK2) activation R-HSA-112411	0.264172706115377	3.67308504447128	1/8	1	MAPK1
MAPK1/MAPK3 signaling R-HSA-5684996	0.983466930591665	0.323693379732986	2/156	1	YWHAB;MAPK1
MAPK3 (ERK1) activation R-HSA-110056	1	0	0/9	1	
MAPK6/MAPK4 signaling R-HSA-5687128	0.942813390288604	0.346515497629378	1/74	1	MYC
MASTL Facilitates Mitotic Progression R-HSA-2465910	1	0	0/10	1	
MDK and PTN in ALK signaling R-HSA-9851151	1	0	0/1	1	
MECP2 regulates neuronal receptors and channels R-HSA-9022699	1	0	0/9	1	
MECP2 regulates transcription factors R-HSA-9022707	1	0	0/4	1	
MECP2 regulates transcription of genes involved in GABA signaling R-HSA-9022927	1	0	0/1	1	
MECP2 regulates transcription of neuronal ligands R-HSA-9022702	1	0	0/5	1	
MET Receptor Activation R-HSA-6806942	1	0	0/1	1	
MET activates PI3K/AKT signaling R-HSA-8851907	1	0	0/5	1	
MET activates PTK2 signaling R-HSA-8874081	1	0	0/19	1	
MET activates PTPN11 R-HSA-8865999	1	0	0/4	1	
MET activates RAP1 and RAC1 R-HSA-8875555	1	0	0/7	1	
MET activates RAS signaling R-HSA-8851805	1	0	0/8	1	
MET activates STAT3 R-HSA-8875791	1	0	0/2	1	
MET interacts with TNS proteins R-HSA-8875513	1	0	0/2	1	
MET promotes cell motility R-HSA-8875878	1	0	0/25	1	
MET receptor recycling R-HSA-8875656	1	0	0/7	1	
MGMT-mediated DNA damage reversal R-HSA-5657655	1	0	0/0	1	
MITF-M-dependent gene expression R-HSA-9856651	0.258769017639945	1.76050723598692	3/47	1	ATP6V1G1;ATP6V1A;ATP6V0B
MITF-M-regulated melanocyte development R-HSA-9730414	0.218922592795521	1.72582294844212	4/64	1	MAPK1;ATP6V1G1;ATP6V1A;ATP6V0B
MPS I - Hurler syndrome R-HSA-2206302	1	0	0/1	1	
MPS II - Hunter syndrome R-HSA-2206296	1	0	0/0	1	
MPS IIIA - Sanfilippo syndrome A R-HSA-2206307	1	0	0/1	1	
MPS IIIB - Sanfilippo syndrome B R-HSA-2206282	1	0	0/1	1	
MPS IIIC - Sanfilippo syndrome C R-HSA-2206291	1	0	0/1	1	
MPS IIID - Sanfilippo syndrome D R-HSA-2206305	1	0	0/1	1	
MPS IV - Morquio syndrome A R-HSA-2206290	1	0	0/0	1	
MPS IV - Morquio syndrome B R-HSA-2206308	1	0	0/0	1	
MPS IX - Natowicz syndrome R-HSA-2206280	1	0	0/0	1	
MPS VI - Maroteaux-Lamy syndrome R-HSA-2206285	1	0	0/0	1	
MPS VII - Sly syndrome R-HSA-2206292	1	0	0/0	1	
MTF1 activates gene expression R-HSA-5660489	1	0	0/0	1	
MTOR signalling R-HSA-165159	0.367588596304054	1.60808174699969	2/34	1	YWHAB;LAMTOR1
Major pathway of rRNA processing in the nucleolus and cytosol R-HSA-6791226	0.655027793859726	0.895706543615511	4/118	1	RPL17;SNU13;RRP9;UTP3
Malate-aspartate shuttle R-HSA-9856872	1	0	0/3	1	
Manipulation of host energy metabolism R-HSA-9636667	1	0	0/2	1	
Masitinib-resistant KIT mutants R-HSA-9669924	1	0	0/1	1	
Maturation of TCA enzymes and regulation of TCA cycle R-HSA-9854311	1	0	0/5	1	
Maturation of hRSV A proteins R-HSA-9828806	0.368951315033604	2.33577413093742	1/12	1	SEC11A
Maturation of nucleoprotein R-HSA-9683610	0.264172706115377	3.67308504447128	1/8	1	SUMO1
Maturation of nucleoprotein R-HSA-9694631	0.318559709069054	2.85600744758908	1/10	1	SUMO1
Maturation of protein 3a R-HSA-9683673	1	0	0/4	1	
Maturation of protein 3a R-HSA-9694719	1	0	0/4	1	
Maturation of protein E R-HSA-9683683	1	0	0/4	1	
Maturation of protein E R-HSA-9694493	1	0	0/4	1	
Maturation of replicase proteins R-HSA-9694301	1	0	0/0	1	
Maturation of spike protein R-HSA-9683686	1	0	0/2	1	
Maturation of spike protein R-HSA-9694548	0.415639234052386	1.97560356752423	1/14	1	DDOST
Melanin biosynthesis R-HSA-5662702	1	0	0/1	1	
Membrane binding and targetting of GAG proteins R-HSA-174490	1	0	0/7	1	
Metabolic disorders of biological oxidation enzymes R-HSA-5579029	1	0	0/10	1	
Metabolism R-HSA-1430728	0.99999518206072	0.34424636553455	14/900	1	SEC13;SEC23A;B4GALT2;RPL17;GUK1;NME1;BPNT2;RAN;PPCS;PLD6;CDIPT;CMPK1;ACSS3;PI4K2A
Metabolism of Angiotensinogen to Angiotensins R-HSA-2022377	1	0	0/7	1	
Metabolism of amine-derived hormones R-HSA-209776	1	0	0/5	1	
Metabolism of amino acids and derivatives R-HSA-71291	0.999798136368008	0.113287435393423	1/216	1	RPL17
Metabolism of carbohydrates R-HSA-71387	0.91693568315785	0.480952694483616	2/107	1	SEC13;B4GALT2
Metabolism of cofactors R-HSA-8978934	1	0	0/6	1	
Metabolism of fat-soluble vitamins R-HSA-6806667	1	0	0/13	1	
Metabolism of folate and pterines R-HSA-196757	1	0	0/9	1	
Metabolism of ingested H2SeO4 and H2SeO3 into H2Se R-HSA-2408550	1	0	0/3	1	
Metabolism of ingested MeSeO2H into MeSeH R-HSA-5263617	1	0	0/1	1	
Metabolism of ingested SeMet, Sec, MeSec into H2Se R-HSA-2408508	1	0	0/4	1	
Metabolism of lipids R-HSA-556833	0.975935900682897	0.499325196997459	6/302	1	SEC23A;RAN;PLD6;CDIPT;ACSS3;PI4K2A
Metabolism of nitric oxide: NOS3 activation and regulation R-HSA-202131	1	0	0/7	1	
Metabolism of nucleotides R-HSA-15869	0.188892069009225	2.09712656422137	3/40	1	GUK1;NME1;CMPK1
Metabolism of polyamines R-HSA-351202	1	0	0/51	1	
Metabolism of porphyrins R-HSA-189445	1	0	0/13	1	
Metabolism of serotonin R-HSA-380612	1	0	0/1	1	
Metabolism of steroid hormones R-HSA-196071	1	0	0/7	1	
Metabolism of steroids R-HSA-8957322	0.588275924800733	1.02453310806237	2/52	1	SEC23A;RAN
Metabolism of vitamin K R-HSA-6806664	1	0	0/0	1	
Metabolism of vitamins and cofactors R-HSA-196854	0.912197296936827	0.409162312971513	1/63	1	PPCS
Metabolism of water-soluble vitamins and cofactors R-HSA-196849	0.816381171876292	0.592847469675796	1/44	1	PPCS
