p.value	odds_ratio	overlap	adj_p.value	genes
Generation of second messenger molecules R-HSA-202433	1	0	0/24	1	
Generic Transcription Pathway R-HSA-212436	0.310627800504542	1.1228660789982	32/645	1	UBA52;PSMC5;CDC26;SKP1;CCNA2;TFDP1;E2F1;POLR2F;SUPT4H1;H2AX;H2BC8;H2BC3;RPA3;TP53;JUN;DPY30;NFKB1;RELA;CYCS;SP1;FOS;ATF2;BAX;COX5A;COX4I1;COX16;COX7A2L;TBP;PCNA;MYC;E2F4;TAF10
Germ layer formation at gastrulation R-HSA-9754189	1	0	0/11	1	
Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399	0.258086867617439	1.77050646128748	3/39	1	UBA52;RPA3;PCNA
Glucagon signaling in metabolic regulation R-HSA-163359	1	0	0/17	1	
Glucagon-like Peptide-1 (GLP1) regulates insulin secretion R-HSA-381676	1	0	0/17	1	
Glucagon-type ligand receptors R-HSA-420092	1	0	0/14	1	
Glucocorticoid biosynthesis R-HSA-194002	1	0	0/1	1	
Gluconeogenesis R-HSA-70263	1	0	0/11	1	
Glucose metabolism R-HSA-70326	1	0	0/36	1	
Glucuronidation R-HSA-156588	1	0	0/2	1	
Glutamate Neurotransmitter Release Cycle R-HSA-210500	1	0	0/10	1	
Glutamate and glutamine metabolism R-HSA-8964539	1	0	0/4	1	
Glutamate binding, activation of AMPA receptors and synaptic plasticity R-HSA-399721	1	0	0/14	1	
Glutathione conjugation R-HSA-156590	1	0	0/22	1	
Glutathione synthesis and recycling R-HSA-174403	1	0	0/9	1	
Glycerophospholipid biosynthesis R-HSA-1483206	1	0	0/40	1	
Glycerophospholipid catabolism R-HSA-6814848	1	0	0/0	1	
Glycine degradation R-HSA-6783984	1	0	0/4	1	
Glycogen breakdown (glycogenolysis) R-HSA-70221	1	0	0/7	1	
Glycogen metabolism R-HSA-8982491	0.426772182116293	1.92268712388978	1/12	1	UBA52
Glycogen storage disease type 0 (liver GYS2) R-HSA-3858516	1	0	0/0	1	
Glycogen storage disease type 0 (muscle GYS1) R-HSA-3828062	1	0	0/2	1	
Glycogen storage disease type II (GAA) R-HSA-5357609	1	0	0/1	1	
Glycogen storage disease type IV (GBE1) R-HSA-3878781	1	0	0/0	1	
Glycogen storage disease type Ia (G6PC) R-HSA-3274531	1	0	0/0	1	
Glycogen storage disease type Ib (SLC37A4) R-HSA-3229133	1	0	0/1	1	
Glycogen storage disease type XV (GYG1) R-HSA-3814836	1	0	0/2	1	
Glycogen storage diseases R-HSA-3229121	0.309813381545497	3.02371343760045	1/8	1	UBA52
Glycogen synthesis R-HSA-3322077	0.27704115757633	3.52822750116427	1/7	1	UBA52
Glycolysis R-HSA-70171	1	0	0/32	1	
Glycoprotein hormones R-HSA-209822	1	0	0/3	1	
Glycosaminoglycan metabolism R-HSA-1630316	1	0	0/41	1	
Glycosphingolipid biosynthesis R-HSA-9840309	1	0	0/5	1	
Glycosphingolipid catabolism R-HSA-9840310	1	0	0/14	1	
Glycosphingolipid metabolism R-HSA-1660662	1	0	0/19	1	
Glycosphingolipid transport R-HSA-9845576	1	0	0/2	1	
Glyoxylate metabolism and glycine degradation R-HSA-389661	1	0	0/8	1	
Golgi Associated Vesicle Biogenesis R-HSA-432722	0.714767486376561	0.810474977491103	1/27	1	VAMP8
Golgi Cisternae Pericentriolar Stack Reorganization R-HSA-162658	1	0	0/8	1	
Golgi-to-ER retrograde transport R-HSA-8856688	0.965420894849423	0.293351873340124	1/72	1	DYNLL1
Growth hormone receptor signaling R-HSA-982772	1	0	0/24	1	
HATs acetylate histones R-HSA-3214847	0.655302901847286	0.895539956553981	4/98	1	H2BC8;H2BC3;ATF2;TAF10
HCMV Early Events R-HSA-9609690	0.686235314443557	0.858081484982988	4/102	1	DYNLL1;H2BC8;H2BC3;NFKB1
HCMV Infection R-HSA-9609646	0.761061913329409	0.769242373392326	4/113	1	DYNLL1;H2BC8;H2BC3;NFKB1
HCMV Late Events R-HSA-9610379	0.856044656097386	0.581540888325958	2/74	1	H2BC8;H2BC3
HCN channels R-HSA-1296061	1	0	0/0	1	
HDACs deacetylate histones R-HSA-3214815	0.702058454574056	0.830074922487068	3/79	1	H2BC8;H2BC3;BRMS1
HDL assembly R-HSA-8963896	1	0	0/8	1	
HDL clearance R-HSA-8964011	1	0	0/2	1	
HDL remodeling R-HSA-8964058	1	0	0/7	1	
HDMs demethylate histones R-HSA-3214842	1	0	0/37	1	
HDR through Homologous Recombination (HRR) R-HSA-5685942	0.163137251375391	2.28092342838936	3/31	1	UBA52;RPA3;PCNA
HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA) R-HSA-5693567	0.0647443203155312	2.09250705143019	7/79	1	UBA52;CCNA2;H2AX;H2BC8;H2BC3;RPA3;PCNA
HDR through MMEJ (alt-NHEJ) R-HSA-5685939	1	0	0/6	1	
HDR through Single Strand Annealing (SSA) R-HSA-5685938	0.501352035090244	1.50960242203817	1/15	1	RPA3
HHAT G278V doesn't palmitoylate Hh-Np R-HSA-5658034	1	0	0/2	1	
HIV Infection R-HSA-162906	0.508715766352322	1.04932820657442	7/148	1	UBA52;PSMC5;SKP1;POLR2F;SUPT4H1;TBP;TAF10
HIV Life Cycle R-HSA-162587	0.28592483524268	1.4373511341776	5/79	1	UBA52;POLR2F;SUPT4H1;TBP;TAF10
HIV Transcription Elongation R-HSA-167169	0.330484949669379	1.76624926591966	2/26	1	POLR2F;SUPT4H1
HIV Transcription Initiation R-HSA-167161	0.141328891355645	2.45748852829867	3/29	1	POLR2F;TBP;TAF10
HIV elongation arrest and recovery R-HSA-167287	0.296584199081995	1.92778058369726	2/24	1	POLR2F;SUPT4H1
HS-GAG biosynthesis R-HSA-2022928	1	0	0/4	1	
HS-GAG degradation R-HSA-2024096	1	0	0/8	1	
HSF1-dependent transactivation R-HSA-3371571	0.727761648685022	0.780258941667337	1/28	1	HSF1
HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand R-HSA-3371497	0.882626763476446	0.465997493441312	1/46	1	DYNLL1
Hedgehog 'off' state R-HSA-5610787	0.788689175527862	0.714624572797438	3/91	1	UBA52;PSMC5;SKP1
Hedgehog 'on' state R-HSA-5632684	0.827564651894636	0.625759506470564	2/69	1	UBA52;PSMC5
Hedgehog ligand biogenesis R-HSA-5358346	0.480741394947793	1.17494843860527	3/57	1	DERL2;UBA52;PSMC5
Heme biosynthesis R-HSA-189451	1	0	0/5	1	
Heme degradation R-HSA-189483	1	0	0/9	1	
Heme signaling R-HSA-9707616	0.871100880794874	0.487914657830819	1/44	1	ATF2
Hemostasis R-HSA-109582	0.999999585819089	0.0643060887060429	1/305	1	TP53
Heparan sulfate/heparin (HS-GAG) metabolism R-HSA-1638091	1	0	0/14	1	
Hereditary fructose intolerance R-HSA-5657560	1	0	0/0	1	
Hh mutants abrogate ligand secretion R-HSA-5387390	0.468944527361077	1.19742503924612	3/56	1	DERL2;UBA52;PSMC5
Hh mutants are degraded by ERAD R-HSA-5362768	0.445008708324645	1.24502193433828	3/54	1	DERL2;UBA52;PSMC5
Highly calcium permeable nicotinic acetylcholine receptors R-HSA-629597	1	0	0/3	1	
Highly calcium permeable postsynaptic nicotinic acetylcholine receptors R-HSA-629594	1	0	0/3	1	
Highly sodium permeable postsynaptic acetylcholine nicotinic receptors R-HSA-629587	1	0	0/3	1	
Histamine receptors R-HSA-390650	1	0	0/0	1	
Histidine catabolism R-HSA-70921	1	0	0/4	1	
Homologous DNA Pairing and Strand Exchange R-HSA-5693579	0.566274760919946	1.24232925880823	1/18	1	RPA3
Homology Directed Repair R-HSA-5693538	0.072109595965432	2.0349069028249	7/81	1	UBA52;CCNA2;H2AX;H2BC8;H2BC3;RPA3;PCNA
Hormone ligand-binding receptors R-HSA-375281	1	0	0/2	1	
Host Interactions of HIV factors R-HSA-162909	0.812527155320671	0.682832558585905	3/95	1	UBA52;PSMC5;SKP1
HuR (ELAVL1) binds and stabilizes mRNA R-HSA-450520	1	0	0/7	1	
Hyaluronan biosynthesis and export R-HSA-2142850	1	0	0/0	1	
Hyaluronan metabolism R-HSA-2142845	1	0	0/4	1	
Hyaluronan uptake and degradation R-HSA-2160916	1	0	0/4	1	
Hydrolysis of LPC R-HSA-1483115	1	0	0/4	1	
Hydrolysis of LPE R-HSA-1483152	1	0	0/0	1	
Hydroxycarboxylic acid-binding receptors R-HSA-3296197	1	0	0/0	1	
Hypusine synthesis from eIF5A-lysine R-HSA-204626	1	0	0/4	1	
IFNG signaling activates MAPKs R-HSA-9732724	1	0	0/8	1	
IGF1R signaling cascade R-HSA-2428924	1	0	0/27	1	
IKBKB deficiency causes SCID R-HSA-5602636	1	0	0/3	1	
IKBKG deficiency causes anhidrotic ectodermal dysplasia with immunodeficiency (EDA-ID) (via TLR) R-HSA-5603027	1	0	0/3	1	
IKK complex recruitment mediated by RIP1 R-HSA-937041	0.604812877024766	1.11101589883285	1/20	1	UBA52
IL-6-type cytokine receptor ligand interactions R-HSA-6788467	1	0	0/12	1	
IRAK1 recruits IKK complex R-HSA-937039	0.399525249474029	2.11529879670146	1/11	1	UBA52
IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation R-HSA-975144	0.399525249474029	2.11529879670146	1/11	1	UBA52
IRAK2 mediated activation of TAK1 complex R-HSA-937042	0.341107769845094	2.6453817850105	1/9	1	UBA52
IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation R-HSA-975163	0.426772182116293	1.92268712388978	1/12	1	UBA52
IRAK4 deficiency (TLR2/4) R-HSA-5603041	1	0	0/13	1	
IRAK4 deficiency (TLR5) R-HSA-5603037	1	0	0/1	1	
IRE1alpha activates chaperones R-HSA-381070	1	0	0/24	1	
IRF3 mediated activation of type 1 IFN R-HSA-1606341	1	0	0/3	1	
IRF3-mediated induction of type I IFN R-HSA-3270619	1	0	0/6	1	
IRS activation R-HSA-74713	1	0	0/4	1	
IRS-mediated signalling R-HSA-112399	1	0	0/25	1	
IRS-related events triggered by IGF1R R-HSA-2428928	1	0	0/27	1	
ISG15 antiviral mechanism R-HSA-1169408	0.837122498402455	0.552829745416831	1/39	1	UBA52
Imatinib-resistant KIT mutants R-HSA-9669917	1	0	0/1	1	
Imatinib-resistant PDGFR mutants R-HSA-9674396	1	0	0/1	1	
Immune System R-HSA-168256	0.999865251549883	0.492280969986962	26/998	1	UBA52;PSMC5;EIF2S2;CDC26;SKP1;CXCL8;DYNLL1;POLR2F;TP53;JUN;REL;NFKB1;RELA;FOS;ATF2;UBE2A;UBE2L3;UBE2F;VAMP8;ATP6V1F;ATP6V0E1;EEF1A1;RPLP0;ARPC1A;MYC;SRP14
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell R-HSA-198933	1	0	0/45	1	
Impaired BRCA2 binding to PALB2 R-HSA-9709603	1	0	0/14	1	
Impaired BRCA2 binding to RAD51 R-HSA-9709570	0.452789218493456	1.76203882355408	1/13	1	RPA3
Impaired BRCA2 binding to SEM1 (DSS1) R-HSA-9763198	1	0	0/1	1	
Impaired BRCA2 translocation to the nucleus R-HSA-9709275	1	0	0/1	1	
Inactivation of APC/C via direct inhibition of the APC/C complex R-HSA-141430	0.566274760919946	1.24232925880823	1/18	1	CDC26
Inactivation of CDC42 and RAC1 R-HSA-428543	1	0	0/5	1	
Inactivation of CSF3 (G-CSF) signaling R-HSA-9705462	0.686900048024346	0.878459259064141	1/25	1	UBA52
Inactivation, recovery and regulation of the phototransduction cascade R-HSA-2514859	1	0	0/9	1	
Incretin synthesis, secretion, and inactivation R-HSA-400508	0.399525249474029	2.11529879670146	1/11	1	SEC11A
Induction of Cell-Cell Fusion R-HSA-9733458	1	0	0/4	1	
Infection with Mycobacterium tuberculosis R-HSA-9635486	0.524000974672891	1.40863417894967	1/16	1	UBA52
Inflammasomes R-HSA-622312	0.211408656218083	2.49763475961611	2/19	1	NFKB1;RELA
Influenza Virus Induced Apoptosis R-HSA-168277	1	0	0/1	1	
Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits R-HSA-997272	1	0	0/11	1	
Inhibition of DNA recombination at telomere R-HSA-9670095	0.246563660017392	1.63661119382666	4/56	1	POLR2F;H2AX;H2BC8;H2BC3
Inhibition of Host mRNA Processing and RNA Silencing R-HSA-168315	1	0	0/0	1	
Inhibition of PKR R-HSA-169131	1	0	0/1	1	
Inhibition of Signaling by Overexpressed EGFR R-HSA-5638303	1	0	0/8	1	
Inhibition of TSC complex formation by PKB R-HSA-165181	1	0	0/3	1	
Inhibition of membrane repair R-HSA-9635644	1	0	0/1	1	
Inhibition of nitric oxide production R-HSA-9636249	1	0	0/3	1	
Inhibition of replication initiation of damaged DNA by RB1/E2F1 R-HSA-113501	0.0721621680941335	5.31709371407414	2/10	1	TFDP1;E2F1
Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components R-HSA-141405	0.566274760919946	1.24232925880823	1/18	1	CDC26
Initial triggering of complement R-HSA-166663	1	0	0/11	1	
Initiation of Nuclear Envelope (NE) Reformation R-HSA-2995383	1	0	0/8	1	
InlA-mediated entry of Listeria monocytogenes into host cells R-HSA-8876493	0.309813381545497	3.02371343760045	1/8	1	UBA52
InlB-mediated entry of Listeria monocytogenes into host cell R-HSA-8875360	0.37099061448409	2.35079399308912	1/10	1	UBA52
Innate Immune System R-HSA-168249	0.951071065519438	0.680626088029276	17/522	1	UBA52;PSMC5;SKP1;DYNLL1;POLR2F;TP53;JUN;NFKB1;RELA;FOS;ATF2;VAMP8;ATP6V1F;ATP6V0E1;EEF1A1;ARPC1A;SRP14
Inositol phosphate metabolism R-HSA-1483249	1	0	0/15	1	
Inositol transporters R-HSA-429593	1	0	0/0	1	
Insertion of tail-anchored proteins into the endoplasmic reticulum membrane R-HSA-9609523	1	0	0/13	1	
Insulin effects increased synthesis of Xylulose-5-Phosphate R-HSA-163754	1	0	0/2	1	
Insulin processing R-HSA-264876	1	0	0/8	1	
Insulin receptor recycling R-HSA-77387	0.161617941350537	3.03489390408789	2/16	1	ATP6V1F;ATP6V0E1
Insulin receptor signalling cascade R-HSA-74751	1	0	0/29	1	
Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA R-HSA-428359	1	0	0/0	1	
Integration of energy metabolism R-HSA-163685	1	0	0/48	1	
Integration of provirus R-HSA-162592	1	0	0/7	1	
Integration of viral DNA into host genomic DNA R-HSA-175567	1	0	0/3	1	
Integrin cell surface interactions R-HSA-216083	1	0	0/50	1	
Integrin signaling R-HSA-354192	1	0	0/14	1	
Interaction With Cumulus Cells And The Zona Pellucida R-HSA-2534343	1	0	0/3	1	
Interaction between L1 and Ankyrins R-HSA-445095	1	0	0/13	1	
Interaction between PHLDA1 and AURKA R-HSA-8854521	1	0	0/2	1	
Interactions of Rev with host cellular proteins R-HSA-177243	1	0	0/14	1	
Interactions of Tat with host cellular proteins R-HSA-176034	1	0	0/2	1	
Interactions of Vpr with host cellular proteins R-HSA-176033	1	0	0/14	1	
Interconversion of 2-oxoglutarate and 2-hydroxyglutarate R-HSA-880009	1	0	0/3	1	
Interconversion of nucleotide di- and triphosphates R-HSA-499943	0.0998089904091194	4.25231271824667	2/12	1	GUK1;NME4
Interconversion of polyamines R-HSA-351200	1	0	0/0	1	
Interferon Signaling R-HSA-913531	0.990943895134767	0.34288966812687	3/182	1	UBA52;EIF2S2;TP53
Interferon alpha/beta signaling R-HSA-909733	0.936227336365012	0.360328277473136	1/59	1	UBA52
Interferon gamma signaling R-HSA-877300	1	0	0/59	1	
Interleukin receptor SHC signaling R-HSA-912526	1	0	0/16	1	
Interleukin-1 family signaling R-HSA-446652	0.429199332201964	1.15588719725083	6/116	1	UBA52;PSMC5;SKP1;TP53;NFKB1;RELA
Interleukin-1 signaling R-HSA-9020702	0.274487812376274	1.40420800452663	6/97	1	UBA52;PSMC5;SKP1;TP53;NFKB1;RELA
Interleukin-10 signaling R-HSA-6783783	0.812601772791195	0.600680353804841	1/36	1	CXCL8
Interleukin-12 family signaling R-HSA-447115	0.829325851059439	0.567917875934568	1/38	1	RPLP0
Interleukin-12 signaling R-HSA-9020591	0.727761648685022	0.780258941667337	1/28	1	RPLP0
Interleukin-15 signaling R-HSA-8983432	1	0	0/9	1	
Interleukin-18 signaling R-HSA-9012546	1	0	0/4	1	
Interleukin-2 family signaling R-HSA-451927	1	0	0/30	1	
Interleukin-2 signaling R-HSA-9020558	1	0	0/8	1	
Interleukin-20 family signaling R-HSA-8854691	1	0	0/25	1	
Interleukin-21 signaling R-HSA-9020958	1	0	0/10	1	
Interleukin-23 signaling R-HSA-9020933	1	0	0/7	1	
Interleukin-27 signaling R-HSA-9020956	1	0	0/11	1	
Interleukin-3, Interleukin-5 and GM-CSF signaling R-HSA-512988	0.803638397051725	0.618506809282829	1/35	1	UBA52
Interleukin-33 signaling R-HSA-9014843	1	0	0/1	1	
Interleukin-35 Signalling R-HSA-8984722	1	0	0/12	1	
Interleukin-36 pathway R-HSA-9014826	1	0	0/1	1	
Interleukin-37 signaling R-HSA-9008059	1	0	0/11	1	
Interleukin-38 signaling R-HSA-9007892	1	0	0/2	1	
Interleukin-4 and Interleukin-13 signaling R-HSA-6785807	0.66322114407094	0.885879717358511	4/99	1	CXCL8;TP53;FOS;MYC
Interleukin-6 family signaling R-HSA-6783589	1	0	0/19	1	
Interleukin-6 signaling R-HSA-1059683	1	0	0/11	1	
Interleukin-7 signaling R-HSA-1266695	1	0	0/33	1	
Interleukin-9 signaling R-HSA-8985947	1	0	0/9	1	
Intestinal absorption R-HSA-8963676	1	0	0/2	1	
Intestinal hexose absorption R-HSA-8981373	1	0	0/2	1	
Intestinal infectious diseases R-HSA-8942233	1	0	0/0	1	
Intestinal lipid absorption R-HSA-8963678	1	0	0/0	1	
Intestinal saccharidase deficiencies R-HSA-5659898	1	0	0/1	1	
Intra-Golgi and retrograde Golgi-to-ER traffic R-HSA-6811442	0.992755359147685	0.198530713260435	1/105	1	DYNLL1
Intra-Golgi traffic R-HSA-6811438	1	0	0/25	1	
Intracellular metabolism of fatty acids regulates insulin secretion R-HSA-434313	1	0	0/1	1	
Intracellular oxygen transport R-HSA-8981607	1	0	0/0	1	
Intracellular signaling by second messengers R-HSA-9006925	0.976942995787618	0.471767843272244	5/222	1	UBA52;PSMC5;TP53;JUN;ATF2
Intraflagellar transport R-HSA-5620924	0.396721330326088	1.51241896463767	2/30	1	DYNLL1;IFT43
Intrinsic Pathway of Fibrin Clot Formation R-HSA-140837	1	0	0/12	1	
Invadopodia formation R-HSA-8941237	1	0	0/3	1	
Inwardly rectifying K+ channels R-HSA-1296065	1	0	0/13	1	
Ion channel transport R-HSA-983712	0.630816115142367	0.929672288614347	3/71	1	UBA52;ATP6V1F;ATP6V0E1
Ion homeostasis R-HSA-5578775	1	0	0/27	1	
Ion influx/efflux at host-pathogen interface R-HSA-6803544	1	0	0/2	1	
Ion transport by P-type ATPases R-HSA-936837	1	0	0/19	1	
Ionotropic activity of kainate receptors R-HSA-451306	1	0	0/4	1	
JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1 R-HSA-450321	0.622784856026871	1.05523077016551	1/21	1	UBA52
Josephin domain DUBs R-HSA-5689877	0.242721710581898	4.23445267568269	1/6	1	UBA52
KEAP1-NFE2L2 pathway R-HSA-9755511	0.249439476080337	1.40877830145769	7/113	1	UBA52;PSMC5;SKP1;NFKB1;RELA;SP1;MYC
KIT mutants bind TKIs R-HSA-9669921	1	0	0/1	1	
KSRP (KHSRP) binds and destabilizes mRNA R-HSA-450604	1	0	0/16	1	
KW2449-resistant FLT3 mutants R-HSA-9702569	1	0	0/0	1	
Keratan sulfate biosynthesis R-HSA-2022854	1	0	0/9	1	
Keratan sulfate degradation R-HSA-2022857	1	0	0/7	1	
Keratan sulfate/keratin metabolism R-HSA-1638074	1	0	0/12	1	
Keratinization R-HSA-6805567	1	0	0/11	1	
Ketone body metabolism R-HSA-74182	1	0	0/1	1	
Kidney development R-HSA-9830369	1	0	0/21	1	
Killing mechanisms R-HSA-9664420	0.242721710581898	4.23445267568269	1/6	1	JUN
Kinesins R-HSA-983189	1	0	0/28	1	
L1CAM interactions R-HSA-373760	1	0	0/70	1	
LDL clearance R-HSA-8964038	1	0	0/8	1	
LDL remodeling R-HSA-8964041	1	0	0/3	1	
LGI-ADAM interactions R-HSA-5682910	1	0	0/1	1	
LGK974 inhibits PORCN R-HSA-5340573	1	0	0/0	1	
LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production R-HSA-3134973	1	0	0/5	1	
LTC4-CYSLTR mediated IL4 production R-HSA-9664535	1	0	0/2	1	
Lactose synthesis R-HSA-5653890	1	0	0/0	1	
Laminin interactions R-HSA-3000157	1	0	0/17	1	
Late Phase of HIV Life Cycle R-HSA-162599	0.208793479111728	1.6401884952875	5/70	1	UBA52;POLR2F;SUPT4H1;TBP;TAF10
Late SARS-CoV-2 Infection Events R-HSA-9772573	0.784412680894045	0.657501709845148	1/33	1	UBA52
Late endosomal microautophagy R-HSA-9615710	0.524000974672891	1.40863417894967	1/16	1	UBA52
Latent infection - Other responses of Mtb to phagocytosis R-HSA-1222499	1	0	0/0	1	
Leading Strand Synthesis R-HSA-69109	0.206782414170199	5.2933772792375	1/5	1	PCNA
Lectin pathway of complement activation R-HSA-166662	1	0	0/4	1	
Leishmania infection R-HSA-9658195	0.66322114407094	0.885879717358511	4/99	1	JUN;NFKB1;RELA;ARPC1A
Leishmania parasite growth and survival R-HSA-9664433	1	0	0/42	1	
Leishmania phagocytosis R-HSA-9664417	0.812601772791195	0.600680353804841	1/36	1	ARPC1A
Leukotriene receptors R-HSA-391906	1	0	0/1	1	
Lewis blood group biosynthesis R-HSA-9037629	1	0	0/3	1	
Ligand-receptor interactions R-HSA-5632681	1	0	0/5	1	
Linoleic acid (LA) metabolism R-HSA-2046105	1	0	0/3	1	
Lipid particle organization R-HSA-8964572	1	0	0/2	1	
Lipophagy R-HSA-9613354	1	0	0/4	1	
Listeria monocytogenes entry into host cells R-HSA-8876384	0.477631583419205	1.62611481395553	1/14	1	UBA52
Localization of the PINCH-ILK-PARVIN complex to focal adhesions R-HSA-446343	1	0	0/4	1	
Long-term potentiation R-HSA-9620244	1	0	0/13	1	
Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling R-HSA-2644607	0.206782414170199	5.2933772792375	1/5	1	SKP1
Loss of Function of SMAD2/3 in Cancer R-HSA-3304349	1	0	0/7	1	
Loss of Function of SMAD4 in Cancer R-HSA-3304347	1	0	0/3	1	
Loss of Function of TGFBR1 in Cancer R-HSA-3656534	1	0	0/7	1	
Loss of Function of TGFBR2 in Cancer R-HSA-3642278	1	0	0/3	1	
Loss of MECP2 binding ability to 5hmC-DNA R-HSA-9022534	1	0	0/1	1	
Loss of MECP2 binding ability to 5mC-DNA R-HSA-9022538	1	0	0/3	1	
Loss of MECP2 binding ability to the NCoR/SMRT complex R-HSA-9022537	1	0	0/6	1	
Loss of Nlp from mitotic centrosomes R-HSA-380259	0.812601772791195	0.600680353804841	1/36	1	DYNLL1
Loss of function of MECP2 in Rett syndrome R-HSA-9005891	1	0	0/10	1	
Loss of phosphorylation of MECP2 at T308 R-HSA-9022535	1	0	0/3	1	
Loss of proteins required for interphase microtubule organization from the centrosome R-HSA-380284	0.812601772791195	0.600680353804841	1/36	1	DYNLL1
Lysine catabolism R-HSA-71064	1	0	0/6	1	
Lysosomal oligosaccharide catabolism R-HSA-8853383	1	0	0/2	1	
Lysosome Vesicle Biogenesis R-HSA-432720	0.671967212159988	0.916883980868546	1/24	1	VAMP8
Lysosphingolipid and LPA receptors R-HSA-419408	1	0	0/2	1	
M Phase R-HSA-68886	0.737824417984994	0.845772859276775	10/257	1	UBA52;PSMC5;CDC26;DYNLL1;H2AX;H2BC8;H2BC3;RPS27;ZWINT;BUB1
M-decay: degradation of maternal mRNAs by maternally stored factors R-HSA-9820841	0.566274760919946	1.24232925880823	1/18	1	RPS2
MAP2K and MAPK activation R-HSA-5674135	1	0	0/22	1	
MAPK family signaling cascades R-HSA-5683057	0.968515367685357	0.465171957948976	4/181	1	UBA52;PSMC5;JUN;MYC
MAPK targets/ Nuclear events mediated by MAP kinases R-HSA-450282	0.101142247248105	2.90706588742707	3/25	1	JUN;FOS;ATF2
MAPK1 (ERK2) activation R-HSA-112411	1	0	0/8	1	
MAPK1/MAPK3 signaling R-HSA-5684996	0.99451590336793	0.26603402851655	2/156	1	UBA52;PSMC5
MAPK3 (ERK1) activation R-HSA-110056	1	0	0/9	1	
MAPK6/MAPK4 signaling R-HSA-5687128	0.432775479452354	1.21015192324679	4/74	1	UBA52;PSMC5;JUN;MYC
MASTL Facilitates Mitotic Progression R-HSA-2465910	1	0	0/10	1	
MDK and PTN in ALK signaling R-HSA-9851151	1	0	0/1	1	
MECP2 regulates neuronal receptors and channels R-HSA-9022699	1	0	0/9	1	
MECP2 regulates transcription factors R-HSA-9022707	1	0	0/4	1	
MECP2 regulates transcription of genes involved in GABA signaling R-HSA-9022927	1	0	0/1	1	
MECP2 regulates transcription of neuronal ligands R-HSA-9022702	1	0	0/5	1	
MET Receptor Activation R-HSA-6806942	1	0	0/1	1	
MET activates PI3K/AKT signaling R-HSA-8851907	1	0	0/5	1	
MET activates PTK2 signaling R-HSA-8874081	1	0	0/19	1	
MET activates PTPN11 R-HSA-8865999	1	0	0/4	1	
MET activates RAP1 and RAC1 R-HSA-8875555	1	0	0/7	1	
MET activates RAS signaling R-HSA-8851805	1	0	0/8	1	
MET activates STAT3 R-HSA-8875791	1	0	0/2	1	
MET interacts with TNS proteins R-HSA-8875513	1	0	0/2	1	
MET promotes cell motility R-HSA-8875878	1	0	0/25	1	
MET receptor recycling R-HSA-8875656	1	0	0/7	1	
MGMT-mediated DNA damage reversal R-HSA-5657655	1	0	0/0	1	
MHC class II antigen presentation R-HSA-2132295	0.954121333738253	0.320935334937687	1/66	1	DYNLL1
MITF-M-dependent gene expression R-HSA-9856651	0.635491219440609	0.937030698222518	2/47	1	ATP6V1F;ATP6V0E1
MITF-M-regulated melanocyte development R-HSA-9730414	0.794146700811527	0.67710905589429	2/64	1	ATP6V1F;ATP6V0E1
MPS I - Hurler syndrome R-HSA-2206302	1	0	0/1	1	
MPS II - Hunter syndrome R-HSA-2206296	1	0	0/0	1	
MPS IIIA - Sanfilippo syndrome A R-HSA-2206307	1	0	0/1	1	
MPS IIIB - Sanfilippo syndrome B R-HSA-2206282	1	0	0/1	1	
MPS IIIC - Sanfilippo syndrome C R-HSA-2206291	1	0	0/1	1	
MPS IIID - Sanfilippo syndrome D R-HSA-2206305	1	0	0/1	1	
MPS IV - Morquio syndrome A R-HSA-2206290	1	0	0/0	1	
MPS IV - Morquio syndrome B R-HSA-2206308	1	0	0/0	1	
MPS IX - Natowicz syndrome R-HSA-2206280	1	0	0/0	1	
MPS VI - Maroteaux-Lamy syndrome R-HSA-2206285	1	0	0/0	1	
MPS VII - Sly syndrome R-HSA-2206292	1	0	0/0	1	
MTF1 activates gene expression R-HSA-5660489	1	0	0/0	1	
MTOR signalling R-HSA-165159	0.794248751548842	0.637413509336522	1/34	1	RPS6
Macroautophagy R-HSA-1632852	0.733567487089934	0.787744053694987	3/83	1	UBA52;DYNLL1;HSF1
Malate-aspartate shuttle R-HSA-9856872	1	0	0/3	1	
Manipulation of host energy metabolism R-HSA-9636667	1	0	0/2	1	
Masitinib-resistant KIT mutants R-HSA-9669924	1	0	0/1	1	
Maternal to zygotic transition (MZT) R-HSA-9816359	0.367421438619014	1.2785093871665	5/88	1	H2AX;H2BC8;H2BC3;TP53;RPS2
Maturation of TCA enzymes and regulation of TCA cycle R-HSA-9854311	1	0	0/5	1	
