SW2	SW3	SW4	SW5	SW6	SW7	SW8	SW9	SW10	SW11	SW12	SW13
TXNIP	1	1.00417703583066	1.03346874199785	1	1	1.72156881925114	1	1.08007045871428	1	1.01407497784894	1.11563247362595	1
TWIST1	1	1	1	1	1	1.03515021087648	1	1	1	1	1	1
TULP3	1	1	1	1	1	1	1	1	1	1	1	1
TUBB6	1	1	1	1.00600066711837	1	1.45033026787653	1.00801009112148	1	1	1	1.0158706347385	1
TUBB4B	1	1	1.04755247712842	1.00054319336904	1.54963916958068	1	1.03011875835609	1.00008096969256	1	1	1	1.11361506081631
TUBB4A	1	1	1	1	1	1	1	1	1	1	1	1
TUBB3	1	1	1	1	1	1	1	1	1	1	1	1
TUBB2B	1	1	1	1	1	1	1	1	1	1	1	1
TUBB2A	1	1	1	1	1	1	1	1	1	1	1	1
TUBB1	1	1	1	1	1	1	1	1	1	1	1	1
TUBAL3	1	1	1	1	1	1	1	1	1	1	1	1
TUBA4B	1	1	1	1	1	1	1	1	1	1	1	1
TUBA4A	1	1	1	1	1	1	1	1	1	1	1	1
TUBA3E	1	1	1	1	1	1	1	1	1	1	1	1
TUBA3D	1	1	1	1	1	1	1	1	1	1	1	1
TUBA3C	1	1	1	1	1	1	1	1	1	1	1	1
TUBA1C	1	1	1	1	1	1	1	1	1	1	1	1
TUBA1B	1	1	1.03844626366838	1.01136108543766	1.18847356061013	1	1	1.00009386216914	1	1	1.02997946988174	1
TUBA1A	1	1	1.03763106025395	1	1	1.05997153541161	1.08334288970006	1.00008185883487	1	1	1.07952346828735	1
TGS1	1	1	1	1	1	1	1	1	1	1	1	1
TGIF2	1	1	1	1	1	1	1	1	1	1	1	1
TGIF1	1	1	1	1	1	1	1	1	1	1	1	1
TGFBR3	1	1	1	1	1	1	1	1	1	1	1	1
TGFBR2	1	1.01551508086272	1.10016259732297	1	1	1	1	1.31620361103012	1	1	1	1
TGFBR1	1	1	1	1.00254968584288	1	1	1	1.00008446037417	1	1	1.00983439199943	1
TGFB1	1	1	1	1	1	1	1	1	1	1	1	1
TGFA	1	1	1	1	1	1	1	1	1	1	1	1
TFDP2	1	1	1	1	1	1	1	1	1	1	1	1
TFDP1	1	1.00264909282998	1	1.00006672907679	1.77870524263976	1	1.11058199675495	1.04280787712416	1	1	1	1
TCF7L2	1	1.1183260299738	1	1	1.00435204584658	1.12311150253896	1	1	1.00394603965276	1	1	1
TCF7L1	1	1	1	1	1	1	1	1	1	1	1	1
TCF7	1	1.06573787750356	1	1.0360585594548	1.06331975696616	1.06254532427507	1	1	1.00693386638915	1	1	1
TCF3	1	1.03034621924062	1	1	1	1.08306127389751	1	1.10807455663357	1	1	1	1
TCF12	1	1.01865907787852	1	1	1	1.12311150253896	1	1.10030982138329	1	1	1	1.03250383916201
TBP	1	1	1	1	1.12172242167999	1	1.25117472176505	1	1	1	1	1
TBL1XR1	1	1	1	1	1	1	1	1	1	1	1	1
TBL1X	1	1	1	1	1	1	1	1	1	1	1	1
TBK1	1	1	1.17653250099772	1	1.0637112577617	1	1.07162033458611	1.02217329953769	1	1	1	1
TARBP2	1	1	1	1	1	1	1	1	1	1	1	1
TAB3	1	1	1	1	1	1	1	1	1	1	1	1
TAB2	1	1	1	1	1	1	1	1	1	1	1	1
SYK	1	1	1	1	1.31858827507006	1	1	1.00008028572962	1	1	1	1
SUZ12	1	1	1	1	1	1	1	1	1	1	1	1
SUMO1	1	1	1.55835565216084	1.00342293692836	1.22652339614989	1	1.16627508273382	1	1.0002104910589	1	1	1
STAT6	1	1.09450567228204	1	1.05783134428134	1	1.02631372203385	1	1	1.15048220791611	1	1	1
STAT5B	1	1.09706115126943	1	1.02777901265229	1.05952218223565	1	1	1	1.13714297390944	1	1	1.12023542625559
STAT5A	1	1.00594839163105	1	1	1.25326301953092	1	1	1	1.07353548551314	1	1	1
STAT4	1	1.15882151650329	1	1	1.08869976923453	1.12205810441239	1	1.09247603347325	1.00804463245588	1	1	1
STAT3	1	1	1	1	1.5639439515252	1	1	1.05084013428079	1	1	1	1
STAT2	1	1	1.00254760078472	1	1.00435204584658	1	1.05822699633107	1.0057659245779	1	1	1	1
STAT1	1	1	1	1	2.51225697728109	1	1.06853422969908	1	1	1	1	1
STAG2	1	1	1	1	1	1	1	1	1	1	1	1
STAG1	1	1	1	1	1	1	1	1	1	1	1	1
SRXN1	1	1	1	1	1	1	1	1	1	1	1	1
SMC3	1	1	1	1	1	1	1	1	1	1	1	1
SMC1A	1	1.05989366348865	1	1.28592065178164	1	1	1	1.00007674592646	1.00022225196165	1	1.27351736990523	1.02309316383213
SMARCD3	1	1	1	1	1	1	1	1	1	1	1	1
SMAD7	1.47163029367415	1.03034621924062	1.16951972344382	1.01981336739808	1.00435204584658	1	1.5439310943315	1	1	1	1.01135137150737	1.74715686091898
SMAD3	1	1.02499730147143	1	1	1	1.22981000056577	1	1.05084013428079	1	1	1	1
SMAD2	1	1.07360049910306	1	1	1	1.16256544195296	1	1.0057659245779	1	1	1.0283803611709	1
SKP1	1	1	1.11634918826189	1	1	1.00330925180027	1.66060821709354	1	1	1	1	1
SKIL	1	1	1.18994372484398	1.00512081463884	1.01529441240299	1	1	1.17321628593672	1	1	1.0283803611709	1
SIRT3	1.44911150216278	1	1.25735935695158	1.00294300275037	1.00601782161973	1.08279424571615	1.02203833386418	1.00007881808892	1	1	1.08025816322539	1.79512614560179
SIRT1	1	1	1.37428622770959	1.0360585594548	1	1.039043395849	1.28022966731532	1.12855956885333	1	1	1.17572674061544	1
SIN3A	1	1	1.48481051262249	1.05999329309595	1.00435204584658	1	1.57106363464909	1	1.00693386638915	1	1.1014967418249	1
SH3GL3	1	1	1	1	1	1	1	1	1	1	1	1
SH3BP4	1	1	1	1	1	1	1	1	1	1	1	1
SH2B1	1.04601667476934	1.01281073664929	1.00054822559863	1.00123641084707	1.06674343085862	1.0326829264109	1	1	1.00021818227361	1	1.67501279063774	1.12794557411066
SGK1	1	1	1	1	1	1	1	1.09348429028566	1	1	1	1
SFN	1	1	1	1	1	1	1	1	1	1	1	1
SERPINE1	1	1	1	1	1	1	1	1	1	1	1	1
SCMH1	1.47685393184716	1.01565896172903	1.00054823407237	1.06258704431463	1.01448897704777	1	1	1.000083144575	1.00021027527328	1	1.06388052766873	1.17694716503
SAMHD1	1	1	1.05080541047485	1	1	1	1	1.06746865607773	1	1	1.00536641309854	1
SALL4	1	1.06573787750356	1	1	1.17577504129506	1.04405168517597	1	1	1.00693386638915	1	1.1732744115683	1
SAA1	1	1	1	1	1	1	1	1	1	1	1	1
S100B	1	1	1	1	1	1	1	1	1	1	1	1
S100A12	1	1	1	1	1	1	1	1	1	1	1	1
RXRA	1	1.06573787750356	1	1.05999329309595	1.00038119621499	1	1	1	1	1.4069832749697	1	1
RUNX3	1	1	1.36363070033082	1	1.0313992092138	1	1.09026737706753	1.04280787712416	1	1	1.05151941454862	1.03654122997214
RUNX2	1	1	1	1	1.31063345500991	1	1	1	1	1	1	1
RUNX1	1	1	1	1	1	1.37004070036475	1	1.13935868622562	1.00693386638915	1	1	1
RRAGD	1	1	1	1	1	1	1	1	1	1	1	1
RRAGC	1	1	1	1	1	1	1	1	1	1	1	1
RRAGB	1	1.10070867267797	1	1.00295507269833	1	1.0050147757102	1	1	1.00692455847645	1	1.19355305943726	1.01429817644376
RRAGA	1	1	1.03500022649386	1	1	1	1	1	1.00019830239494	1	1	1.01420776898379
RPTOR	1.17195118462267	1	1.23165250160273	1.00194823830185	1.02809315252363	1	1	1.00008239882904	1	1	1.05778212650863	1.50873579379065
RPS6KA5	1.02172131598817	1	1.06808226997774	1	1	2.2595408205938	1	1.00789417711277	1	1	1.02684061864413	1
RPS6KA3	1	1.16187476548231	1	1.012738915939	1	1	1.34242457885962	1	1.00020196904912	1.00633001875208	1	1.06775909942275
RPS6KA2	1.08995289161375	1.39085470723821	1	1.02099251491112	1	1.0877318560778	1	1.00007817220861	1.0002344178348	1	1.05700499429183	1
RPS6KA1	1	1	1	1.03759167934032	1.15660340803189	1	1	1.00009669633175	1	1	1	1.01277324256618
RPS6	1.0199227192885	1.21859355675447	1.07616294766612	1	1	1	1.18194471192317	1.00008197421535	1	1.03733178326731	1	1
RPS27A	1	1	1.6199537577735	1	1	1	1.29867691824451	1.00007690925918	1	1.10150710015699	1	1
RORA	1	1	1	1.05999329309595	1	1	1	1.3739486357551	1	1	1.05737987114215	1
PML	1	1	1.23021418938311	1.10073194277891	1	1	1	1.06724683372229	1	1	1	1.08572970468437
PMEPA1	1	1	1	1	1	2.35583975532839	1	1	5.13705305970753	1	1.06788878331032	1
PLXND1	1	1	1	1	1	1	1	1	1	1	1	1
PKN2	1.01816610813642	1.04986637382857	1.52069302390655	1	1	1.30406015923638	1.00556456382834	1.00007804835369	1	1	1.13035665323258	1
PIAS1	1	1	1	1	1	1	1	1	1	1	1	1
PHC3	1.27081298731077	1.27184140009183	1	1.00054054266009	1.03543495169863	1.03197879447526	1	1.00008567959832	1.00067623847588	1	1	1
PHC2	1	1	1	1	1	1	1	1	1	1	1	1
PHC1	1	1	1	1	1	1	1	1	1	1	1	1
PGR	1	1	1	1	1.00038119621499	1	1	1.55381118759259	1	1	1	1
PGRMC2	1	1	1	1	1	1	1	1	1	1	1	1
PELP1	1	1	1	1	1	1	1	1	1	1	1	1
PDPK1	1.01067050458805	1	1	1	1	1.09496832936615	1	1.00008080971188	1	1	1.09137569018265	1.30788330053364
PDGFRB	1	1	1	1	1	1.10582610001272	1	1.03847431886016	1.00021899268349	1	1	1
PDGFRA	1	1.1422038763948	1	1	1	1.13343692849923	1	1.00007930997924	1.00021702401221	1	1	1
PDGFB	1	1	1	1	1	1	1	1	1	1	1	1
PDGFA	1	1	1	1.0233144383606	1.00755349596177	1	1	1	1	1	1.04988727818166	1
PCBP2	1	1	1	1	1	1	1	1	1	1	1	1
PBX1	1	1	1	1	1.08373008135718	1	1	1	1	1	1.10608830244466	1.05708561328539
PAX5	1	1.00594839163105	1	1	1.00038119621499	1.02631372203385	1.03590711898121	1	1.00693386638915	1	1	1
PARN	1	1	1	1	1	1	1	1	1	1	1	1
P2RX7	1	1	1	1	1	1	1	1	1	1	1	1
P2RX4	1	1	1	1	1	1	1	1	1	1	1	1
NRIP1	1	1	1	1	1	1	1	1	1	1	1	1
NRF1	1	1	1.49153055436807	1.05783134428134	1.17547655111802	1	1.24553821939701	1.0367028924071	1	1	1	1.2856813437546
NRAS	1	1	1.57582778409841	1	1.15682080871996	1	1.87351712971039	1	1	1	1	1.01156514038646
NR5A2	1.26619902161829	2.01675438253693	1	1.05261769230083	1.0042384585105	1	1.17133769412269	1.02883915534817	1.44935026820665	1	1.05151941454862	1.74715686091898
NR3C1	1	1.16354155178796	1.20921287295124	1	1	1.08306127389751	1.0352712682442	1.3739486357551	1	1	1	1
NR2E1	1.20524394720278	1.14353260389349	1.2567867059569	1.08804478104412	1	1.34451098834205	1.18885364607076	1	1	1	1.51003408935954	1.91683653647553
NR1H3	1	1.00594839163105	1	1.05783134428134	1.01535294365889	1	1	1.04280787712416	1	1	1	1
NR1D1	1.05180193685838	1.06573787750356	1	1	1	1.27068710783678	1.09026737706753	1	1.12674147598311	1	1.16428889521878	1.03425425542421
NPM1	1	1.0827262038325	1	1.00027631725167	1.08829388353424	1	1	1	1	1	1	1
NPAS2	1.0988678164808	1.21156651995693	1.29918232581266	1.23783215162705	1.01529441240299	1	1	2.25681385997293	1	1	1.48240960821935	2.0888815773787
NOTCH4	1.23404904525746	1.0499342058079	1	1	1.00314952991679	1.13176965344313	1	1.00008319953285	1	1	1	1
NOTCH3	1	1.05747963317545	1	1	1	1.34704629492463	1	1	1.00020438486806	1	1.02487783488248	1
NOTCH2	1	1	1.01361302994832	1.05926735731355	1.13315172803858	1	1	1.04035359590116	1	1	1.15872204433907	1.2304596814104
NOTCH1	1	1.02836195309712	1	1	1.00435204584658	1.1000246589762	1	1.01198561148762	1.00693386638915	1	1.09641104698127	1
NOD2	1	1	1	1	1	1	1	1	1	1	1	1
NOD1	1	1	1	1	1	1	1	1	1	1	1	1
NLRX1	1	1	1	1	1	1	1	1	1	1	1	1
NLRP3	1	1	1.09687326963558	1	1.01825047665187	1	1	1.19270198050922	1	1	1.03027385533438	1
NLRC5	1	1	1	1	1	1	1	1	1	1	1	1
NKIRAS2	1	1	1	1	1	1	1	1	1	1	1	1
NKIRAS1	1	1	1	1	1	1	1	1	1	1	1	1
NGFR	1	1	1	1	1	1	1	1	1	1	1	1
NFYC	1	1	1	1	1.00435204584658	1.0367808073732	1	1	1	1	1	1
NFYB	1	1	1	1	1	1	1	1.04280787712416	1	1	1	1
NFYA	1	1	1	1	1.22440075526618	1	1	1.02669398880334	1.02299118090953	1	1	1
NFKBIB	1	1.02499730147143	1	1	1	1	1	1	1	1	1	1
NFKBIA	1	1	1	1	1	1	1	1	1	1	1	1
NFKB2	1	1	1	1	1.45923995741524	1	1	1.02370131324782	1.00693386638915	1	1	1
NFKB1	1	1	1	1	2.04138212155271	1	1	1.04280787712416	1	1	1	1
NFE2L2	1	1	1.16709941887819	1.05662974445769	1	1	1.45062694469047	1	1.00399625515257	1	1	1.25397987251788
NFATC3	1	1	1.03317431494223	1	1.00435204584658	1.07697002969043	1	1	1.12050092742229	1	1	1.27526961334948
NFATC2	1	1.07586823990783	1	1	1.07152422281243	1	1	1.13527579192138	1.00693386638915	1	1	1
NFATC1	1	1.14353260389349	1	1	1.22440075526618	1	1	1.03025368690298	1.00143802284632	1	1	1
NELFE	1	1	1	1	1	1	1	1	1	1	1	1
NCAM1	1.10530803131985	1.1961093007793	1	1	1	3.33824894971888	1	1.00009480542066	1	1	1	1
MBTPS2	1	1	1	1	1	1	1	1	1	1	1	1
MBD3	1	1	1	1	1	1	1	1	1	1	1	1
MAX	1	1	1.07153990668445	1	1	1	1	1.04280787712416	1	1	1	1.05708561328539
MAVS	1.48115830156507	1.2740344652041	1	1.00194009761639	1.05833585756436	1.09147899366699	1.00438746636896	1.0000823262897	1.00019843764789	1	1.08569490982999	1.27398414366574
MAPKAPK5	1	1	1	1	1	1	1	1	1	1	1	1
MAPKAPK3	1	1	1	1	1	1	1	1	1	1	1	1
MAPKAPK2	1	1	1	1	1	1	1	1	1	1	1	1
MAPKAP1	1	1	1	1	1	1	1	1	1	1	1	1
MAPK9	1	1	1	1	1	1	1	1	1	1	1	1
MAPK8	1	1	1	1	1	1	1	1	1	1	1	1
MAPK7	1	1	1	1	1	1	1	1	1	1	1	1
MAPK3	1	1	1	1	1	1	1	1	1	1	1	1
MAPK1	1	1	1.07785704079133	1.01646602223486	1	1	1.12837076274825	1.00007872432631	1	1.00626482500535	1.03328687019851	1
MAPK14	1	1	1	1	1	1	1	1	1	1	1	1
MAPK11	1	1	1	1	1	1	1	1	1	1	1	1
MAPK10	1	1	1	1	1	3.40257765894021	1	1	1.00023337422074	1	2.08107599375617	1
MAP4K4	1	1	1	1	1	1	1	1	1	1	1	1
MAP3K7	1	1	1	1	1	1	1	1	1	1	1	1
MAP3K5	1	1	1	1	1	1	1	1	1	1	1	1
MAP3K1	1	1	1	1	1.03046883012529	1	1.00845766707807	1	1	1	1.05605762178516	1
MAP2K7	1.25083373120442	1.00232908335345	1	1	1.00895517747678	1.36504244001884	1	1.00008500151203	1	1	1.0391704950797	1.76406391740556
MAP2K6	1	1	1	1	1	1	1	1	1	1	1	1
MAP2K4	1	1	1	1	1	1	1	1	1	1	1	1
MAP2K3	1.14142537747581	1.08124154823583	1	1.00078818796824	1.06478664013978	1	1	1.00008554136582	1.15580422401451	1	1	1.72179433526698
MAMLD1	1.04999699084214	1.00292441514399	1.04641066585201	1.08064318354213	1.03597490401263	1	1	1.33775668057721	1	1	1.12747626062233	1.29392278779652
MAML3	1.58133527522242	1.92907098812747	1	1.07270397164138	1	1.00940927575261	1.01898775238331	1.32989782901239	1	1	1.3847934029409	1.78463756066316
MAML2	1	1	1	1	1	1	1	1	1	1	1	1
MAML1	1	1	1	1	1	1	1	1	1	1	1	1
MALT1	1	1	1	1	1	1	1	1	1	1	1	1
MAFK	1	1	1.01597598826996	1	1	1.039043395849	1	1.01198561148762	1	1	1	1
MAFG	1	1	1	1	1	1	1	1	1	1	1	1
LYN	1	1	1	1	1.14006323065909	1	1.00349529078347	1	1	1	1	1
LYL1	1	1	1	1	1	1.07697002969043	1	1.15815181514675	1	1	1.15744267575274	1
LY96	1	1	1	1.00126677394412	1.19890433358484	1	1.10170157010553	1	1	1	1	1
LRRFIP1	1	1	1.19678525793222	1.0360585594548	1	1	1.23546067959893	1.15815181514675	1	1	1	1
HGF	1	1	1	1	1.03381955431525	1	1	1.00008275209586	1	1	1	1
HEY2	1.16386704230235	1.03034621924062	1	1	1	1.15744858707607	1.12569549699226	1.04334078332163	1	1	1	1
HEY1	1.2793202705363	1.20470653164435	1	1.54245920156556	1.16055397107759	1	1.08829787140915	1.08619720817563	1.03257539255278	1	1	1.19773140558494
HES1	1	1	1	1	1	1.15075807610781	1	1.13990698446334	1	1	1	1
HERC5	1	1	1	1	1	1	1	1	1	1	1	1
HELZ2	1	1	1	1	1	1	1	1	1	1	1	1
HDAC9	1	1	1.29243962354534	1	1.17666280083775	1	1	1	1.00804463245588	1	1	1
HDAC8	1	1	1	1	1	1	1	1	1	1	1	1
HDAC7	1.03080287199832	1	1	1.1900471348388	1.12051334701653	1	1.17378704279006	1.01198561148762	1.01095589571118	1	1	1.31518418657793
HDAC6	1	1	1	1	1	1	1	1	1	1	1	1
HDAC5	1	1	1.18720938706281	1.00027631725167	1.02541453921161	1	1.07214489944754	1.02669398880334	1.00693386638915	1	1	1
HDAC4	1	1	1.08940348222881	1	1	1	1	1	1.00693386638915	1	1	1
HDAC3	1.26283643523411	1.00594839163105	1.10125813201664	1.15435278842055	1.33590150688289	1	1	1.12855956885333	1	1	1.47701819623304	1.84696625774854
HDAC2	1	1	1	1	1	1	1	1	1	1	1	1
HDAC1	1.38293582551093	1	1.15339300425743	1.05999329309595	1	1.38219956551137	1.09279635185849	1.04280787712416	1.00693386638915	1	1.37964398504903	1.47149588579791
HDAC11	1	1	1	1	1	1	1	1	1	1	1	1
HDAC10	1	1	1	1	1	1	1	1	1	1	1	1
HCK	1	1	1.03481106857324	1	1.06170977626107	1	1	1.0000862442405	1	1	1.04848894099534	1
HBEGF	1	1	1	1	1	1	1	1	1	1	1	1
HBB	1	1	1	1	1	1	1	1	1	1	1	1
HBA2	1	1	1	1	1	1	1	1	1	1	1	1
HBA1	1	1	1	1	1	1	1	1	1	1	1	1
H4C9	1	1	1.03794613190094	1.00031102768281	1	1	1.00089335156046	1.00009108441095	1	1	1	1
H4C8	1	1	1	1	1	1	1	1	1	1	1	1
H4C6	1	1	1	1	1	1	1	1	1	1	1	1
H4C5	1	1	1	1	1	1	1	1	1	1	1	1
H4C4	1	1	1	1	1	1	1	1	1	1	1	1
H4C3	1	1	1	1	1	1	1	1	1	1	1	1
H4C2	1	1	1	1	1	1	1	1	1	1	1	1
H4C1	1	1	1	1	1	1	1	1	1	1	1	1
H4C15	1	1	1	1	1	1	1	1	1	1	1	1
H4C14	1	1	1	1	1	1	1	1	1	1	1	1
H4C13	1	1	1	1	1	1	1	1	1	1	1	1
H4C12	1	1	1	1	1	1	1	1	1	1	1	1
H4C11	1	1	1	1	1	1	1	1	1	1	1	1
H3C8	1	1	1	1	1	1	1	1	1	1	1	1
H3C7	1	1	1	1	1	1	1	1	1	1	1	1
H3C6	1	1	1	1	1	1	1	1	1	1	1	1
H3C4	1	1	1	1	1	1	1	1	1	1	1	1
H3C3	1	1	1	1	1	1	1	1	1	1	1	1
H3C2	1	1	1	1	1	1	1	1	1	1	1	1
H3C1	1	1	1	1.03559455929063	1.4785791224119	1	1.2544023860098	1.00008312634117	1	1	1	1
H3C15	1	1	1	1	1	1	1	1	1	1	1	1
H3C14	1	1	1	1	1.3061353624497	1	1.04256903265801	1.00010163402376	1	1	1	1.0336331379832
H3C13	1	1	1	1	1	1	1	1	1	1	1	1
H3C12	1	1	1	1	1	1	1	1	1	1	1	1
H3C11	1	1	1	1	1	1	1	1	1	1	1	1
H3C10	1	1	1	1	1	1	1	1	1	1	1	1
H3-3B	1	1	1	1	1	1	1	1	1	1	1	1
H3-3A	1	1	1	1	1	1	1	1	1	1	1	1
H2BC9	1	1	1	1.01658032803718	1.0013685688292	1	1	1.08245727210612	1	1	1.01071872745276	1
H2BC8	1	1	1.07208092684314	1.00031186001125	1.24941849134869	1	1	1	1	1	1	1
H2BC7	1	1	1	1	1	1	1	1	1	1	1	1
H2BC6	1	1	1	1	1	1	1	1	1	1	1	1
H2BC4	1	1	1	1	1	1	1	1	1	1	1	1
H2BC3	1	1	1	1	1.00761944518945	1	1.75497887690603	1	1	1	1	1.00657182023197
H2BC21	1	1.01871303026774	1	1.00410649427298	1	1	1.07223759408958	1	1.00013917887127	1	1	1
H2BC1	1	1	1	1	1	1	1	1	1	1	1	1
H2BC17	1	1	1	1.00589299233735	3.1367343864384	1	1.31341364604074	1	1	1	1	1.05631261318002
H2BC15	1	1	1	1.00845896656035	1.04710234014255	1	1.0347463627628	1.24639357029284	1	1	1	1
H2BC14	1	1	1	1.00327415902294	1.59193789907195	1	1.12316147197427	1	1	1	1	1.18146769021594
H2BC13	1	1	1	1.00292669848189	1.73039875787695	1	1	1	1	1	1	1.03698395811225
H2BC12L	1	1	1	1	1	1	1	1	1	1	1	1
H2BC12	1	1	1.03575041640348	1	1.60345887067879	1	1	1.06717549630718	1	1	1	1
H2BC11	1	1	1	1	1	1	1	1	1	1	1	1
H2BC10	1	1	1	1	1	1	1	1	1	1	1	1
H2AZ2	1	1	1	1	1	1	1	1	1	1	1	1
H2AX	1.0383312762486	1	1	1	1.21851047725847	1	1.06114435601846	1	1	1	1	1
H2AJ	1	1	1.41399848243966	1	1	1	1	1	1.0002024849019	1	1	1.03805556406011
H2AC8	1	1	1	1.0157375821565	2.05032390291728	1	1.03296294200438	1	1	1	1	1.02152585264911
H2AC7	1	1	1	1.00311107500306	1.31088708858025	1	1.02591392129149	1	1	1	1	1
H2AC6	1	1	1.0730999431293	1.00258327615838	1.11552620613094	1	1	1.00008338676819	1	1	1	1
H2AC4	1	1	1	1	1	1	1	1	1	1	1	1
H2AC20	1.01114851935195	1.06880883495029	1.08760927069455	1	1	1.02056746451313	1.06074437491143	1.00008322671168	1	1	1	1
H2AC19	1	1	1	1	1	1	1	1	1	1	1	1
H2AC18	1	1	1	1	1	1	1	1	1	1	1	1
H2AB1	1	1	1	1	1	1	1	1	1	1	1	1
GZMB	1	1	1	1.00031347500367	1	1	1.09378200991788	1	1	1	1	1
GTF2F2	1	1	1.09496984476129	1	1	1	1.11242992974813	1	1	1	1	1
GTF2F1	1	1	1	1	1	1	1	1	1	1	1	1
GTF2A2	1	1	1.007707047532	1	1	1	1.03141055973453	1.0000848335316	1	1	1	1
GTF2A1	1	1	1	1	1	1	1	1	1	1	1	1
GSK3B	1	1	1	1	1	1	1	1	1	1	1	1
GSDMD	1	1	1	1	1	1	1	1	1	1	1	1
GATAD2B	1	1	1	1	1	1	1	1	1	1	1	1
GATAD2A	1.36193586917116	1	1	1	1.4413698241265	1	1.04100869128486	1	1.06369123475189	1	1.04389472011928	1.77749882120806
GATA3	1	1.07360049910306	1	1.0672830742265	1.25326301953092	1	1	1.11453441939223	1.00693386638915	1	1.07832813340655	1
GATA2	1	1.16354155178796	1	1	1	1.07702076095866	1	1	1	1	1.05737987114215	1
GATA1	1	1	1	1	1.06020386034084	1	1.35007683435974	1	1	1	1	1
FOXO4	1.05109026123413	1.03034621924062	1.20524661032126	1	1	1.08306127389751	1	1.50872881254686	1	1	1.32978621457731	1
FOXO3	1	1.00594839163105	1.03135960029152	1	1.00435204584658	1.039043395849	1	1.17321628593672	1.00693386638915	1	1.04421062641716	1.0003805060186
FOXO1	1	1.02214055616657	1.31816097313658	1	1	1.06254532427507	1	1.15815181514675	1	1	1.05151941454862	1
EIF2S3	1	1	1	1	1	1	1	1	1	1	1	1
EIF2S2	1	1	1.04114394019001	1	1.20129151254388	1	1.35291767930581	1	1	1	1	1.06861311764385
EIF2S1	1	1	1	1	1	1	1	1	1	1	1	1
EIF2AK2	1.06708893300804	1	1.31107321100296	1	1.08033273495678	1	1.68722513191792	1.0000784512011	1	1	1.00530371150266	1
EGR3	1	1.02836195309712	1	1	1.07198302235269	1	1	1.03073145960979	1	1	1	1
EGR2	1	1.06573787750356	1	1	1.07316162261215	1	1	1.08619720817563	1.00693386638915	1	1	1
EGR1	1	1	1	1	1.15440725613353	1	1	1.05084013428079	1	1	1	1
EGF	1	1	1	1	1	1	1	1	1	1	1	1
EED	1	1	1	1	1	1	1	1	1	1	1	1
E2F5	1	1	1.32268553318144	1	1.40553480729627	1	1	1.05696929871801	1	1	1	1.04024102692337
E2F4	1	1	1	1.04431734414012	1.81780009533254	1	1.13216189778224	1	1	1	1	1
E2F3	1	1.07810878407505	1	1.3482650042595	1.3126079771627	1	1	1.15815181514675	1	1	1	1.32297564023098
E2F2	1	1.07360049910306	1	1.0360585594548	1.17666280083775	1	1	1.02669398880334	1	1	1	1.20872709226303
E2F1	1	1	1	1	1.69955104432621	1	1.07214489944754	1.06740295884495	1	1	1	1
DUS2	1	1	1	1	1	1	1	1	1	1	1	1
DRAP1	1	1	1	1	1	1	1	1	1	1	1	1
DPP4	1	1	1	1	1	1	1	1	1	1	1	1
DNAJC3	1	1	1	1	1	1	1	1	1	1	1	1
DMD	1.09796615067312	1.34849898775087	1.03379133115321	1.00256674183993	1	1.79334035225972	1	1	1	1.00896934582635	1.08352851756841	1.2513195976827
DMAP1	1	1	1	1	1	1	1	1	1	1	1	1
DLG3	1	1	1	1.00126636699387	1	1.0059010416296	1	1.25003772097023	1	1	1	1
DIS3	1	1	1	1	1	1	1	1	1	1	1	1
DHX9	1	1	1.09938305205113	1.00122457480691	1	1	1.04118132773621	1.00008042284937	1	1	1.19253035226482	1
DHX36	1.1382375376386	1	1.13767407227787	1.03922583177013	1	1.37636107401396	1	1.0081953563645	1.00020702337142	1	1.0780555496084	1.02234317297295
DHH	1	1	1	1	1	1	1	1	1	1	1	1
DFFB	1.13217870145241	1.26809046613176	1.03436694927148	1	1	1.09742454870538	1.00479800364516	1.00009290625315	1	1	1.06941285040566	1.00655795553674
CSNK2A1	1	1	1	1	1	1	1	1	1	1	1	1
CSH1	1	1	1	1	1	1	1	1	1	1	1	1
CSF3R	1	1	1	1	1	1	1	1	1	1	1	1
CSF3	1	1	1	1	1	1	1	1	1	1	1	1
CRTC3	1.0316173627527	1.39480303143615	1	1	1.0143548710697	1.00924936967616	1.03785090946627	1.05316997044923	1.00020726927745	1	1.29851462447352	1.05572333438349
CRTC2	1.28561483512386	1.07436576331427	1.01110268440878	1	1.09183092729534	1	1	1.0000836903239	1	1	1.08972413298264	1.00376930670691
CRTC1	1	1.17912932801901	1	1.00836864305169	1.27302379065772	1	1	1.00008792969214	1	1	1.18170654759595	1.00950087202892
CRKL	1	1	1	1	1	1	1	1	1	1	1	1
CRK	1	1	1	1	1	1	1	1	1	1	1	1
CREBBP	1.1235103185627	1.06573787750356	1	1	1.00038119621499	1.01389088279933	1	1.0057659245779	1	1	1	1.2294086108402
CREB1	1	1	1	1	1.00435204584658	1	1	1.01198561148762	1	1	1	1
CPSF6	1.06348729962052	1.04457178107106	1	1	1.07331423585275	1	1	1.0000798066354	1	1	1.04550465675079	1.01003180487889
COL1A2	1	1	1	1	1	1.25120568939766	1	1.00007661583651	1	1	1	1
CDK5R1	1	1	1	1	1	1	1	1	1	1	1	1
CDK5	1.09601577880909	1	1.00676916067798	1.00713816503216	1.11161350735463	1	1	1.00008440297365	1	1	1.0046573720682	1
