term	term_id	variable	odds_ratio	overlap	p.value	adj.p.value	log10pvalue	genes
Estrogen-dependent gene expression R-HSA-9018519	R-HSA-9018519	Steatosis	13.4838425735514	23/149	4.23198993861052e-17	1.12317012970723e-14	13.9495544549613	JUND;PGR;RAD21;USF1;MYC;FOSB;MYB;SP1;NR5A2;USF2;FOXA1;JUN;CBFB;FOS;YY1;RUNX1;ESR1;POU2F1;SMC3;ATF2;GATA3;CHD1;TBP
FGFR1 mutant receptor activation R-HSA-1839124	R-HSA-1839124	Steatosis	9.78734489902699	4/31	0.00118274695377188	0.0187964695527579	1.72592371444582	STAT5B;CUX1;STAT3;STAT1
FOXO-mediated transcription R-HSA-9614085	R-HSA-9614085	Steatosis	12.2030881903777	10/66	5.1860485914912e-08	3.93250656051933e-06	5.40533054417957	SMAD2;SMAD4;NR3C1;BCL6;KLF4;NFYA;SIN3A;NFYB;SREBF1;SMAD3
FOXO-mediated transcription of cell cycle genes R-HSA-9617828	R-HSA-9617828	Steatosis	20.3324112311538	4/17	0.000105625990666419	0.00237568965448031	2.62421029355187	SMAD2;SMAD4;SMAD3;KLF4
FOXO-mediated transcription of cell death genes R-HSA-9614657	R-HSA-9614657	Steatosis	15.168002405064	3/16	0.00167683532251709	0.0260252686898267	1.5846047780554	NFYB;BCL6;NFYA
FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes R-HSA-9615017	R-HSA-9615017	Steatosis	16.7100132092593	6/30	4.99359101374815e-06	0.000232508606148905	3.63356096735981	SMAD2;SMAD4;NR3C1;SIN3A;SREBF1;SMAD3
Factors involved in megakaryocyte development and platelet production R-HSA-983231	R-HSA-983231	Steatosis	5.20710039917152	12/170	1.07075831772124e-05	0.00042414814555704	3.37248242746252	NFE2;SIN3A;ABL1;IRF1;MYB;RCOR1;GATA2;GATA6;GATA1;TP53;GATA3;IRF2
Formation of axial mesoderm R-HSA-9796292	R-HSA-9796292	Steatosis	90.3317699022204	8/14	6.79213790250104e-12	1.06037258783752e-09	8.97454150793327	TEAD2;TEAD4;CTNNB1;SMAD2;FOXA1;FOXA2;LEF1;SMAD3
Formation of definitive endoderm R-HSA-9823730	R-HSA-9823730	Steatosis	47.0691363367358	7/17	2.86282133916728e-09	2.81404734598147e-07	6.5506685998915	GATA6;CTNNB1;SMAD2;SMAD4;FOXA2;TCF7L2;SMAD3
Formation of the beta-catenin:TCF transactivating complex R-HSA-201722	R-HSA-201722	Steatosis	4.69608792831955	6/91	0.00261029499363416	0.0368495899633248	1.43356734030578	SMARCA4;LEF1;CTNNB1;MYC;TCF4;TCF7L2
G0 and Early G1 R-HSA-1538133	R-HSA-1538133	Steatosis	11.4877932510517	4/27	0.000691674677149665	0.0116923859436638	1.93209685783417	E2F4;E2F1;MYC;MAX
Gastrulation R-HSA-9758941	R-HSA-9758941	Steatosis	13.3046969680144	20/129	4.92210547264806e-15	1.08860566036733e-12	11.9631294118342	TEAD4;FOXA2;LEF1;NANOG;SMAD3;FOXF1;SMAD4;CTNNB1;TEAD2;MYB;FOXA1;SOX2;TCF7L2;FOXC1;NOTCH1;GATA6;SMAD2;SNAI1;TFAP2A;TFAP2C
Gene expression (Transcription) R-HSA-74160	R-HSA-74160	Steatosis	7.80280281982364	93/1559	2.62826896403556e-36	2.32514194351679e-33	32.6335505294818	STAT1;MSX2;RUNX1;CREB1;POU2F2;NR1I2;SMAD4;TCF3;JUN;THRB;NR2C2;LEF1;SREBF1;RXRA;MYC;SP1;RUNX2;SRF;GATA3;TBX5;RELA;TBP;TEAD4;ARNT;SMAD7;CBFB;TRIM28;NR4A2;GATA2;POU2F1;ATF2;AR;NR5A2;NR3C1;PRDM1;NFE2;ESR2;GATA1;ZC3H11A;HNF4A;NR1H2;GLI2;REST;NOTCH1;FOS;ZNF354C;ELF1;NFKB1;TEAD2;NR5A1;TCF7L2;PITX2;RARA;BRCA1;JUNB;EZH2;TFAP2A;UBTF;TFAP2C;PPARD;PPARG;E2F6;TWIST1;CTNNB1;YY1;TP63;BCL6;SIN3A;PGR;KLF4;MYB;SOX9;TP53;NFYA;NFIA;E2F1;TFAP2D;NFYB;SMAD3;MAX;NR1H3;CBX3;SMARCA4;ABL1;SPI1;SOX2;ESR1;MAPK14;SUZ12;SMAD2;RORA;E2F4;TAF1
Generic Transcription Pathway R-HSA-212436	R-HSA-212436	Steatosis	8.94765816441594	88/1260	2.75113786462797e-39	7.30151989272263e-36	35.1365867272335	STAT1;MSX2;RUNX1;CREB1;NR1I2;SMAD4;TCF3;JUN;THRB;NR2C2;LEF1;SREBF1;RXRA;MYC;SP1;RUNX2;SRF;GATA3;TBX5;RELA;TBP;TEAD4;ARNT;SMAD7;CBFB;TRIM28;NR4A2;GATA2;ATF2;AR;NR5A2;NR3C1;PRDM1;NFE2;ESR2;GATA1;HNF4A;NR1H2;GLI2;REST;NOTCH1;FOS;ZNF354C;ELF1;NFKB1;TEAD2;NR5A1;TCF7L2;PITX2;RARA;BRCA1;JUNB;EZH2;TFAP2A;TFAP2C;PPARD;PPARG;E2F6;TWIST1;CTNNB1;YY1;TP63;BCL6;SIN3A;PGR;KLF4;MYB;SOX9;TP53;NFYA;E2F1;TFAP2D;NFYB;SMAD3;MAX;NR1H3;CBX3;SMARCA4;ABL1;SPI1;SOX2;ESR1;MAPK14;SUZ12;SMAD2;RORA;E2F4;TAF1
Germ layer formation at gastrulation R-HSA-9754189	R-HSA-9754189	Steatosis	47.0691363367358	7/17	2.86282133916728e-09	2.81404734598147e-07	6.5506685998915	SOX2;CTNNB1;SMAD2;SMAD4;LEF1;SMAD3;NANOG
Heme signaling R-HSA-9707616	R-HSA-9707616	Steatosis	11.1921515716326	7/49	8.39013515994361e-06	0.000342575672530621	3.46524348101102	ATF2;CRTC1;RXRA;RORA;NFE2L2;CRTC3;CREB1
Interferon alpha/beta signaling R-HSA-909733	R-HSA-909733	Steatosis	5.54943696637641	6/78	0.00118267838289404	0.0187964695527579	1.72592371444582	IRF3;STAT1;EGR1;IRF1;IRF6;IRF2
Interferon gamma signaling R-HSA-877300	R-HSA-877300	Steatosis	4.33545306959953	6/98	0.00377871126945931	0.0498940284037065	1.30195143005818	IRF3;STAT1;SMAD7;IRF1;IRF6;IRF2
Interleukin-17 signaling R-HSA-448424	R-HSA-448424	Steatosis	7.3335961548931	7/71	9.80857582647766e-05	0.00222495386696339	2.65267898941606	ATF2;JUN;MEF2A;FOS;NFKB1;CREB1;MAPK14
Interleukin-21 signaling R-HSA-9020958	R-HSA-9020958	Steatosis	28.1590046737655	3/10	0.000384312964658898	0.00708310144586608	2.14977653808805	STAT3;STAT5B;STAT1
Interleukin-4 and Interleukin-13 signaling R-HSA-6785807	R-HSA-6785807	Steatosis	12.8757198476737	17/111	7.48805580840149e-13	1.3248866743665e-10	9.87782126799293	BCL6;NANOG;STAT1;HIF1A;ZEB1;STAT3;CEBPD;MYC;SOX2;FOS;TP53;POU2F1;GATA3;RORA;TWIST1;MUC1;JUNB
Interleukin-9 signaling R-HSA-8985947	R-HSA-8985947	Steatosis	32.8411487066416	3/9	0.000272058362782626	0.00523219489003688	2.28131608767858	STAT3;STAT5B;STAT1
Intracellular signaling by second messengers R-HSA-9006925	R-HSA-9006925	Steatosis	3.53390326898865	15/308	7.11398723243202e-05	0.00171641110135223	2.76537868521346	EGR1;SALL4;REST;CREB1;TP53;JUN;ATF2;EZH2;SNAI2;ESR1;PPARG;ESR2;RCOR1;SUZ12;SNAI1
KEAP1-NFE2L2 pathway R-HSA-9755511	R-HSA-9755511	Steatosis	4.59097671110991	8/125	0.000634730560466273	0.011305871862265	1.94669594102578	NFKB1;MYC;SP1;NOTCH1;ATF4;NFE2L2;BRCA1;RELA
Kidney development R-HSA-9830369	R-HSA-9830369	Steatosis	10.0155000339138	6/46	6.43970551578612e-05	0.00161235645649966	2.79253893897177	GATA3;CTNNB1;FOXC1;HNF1B;HNF4A;WT1
LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production R-HSA-3134973	R-HSA-3134973	Steatosis	43.5342817279396	2/5	0.00223470154109351	0.0324092780877714	1.48933064271013	CTNNB1;IRF3
Loss of Function of SMAD2/3 in Cancer R-HSA-3304349	R-HSA-3304349	Steatosis	49.2574282799205	3/7	0.000115936217551563	0.00246155777105479	2.60878996718114	SMAD2;SMAD4;SMAD3
Loss of Function of SMAD4 in Cancer R-HSA-3304347	R-HSA-3304347	Steatosis	Inf	3/3	3.46520140012489e-06	0.000170308231776508	3.76876436008958	SMAD2;SMAD3;SMAD4
MAP kinase activation R-HSA-450294	R-HSA-450294	Steatosis	8.38544930619712	7/63	4.51893108585188e-05	0.0012238003165154	2.91228943881638	ATF2;JUN;MEF2A;FOS;NFKB1;CREB1;MAPK14
MAPK targets/ Nuclear events mediated by MAP kinases R-HSA-450282	R-HSA-450282	Steatosis	16.041642791175	6/31	6.11443208271634e-06	0.000263327940521704	3.57950305745067	ATF2;JUN;MEF2A;FOS;CREB1;MAPK14
MECP2 regulates neuronal receptors and channels R-HSA-9022699	R-HSA-9022699	Steatosis	13.1438578096238	3/18	0.00238938793854065	0.0342780302101994	1.4649841427996	SIN3A;NOTCH1;CREB1
MECP2 regulates transcription factors R-HSA-9022707	R-HSA-9022707	Steatosis	43.5342817279396	2/5	0.00223470154109351	0.0324092780877714	1.48933064271013	PPARG;CREB1
MITF-M-dependent gene expression R-HSA-9856651	R-HSA-9856651	Steatosis	7.62440113177785	9/89	7.94901910463438e-06	0.000329635885995307	3.48196551468922	SIN3A;SMARCA4;LEF1;CTNNB1;USF1;TCF7L2;CREB1;SOX10;TBX2
MITF-M-regulated melanocyte development R-HSA-9730414	R-HSA-9730414	Steatosis	6.12638682955653	10/121	1.51461118244247e-05	0.00052346765318387	3.2811101496638	SIN3A;SMARCA4;LEF1;CTNNB1;USF1;SOX2;TCF7L2;CREB1;SOX10;TBX2
Mitochondrial biogenesis R-HSA-1592230	R-HSA-1592230	Steatosis	6.26240173890618	8/94	8.94696477290194e-05	0.00206480387019841	2.68512119443656	NRF1;CRTC1;RXRA;GABPA;MAPK14;CREB1;ATF2;CRTC3
MyD88 cascade initiated on plasma membrane R-HSA-975871	R-HSA-975871	Steatosis	7.00508614815047	9/96	1.48038102968762e-05	0.00052346765318387	3.2811101496638	NFKB1;MAPK14;JUN;FOS;CREB1;TP53;ATF2;MEF2A;RELA
MyD88 dependent cascade initiated on endosome R-HSA-975155	R-HSA-975155	Steatosis	6.55082659795456	9/102	2.41902681768929e-05	0.000755305549899691	3.12187732414441	NFKB1;MAPK14;JUN;FOS;CREB1;TP53;ATF2;MEF2A;RELA
MyD88-independent TLR4 cascade  R-HSA-166166	R-HSA-166166	Steatosis	6.8753833967288	10/109	5.97010311223167e-06	0.000263327940521704	3.57950305745067	IRF3;NFKB1;MAPK14;JUN;FOS;CREB1;TP53;ATF2;MEF2A;RELA
MyD88:MAL(TIRAP) cascade initiated on plasma membrane R-HSA-166058	R-HSA-166058	Steatosis	5.90972423569492	9/112	5.09641581591112e-05	0.00133919678964635	2.87315560045039	NFKB1;MAPK14;JUN;FOS;CREB1;TP53;ATF2;MEF2A;RELA
Myogenesis R-HSA-525793	R-HSA-525793	Steatosis	21.3853387703599	7/29	1.96952720054123e-07	1.30678129755911e-05	4.88379708970395	MYOD1;TCF4;CTNNB1;MEF2A;ABL1;TCF3;MAPK14
NFE2L2 regulating ER-stress associated genes R-HSA-9818035	R-HSA-9818035	Steatosis	43.5342817279396	2/5	0.00223470154109351	0.0324092780877714	1.48933064271013	ATF4;NFE2L2
NFE2L2 regulating tumorigenic genes R-HSA-9818030	R-HSA-9818030	Steatosis	24.6258347854319	3/11	0.000522531130911229	0.00937025419890812	2.02824862728878	NOTCH1;SP1;NFE2L2
NGF-stimulated transcription R-HSA-9031628	R-HSA-9031628	Steatosis	30.7924670874182	12/39	2.87090751655028e-13	5.44242039208889e-11	10.2642079147957	ATF2;JUND;EGR1;REST;EGR2;FOS;ASCL1;SRF;JUNB;FOSB;CREB1;FOSL1
NOTCH3 Intracellular Domain Regulates Transcription R-HSA-9013508	R-HSA-9013508	Steatosis	12.5872563991061	4/25	0.000510516857748201	0.00921708666982126	2.0354063287466	IKZF1;PBX1;NOTCH1;STAT1
NR1H2 & NR1H3 regulate gene expression linked to gluconeogenesis  R-HSA-9632974	R-HSA-9632974	Steatosis	43.5342817279396	2/5	0.00223470154109351	0.0324092780877714	1.48933064271013	NR1H3;RXRA
NR1H2 & NR1H3 regulate gene expression linked to lipogenesis R-HSA-9029558	R-HSA-9029558	Steatosis	52.7755397715195	4/9	6.15159469191621e-06	0.000263327940521704	3.57950305745067	NR1H3;NR1H2;SREBF1;RXRA
NR1H2 & NR1H3 regulate gene expression linked to triglyceride lipolysis in adipose R-HSA-9031528	R-HSA-9031528	Steatosis	98.7022756217839	3/5	3.38791890983961e-05	0.000936618415282742	3.02843730760769	NR1H3;NR1H2;RXRA
NR1H2 & NR1H3 regulate gene expression to control bile acid homeostasis R-HSA-9623433	R-HSA-9623433	Steatosis	32.8411487066416	3/9	0.000272058362782626	0.00523219489003688	2.28131608767858	NR1H3;NR1H2;RXRA
NR1H2 & NR1H3 regulate gene expression to limit cholesterol uptake  R-HSA-9031525	R-HSA-9031525	Steatosis	98.7022756217839	3/5	3.38791890983961e-05	0.000936618415282742	3.02843730760769	NR1H3;NR1H2;RXRA
Negative regulation of activity of TFAP2 (AP-2) family transcription factors R-HSA-8866904	R-HSA-8866904	Steatosis	28.1590046737655	3/10	0.000384312964658898	0.00708310144586608	2.14977653808805	TFAP2A;TFAP2D;TFAP2C
Nephron development R-HSA-9831926	R-HSA-9831926	Steatosis	19.7226976157713	3/13	0.000885632396705083	0.0145991824897844	1.83567146271665	HNF1B;HNF4A;WT1
Nuclear Events (kinase and transcription factor activation) R-HSA-198725	R-HSA-198725	Steatosis	20.871223330019	14/61	2.53494097441599e-13	5.17517949700003e-11	10.2860745824498	ATF2;JUND;MEF2A;EGR1;REST;EGR2;FOS;ASCL1;SRF;JUNB;FOSB;CREB1;MAPK14;FOSL1
Nuclear Receptor transcription pathway R-HSA-383280	R-HSA-383280	Steatosis	40.4666834519806	19/53	8.05287811144575e-22	4.2744677015554e-19	18.369117960157	RARA;NR1H3;THRB;PPARD;NR3C1;RXRA;NR5A1;NR1H2;AR;RORA;NR2C2;PGR;HNF4A;NR4A2;NR1I2;ESR1;PPARG;NR5A2;ESR2
Nuclear events mediated by NFE2L2 R-HSA-9759194	R-HSA-9759194	Steatosis	5.26229179069549	7/96	0.00063967619382784	0.0113180041227939	1.9462301522008	NFKB1;MYC;SP1;NOTCH1;ATF4;NFE2L2;RELA
Nuclear events stimulated by ALK signaling in cancer R-HSA-9725371	R-HSA-9725371	Steatosis	11.0695168205542	5/35	0.000172768494048695	0.0035002105588186	2.45590582942615	STAT3;TWIST1;NOTCH1;JUNB;FOXM1
Oncogene Induced Senescence R-HSA-2559585	R-HSA-2559585	Steatosis	11.0695168205542	5/35	0.000172768494048695	0.0035002105588186	2.45590582942615	E2F1;ETS1;ETS2;SP1;TP53
Oxidative Stress Induced Senescence R-HSA-2559580	R-HSA-2559580	Steatosis	3.9584269904555	7/125	0.00296494463771332	0.0414155950973218	1.38283609391809	MAPK14;SUZ12;JUN;FOS;TP53;E2F1;EZH2
PERK regulates gene expression R-HSA-381042	R-HSA-381042	Steatosis	9.43384485023925	4/32	0.0013358254149943	0.020977992020088	1.67823608412769	NFYA;ATF4;NFYB;ATF3
PIP3 activates AKT signaling R-HSA-1257604	R-HSA-1257604	Steatosis	4.10775484561929	15/268	1.41923340357274e-05	0.000523145201816952	3.2813777535884	ESR2;EGR1;SNAI2;RCOR1;SUZ12;SALL4;JUN;REST;ESR1;PPARG;CREB1;TP53;ATF2;SNAI1;EZH2
POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation R-HSA-2892247	R-HSA-2892247	Steatosis	29.3545685602049	4/13	3.32807545218403e-05	0.000936618415282742	3.02843730760769	SALL4;SOX2;STAT3;NANOG
POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation R-HSA-2892245	R-HSA-2892245	Steatosis	28.1590046737655	3/10	0.000384312964658898	0.00708310144586608	2.14977653808805	GATA6;SOX2;NANOG
PPARA activates gene expression R-HSA-1989781	R-HSA-1989781	Steatosis	9.57582505066248	14/116	2.20976704063836e-09	2.44363405243925e-07	6.61196383153339	NRF1;AHR;NFYB;SREBF1;ARNT;RXRA;NR1H2;SP1;SREBF2;PPARG;NR1H3;NFYA;MTF1;RORA
PTEN Regulation R-HSA-6807070	R-HSA-6807070	Steatosis	6.4966329582393	12/139	1.31188713412556e-06	7.9130646681119e-05	4.10165528506367	EGR1;SNAI2;RCOR1;SUZ12;SALL4;JUN;REST;PPARG;TP53;ATF2;SNAI1;EZH2
PTK6 Expression R-HSA-8849473	R-HSA-8849473	Steatosis	43.5342817279396	2/5	0.00223470154109351	0.0324092780877714	1.48933064271013	NR3C1;HIF1A
Post-translational protein modification R-HSA-597592	R-HSA-597592	Steatosis	1.85114002745257	37/1473	0.00127898634522177	0.0202049390489201	1.69454245533059	NR1I2;SMAD4;THRB;RAD21;RXRA;MYC;NFE2L2;GATA3;RELA;SMAD7;TRIM28;NR4A2;ZBTB16;AR;NR5A2;NR3C1;MUC1;NR1H2;SMC3;NR5A1;RARA;BRCA1;TFAP2A;TFAP2C;SP3;PPARG;YY1;SIN3A;PGR;TP53;HIF1A;SMAD3;NR1H3;ESR1;SUZ12;SMAD2;RORA
Pyroptosis R-HSA-5620971	R-HSA-5620971	Steatosis	11.4877932510517	4/27	0.000691674677149665	0.0116923859436638	1.93209685783417	IRF2;IRF1;TP63;TP53
RNA Polymerase II Transcription R-HSA-73857	R-HSA-73857	Steatosis	8.5475664634403	91/1390	1.26379319252223e-38	1.677053566477e-35	34.7754530654477	STAT1;MSX2;RUNX1;CREB1;POU2F2;NR1I2;SMAD4;TCF3;JUN;THRB;NR2C2;LEF1;SREBF1;RXRA;MYC;SP1;RUNX2;SRF;GATA3;TBX5;RELA;TBP;TEAD4;ARNT;SMAD7;CBFB;TRIM28;NR4A2;GATA2;POU2F1;ATF2;AR;NR5A2;NR3C1;PRDM1;NFE2;ESR2;GATA1;ZC3H11A;HNF4A;NR1H2;GLI2;REST;NOTCH1;FOS;ZNF354C;ELF1;NFKB1;TEAD2;NR5A1;TCF7L2;PITX2;RARA;BRCA1;JUNB;EZH2;TFAP2A;TFAP2C;PPARD;PPARG;E2F6;TWIST1;CTNNB1;YY1;TP63;BCL6;SIN3A;PGR;KLF4;MYB;SOX9;TP53;NFYA;E2F1;TFAP2D;NFYB;SMAD3;MAX;NR1H3;CBX3;SMARCA4;ABL1;SPI1;SOX2;ESR1;MAPK14;SUZ12;SMAD2;RORA;E2F4;TAF1
RORA activates gene expression R-HSA-1368082	R-HSA-1368082	Steatosis	13.1438578096238	3/18	0.00238938793854065	0.0342780302101994	1.4649841427996	RXRA;RORA;SREBF1
RUNX1 regulates estrogen receptor mediated transcription R-HSA-8931987	R-HSA-8931987	Steatosis	65.6329803117805	3/6	6.6999311759765e-05	0.00163134104046254	2.78745523791245	CBFB;ESR1;RUNX1
RUNX1 regulates expression of components of tight junctions R-HSA-8935964	R-HSA-8935964	Steatosis	43.5342817279396	2/5	0.00223470154109351	0.0324092780877714	1.48933064271013	CBFB;RUNX1
RUNX1 regulates transcription of genes involved in BCR signaling R-HSA-8939245	R-HSA-8939245	Steatosis	65.6329803117805	3/6	6.6999311759765e-05	0.00163134104046254	2.78745523791245	CBFB;ELF1;RUNX1
RUNX1 regulates transcription of genes involved in WNT signaling R-HSA-8939256	R-HSA-8939256	Steatosis	65.6329803117805	3/6	6.6999311759765e-05	0.00163134104046254	2.78745523791245	CBFB;ESR1;RUNX1
RUNX1 regulates transcription of genes involved in differentiation of HSCs R-HSA-8939236	R-HSA-8939236	Steatosis	5.06476426566517	9/129	0.000152464863735061	0.00316126365900666	2.5001392811688	ABL1;SPI1;TCF3;MYB;GATA2;CBFB;RUNX1;GATA1;GATA3
RUNX1 regulates transcription of genes involved in differentiation of myeloid cells R-HSA-8939246	R-HSA-8939246	Steatosis	49.2574282799205	3/7	0.000115936217551563	0.00246155777105479	2.60878996718114	CBFB;RUNX1;RUNX2
RUNX1 regulates transcription of genes involved in interleukin signaling R-HSA-8939247	R-HSA-8939247	Steatosis	98.7022756217839	3/5	3.38791890983961e-05	0.000936618415282742	3.02843730760769	CBFB;ELF1;RUNX1
RUNX2 regulates bone development R-HSA-8941326	R-HSA-8941326	Steatosis	16.041642791175	6/31	6.11443208271634e-06	0.000263327940521704	3.57950305745067	SMAD4;AR;ABL1;CBFB;RUNX2;GLI2
RUNX2 regulates chondrocyte maturation R-HSA-8941284	R-HSA-8941284	Steatosis	98.7022756217839	3/5	3.38791890983961e-05	0.000936618415282742	3.02843730760769	CBFB;GLI2;RUNX2
RUNX2 regulates genes involved in differentiation of myeloid cells R-HSA-8941333	R-HSA-8941333	Steatosis	196.17610134923	3/4	1.37053157940837e-05	0.000512308565035185	3.2904683833069	CBFB;RUNX1;RUNX2
RUNX2 regulates osteoblast differentiation R-HSA-8940973	R-HSA-8940973	Steatosis	13.2166294997269	4/24	0.000433950675761373	0.00788839105116907	2.10301156825507	AR;ABL1;CBFB;RUNX2
RUNX3 regulates BCL2L11 (BIM) transcription R-HSA-8952158	R-HSA-8952158	Steatosis	43.5342817279396	2/5	0.00223470154109351	0.0324092780877714	1.48933064271013	SMAD4;SMAD3
RUNX3 regulates CDKN1A transcription R-HSA-8941855	R-HSA-8941855	Steatosis	49.2574282799205	3/7	0.000115936217551563	0.00246155777105479	2.60878996718114	SMAD4;SMAD3;TP53
RUNX3 regulates RUNX1-mediated transcription R-HSA-8951911	R-HSA-8951911	Steatosis	129.995255465011	2/3	0.000684038958044773	0.0116923859436638	1.93209685783417	CBFB;RUNX1
RUNX3 regulates WNT signaling R-HSA-8951430	R-HSA-8951430	Steatosis	66.0143602514123	4/8	3.45862443907604e-06	0.000170308231776508	3.76876436008958	CTNNB1;MYC;LEF1;TCF7L2
Regulation of CDH11 Expression and Function R-HSA-9759475	R-HSA-9759475	Steatosis	10.5652493292114	4/29	0.000914158454808756	0.0148845186445548	1.8272652055852	FOXF1;CTNNB1;SNAI1;SP1
Regulation of CDH11 gene transcription R-HSA-9762293	R-HSA-9762293	Steatosis	28.1590046737655	3/10	0.000384312964658898	0.00708310144586608	2.14977653808805	SNAI1;FOXF1;SP1
Regulation of Expression and Function of Type II Classical Cadherins R-HSA-9764260	R-HSA-9764260	Steatosis	12.3054083881881	5/32	0.000111197725214934	0.00243899803901186	2.6127885488649	FOXF1;SOX10;CTNNB1;SNAI1;SP1
Regulation of Homotypic Cell-Cell Adhesion R-HSA-9759476	R-HSA-9759476	Steatosis	12.3054083881881	5/32	0.000111197725214934	0.00243899803901186	2.6127885488649	FOXF1;SOX10;CTNNB1;SNAI1;SP1
Regulation of MITF-M-dependent genes involved in cell cycle and proliferation R-HSA-9825892	R-HSA-9825892	Steatosis	26.4338928735616	4/14	4.60409644565029e-05	0.00123426989563191	2.90858986350603	CTNNB1;TBX2;LEF1;TCF7L2
Regulation of MITF-M-dependent genes involved in pigmentation R-HSA-9824585	R-HSA-9824585	Steatosis	13.3648623408813	6/36	1.51872680087257e-05	0.00052346765318387	3.2811101496638	SOX10;CTNNB1;SMARCA4;LEF1;USF1;CREB1
Regulation of NFE2L2 gene expression R-HSA-9818749	R-HSA-9818749	Steatosis	110.54928276572	5/8	4.15836356586982e-08	3.34433239509652e-06	5.47569056431253	NOTCH1;RELA;NFKB1;MYC;NFE2L2
Regulation of NPAS4 gene expression R-HSA-9768759	R-HSA-9768759	Steatosis	19.7226976157713	3/13	0.000885632396705083	0.0145991824897844	1.83567146271665	SRF;NR3C1;REST
Regulation of NPAS4 gene transcription R-HSA-9768777	R-HSA-9768777	Steatosis	98.7022756217839	3/5	3.38791890983961e-05	0.000936618415282742	3.02843730760769	SRF;NR3C1;REST
Regulation of PTEN gene transcription R-HSA-8943724	R-HSA-8943724	Steatosis	16.9479314355367	12/61	9.57280880096373e-11	1.27031172788789e-08	7.89608969235962	SUZ12;SALL4;ATF2;JUN;EGR1;REST;SNAI1;SNAI2;PPARG;EZH2;RCOR1;TP53
Regulation of RUNX2 expression and activity R-HSA-8939902	R-HSA-8939902	Steatosis	7.22044624280366	7/72	0.000107273059837122	0.00239245967065312	2.62115537432873	NR3C1;MSX2;TWIST1;CBFB;STAT1;RUNX2;ESR1
Regulation of TP53 Expression R-HSA-6804754	R-HSA-6804754	Steatosis	Inf	2/2	0.000230323120281674	0.00456177284498181	2.34086634436123	PRDM1;TP53
Regulation of beta-cell development R-HSA-186712	R-HSA-186712	Steatosis	18.5485643448356	9/42	1.0286224829195e-08	9.74987167738698e-07	6.01100110021628	INSM1;FOXA2;MAFA;HNF1B;NOTCH1;HNF4A;NR5A2;FOXA3;HNF1A
Regulation of cholesterol biosynthesis by SREBP (SREBF) R-HSA-1655829	R-HSA-1655829	Steatosis	9.79188545136971	7/55	1.83571111007438e-05	0.000594143571480171	3.22610859749785	SREBF2;RXRA;NFYA;MTF1;NFYB;SP1;SREBF1
Regulation of gene expression in beta cells R-HSA-210745	R-HSA-210745	Steatosis	20.7702814797243	5/21	1.28670758860613e-05	0.000494916223211691	3.30546830990709	FOXA2;MAFA;HNF1A;HNF4A;FOXA3
Regulation of lipid metabolism by PPARalpha R-HSA-400206	R-HSA-400206	Steatosis	10.2268782313804	15/118	2.73198451773821e-10	3.29576677730782e-08	7.48204352844092	NRF1;SIN3A;AHR;NFYB;SREBF1;ARNT;RXRA;NR1H2;SP1;SREBF2;PPARG;NR1H3;NFYA;MTF1;RORA
Repression of WNT target genes R-HSA-4641265	R-HSA-4641265	Steatosis	17.9222825418836	3/14	0.00111461187822742	0.0179283631807004	1.74645935873892	MYC;LEF1;TCF7L2
SARS-CoV-1 activates/modulates innate immune responses R-HSA-9692916	R-HSA-9692916	Steatosis	7.13349531509965	4/41	0.00338310295413549	0.0455774377678964	1.34125009325265	IRF3;NFKB1;RUNX1;RELA
SARS-CoV-1 targets host intracellular signalling and regulatory pathways R-HSA-9735871	R-HSA-9735871	Steatosis	15.168002405064	3/16	0.00167683532251709	0.0260252686898267	1.5846047780554	SMAD4;SP1;SMAD3
SARS-CoV-1-host interactions R-HSA-9692914	R-HSA-9692914	Steatosis	5.14461848131019	7/98	0.000723859661737629	0.0121590097610865	1.91510179289284	IRF3;NFKB1;SMAD3;SMAD4;SP1;RUNX1;RELA
SMAD2/3 MH2 Domain Mutants in Cancer R-HSA-3315487	R-HSA-3315487	Steatosis	Inf	3/3	3.46520140012489e-06	0.000170308231776508	3.76876436008958	SMAD2;SMAD3;SMAD4
SMAD2/3 Phosphorylation Motif Mutants in Cancer R-HSA-3304356	R-HSA-3304356	Steatosis	32.6536755313424	2/6	0.00331855265576038	0.0449359119815717	1.34740643980743	SMAD2;SMAD3
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription R-HSA-2173796	R-HSA-2173796	Steatosis	19.3216729662197	8/36	5.14514278384695e-08	3.93250656051933e-06	5.40533054417957	SMAD2;SMAD4;SMAD7;E2F4;MYC;JUNB;SP1;SMAD3
SMAD4 MH2 Domain Mutants in Cancer R-HSA-3311021	R-HSA-3311021	Steatosis	Inf	3/3	3.46520140012489e-06	0.000170308231776508	3.76876436008958	SMAD2;SMAD3;SMAD4
STAT3 nuclear events downstream of ALK signaling R-HSA-9701898	R-HSA-9701898	Steatosis	37.758454507033	4/11	1.57311879860132e-05	0.000535263755318962	3.27143216330048	PRDM1;SIN3A;STAT3;HIF1A
